order;cond;age;gender;musicexperience;eyex;eyey;orb-0deg-x;orb-0deg-y;orb-180deg-x;orb-180deg-y;orb-120deg-x;orb-120deg-y;orb-240deg-x;orb-240deg-y;jstimestamp;pythontimestamp;eyetrackertimestamp
A;3i36s-120-trial1;23;male;teclado guitarra;579.36;413.63;769.81;91.85;763.86;641.81;521.93;496.48;998.10;501.51;1669056342509;1669056342508;1669056338337
A;3i36s-120-trial1;23;male;teclado guitarra;577.35;411.98;769.81;91.85;763.86;641.81;521.93;496.48;998.10;501.51;1669056342515;1669056342514;1669056338346
A;3i36s-120-trial1;23;male;teclado guitarra;577.04;411.79;769.81;91.85;763.86;641.81;521.93;496.48;998.10;501.51;1669056342521;1669056342520;1669056338349
A;3i36s-120-trial1;23;male;teclado guitarra;577.13;411.86;777.31;91.63;755.51;641.19;518.32;489.69;993.82;508.13;1669056342525;1669056342524;1669056338353
A;3i36s-120-trial1;23;male;teclado guitarra;577.10;411.99;777.31;91.63;755.51;641.19;518.32;489.69;993.82;508.13;1669056342532;1669056342531;1669056338357
A;3i36s-120-trial1;23;male;teclado guitarra;576.84;411.72;777.31;91.63;755.51;641.19;518.32;489.69;993.82;508.13;1669056342537;1669056342536;1669056338365
A;3i36s-120-trial1;23;male;teclado guitarra;576.85;411.19;784.91;91.65;747.08;640.35;514.88;482.72;989.31;514.73;1669056342541;1669056342539;1669056338369
A;3i36s-120-trial1;23;male;teclado guitarra;576.95;411.24;784.91;91.65;747.08;640.35;514.88;482.72;989.31;514.73;1669056342544;1669056342543;1669056338373
A;3i36s-120-trial1;23;male;teclado guitarra;577.01;411.47;784.91;91.65;747.08;640.35;514.88;482.72;989.31;514.73;1669056342550;1669056342549;1669056338378
A;3i36s-120-trial1;23;male;teclado guitarra;573.84;410.63;792.44;91.91;738.76;639.29;511.69;475.73;984.66;521.15;1669056342557;1669056342555;1669056338385
A;3i36s-120-trial1;23;male;teclado guitarra;573.96;410.62;792.44;91.91;738.76;639.29;511.69;475.73;984.66;521.15;1669056342561;1669056342561;1669056338390
A;3i36s-120-trial1;23;male;teclado guitarra;574.20;410.79;792.44;91.91;738.76;639.29;511.69;475.73;984.66;521.15;1669056342564;1669056342563;1669056338393
A;3i36s-120-trial1;23;male;teclado guitarra;573.27;410.53;792.44;91.91;738.76;639.29;511.69;475.73;984.66;521.15;1669056342568;1669056342567;1669056338397
A;3i36s-120-trial1;23;male;teclado guitarra;578.32;410.60;800.01;92.42;730.42;638.00;508.72;468.62;979.82;527.50;1669056342574;1669056342573;1669056338406
A;3i36s-120-trial1;23;male;teclado guitarra;578.45;409.65;800.01;92.42;730.42;638.00;508.72;468.62;979.82;527.50;1669056342581;1669056342580;1669056338409
A;3i36s-120-trial1;23;male;teclado guitarra;578.37;409.42;800.01;92.42;730.42;638.00;508.72;468.62;979.82;527.50;1669056342589;1669056342588;1669056338413
A;3i36s-120-trial1;23;male;teclado guitarra;578.42;409.53;807.58;93.18;722.10;636.50;505.97;461.42;974.79;533.74;1669056342591;1669056342589;1669056338418
A;3i36s-120-trial1;23;male;teclado guitarra;578.52;410.09;807.58;93.18;722.10;636.50;505.97;461.42;974.79;533.74;1669056342607;1669056342605;1669056338425
A;3i36s-120-trial1;23;male;teclado guitarra;578.43;411.19;815.09;94.18;713.88;634.79;503.47;454.19;969.63;539.82;1669056342608;1669056342607;1669056338430
A;3i36s-120-trial1;23;male;teclado guitarra;578.54;412.72;815.09;94.18;713.88;634.79;503.47;454.19;969.63;539.82;1669056342611;1669056342610;1669056338433
A;3i36s-120-trial1;23;male;teclado guitarra;579.07;412.64;815.09;94.18;713.88;634.79;503.47;454.19;969.63;539.82;1669056342612;1669056342611;1669056338437
A;3i36s-120-trial1;23;male;teclado guitarra;578.56;412.65;815.09;94.18;713.88;634.79;503.47;454.19;969.63;539.82;1669056342618;1669056342616;1669056338445
A;3i36s-120-trial1;23;male;teclado guitarra;578.54;413.48;815.09;94.18;713.88;634.79;503.47;454.19;969.63;539.82;1669056342622;1669056342621;1669056338449
A;3i36s-120-trial1;23;male;teclado guitarra;578.70;411.88;822.61;95.43;705.68;632.86;501.19;446.86;964.28;545.79;1669056342626;1669056342624;1669056338454
A;3i36s-120-trial1;23;male;teclado guitarra;578.92;413.72;822.61;95.43;705.68;632.86;501.19;446.86;964.28;545.79;1669056342637;1669056342636;1669056338461
A;3i36s-120-trial1;23;male;teclado guitarra;578.78;413.80;822.61;95.43;705.68;632.86;501.19;446.86;964.28;545.79;1669056342637;1669056342636;1669056338465
A;3i36s-120-trial1;23;male;teclado guitarra;580.68;415.78;830.05;96.92;697.59;630.73;499.17;439.52;958.81;551.59;1669056342643;1669056342643;1669056338469
A;3i36s-120-trial1;23;male;teclado guitarra;580.95;416.24;830.05;96.92;697.59;630.73;499.17;439.52;958.81;551.59;1669056342649;1669056342647;1669056338473
A;3i36s-120-trial1;23;male;teclado guitarra;579.86;416.81;830.05;96.92;697.59;630.73;499.17;439.52;958.81;551.59;1669056342649;1669056342649;1669056338481
A;3i36s-120-trial1;23;male;teclado guitarra;579.97;416.27;830.05;96.92;697.59;630.73;499.17;439.52;958.81;551.59;1669056342654;1669056342653;1669056338485
A;3i36s-120-trial1;23;male;teclado guitarra;579.47;415.00;837.56;98.66;689.46;628.35;497.35;432.03;953.12;557.33;1669056342663;1669056342662;1669056338489
A;3i36s-120-trial1;23;male;teclado guitarra;578.64;414.69;837.56;98.66;689.46;628.35;497.35;432.03;953.12;557.33;1669056342664;1669056342663;1669056338494
A;3i36s-120-trial1;23;male;teclado guitarra;579.00;414.45;837.56;98.66;689.46;628.35;497.35;432.03;953.12;557.33;1669056342667;1669056342666;1669056338502
A;3i36s-120-trial1;23;male;teclado guitarra;579.02;414.01;837.56;98.66;689.46;628.35;497.35;432.03;953.12;557.33;1669056342672;1669056342671;1669056338506
A;3i36s-120-trial1;23;male;teclado guitarra;579.37;412.47;844.85;100.61;681.58;625.82;495.82;424.66;947.40;562.80;1669056342679;1669056342678;1669056338509
A;3i36s-120-trial1;23;male;teclado guitarra;579.72;412.48;844.85;100.61;681.58;625.82;495.82;424.66;947.40;562.80;1669056342684;1669056342683;1669056338513
A;3i36s-120-trial1;23;male;teclado guitarra;577.18;412.19;844.85;100.61;681.58;625.82;495.82;424.66;947.40;562.80;1669056342687;1669056342686;1669056338521
A;3i36s-120-trial1;23;male;teclado guitarra;578.10;411.44;852.26;102.84;673.61;623.02;494.49;417.08;941.41;568.23;1669056342691;1669056342690;1669056338525
A;3i36s-120-trial1;23;male;teclado guitarra;578.15;410.87;852.26;102.84;673.61;623.02;494.49;417.08;941.41;568.23;1669056342700;1669056342699;1669056338529
A;3i36s-120-trial1;23;male;teclado guitarra;578.41;409.74;859.45;105.26;665.90;620.08;493.43;409.64;935.42;573.39;1669056342708;1669056342706;1669056338533
A;3i36s-120-trial1;23;male;teclado guitarra;579.37;409.30;859.45;105.26;665.90;620.08;493.43;409.64;935.42;573.39;1669056342712;1669056342711;1669056338541
A;3i36s-120-trial1;23;male;teclado guitarra;579.39;409.32;859.45;105.26;665.90;620.08;493.43;409.64;935.42;573.39;1669056342712;1669056342711;1669056338545
A;3i36s-120-trial1;23;male;teclado guitarra;579.39;408.48;859.45;105.26;665.90;620.08;493.43;409.64;935.42;573.39;1669056342717;1669056342716;1669056338549
A;3i36s-120-trial1;23;male;teclado guitarra;579.36;408.81;859.45;105.26;665.90;620.08;493.43;409.64;935.42;573.39;1669056342721;1669056342720;1669056338554
A;3i36s-120-trial1;23;male;teclado guitarra;578.71;408.17;866.63;107.93;658.23;616.92;492.61;402.12;929.25;578.44;1669056342732;1669056342731;1669056338562
A;3i36s-120-trial1;23;male;teclado guitarra;579.68;408.27;866.63;107.93;658.23;616.92;492.61;402.12;929.25;578.44;1669056342733;1669056342733;1669056338565
A;3i36s-120-trial1;23;male;teclado guitarra;579.68;408.19;866.63;107.93;658.23;616.92;492.61;402.12;929.25;578.44;1669056342734;1669056342734;1669056338569
A;3i36s-120-trial1;23;male;teclado guitarra;579.69;407.48;866.63;107.93;658.23;616.92;492.61;402.12;929.25;578.44;1669056342739;1669056342738;1669056338573
A;3i36s-120-trial1;23;male;teclado guitarra;578.15;407.47;873.78;110.85;650.62;613.54;492.03;394.53;922.92;583.34;1669056342745;1669056342744;1669056338581
A;3i36s-120-trial1;23;male;teclado guitarra;578.45;407.52;873.78;110.85;650.62;613.54;492.03;394.53;922.92;583.34;1669056342749;1669056342748;1669056338585
A;3i36s-120-trial1;23;male;teclado guitarra;576.64;406.39;873.78;110.85;650.62;613.54;492.03;394.53;922.92;583.34;1669056342755;1669056342754;1669056338589
A;3i36s-120-trial1;23;male;teclado guitarra;576.67;405.60;881.00;114.07;642.96;609.89;491.69;386.78;916.33;588.17;1669056342765;1669056342764;1669056338593
A;3i36s-120-trial1;23;male;teclado guitarra;576.93;405.34;881.00;114.07;642.96;609.89;491.69;386.78;916.33;588.17;1669056342765;1669056342765;1669056338601
A;3i36s-120-trial1;23;male;teclado guitarra;577.06;404.38;881.00;114.07;642.96;609.89;491.69;386.78;916.33;588.17;1669056342768;1669056342767;1669056338605
A;3i36s-120-trial1;23;male;teclado guitarra;577.03;403.78;887.83;117.37;635.74;606.20;491.61;379.34;909.91;592.63;1669056342774;1669056342773;1669056338609
A;3i36s-120-trial1;23;male;teclado guitarra;576.34;403.73;887.83;117.37;635.74;606.20;491.61;379.34;909.91;592.63;1669056342779;1669056342778;1669056338613
A;3i36s-120-trial1;23;male;teclado guitarra;575.80;404.08;887.83;117.37;635.74;606.20;491.61;379.34;909.91;592.63;1669056342786;1669056342784;1669056338621
A;3i36s-120-trial1;23;male;teclado guitarra;578.21;403.74;894.64;120.93;628.58;602.29;491.76;371.85;903.32;596.95;1669056342790;1669056342789;1669056338625
A;3i36s-120-trial1;23;male;teclado guitarra;578.13;403.71;894.64;120.93;628.58;602.29;491.76;371.85;903.32;596.95;1669056342794;1669056342793;1669056338629
A;3i36s-120-trial1;23;male;teclado guitarra;578.31;403.85;908.17;128.80;614.43;593.79;491.62;355.46;889.65;605.18;1669056342834;1669056342832;1669056338633
A;3i36s-120-trial1;23;male;teclado guitarra;575.39;402.13;908.17;128.80;614.43;593.79;491.62;355.46;889.65;605.18;1669056342835;1669056342833;1669056338645
A;3i36s-120-trial1;23;male;teclado guitarra;576.18;401.85;908.17;128.80;614.43;593.79;491.62;355.46;889.65;605.18;1669056342840;1669056342839;1669056338654
A;3i36s-120-trial1;23;male;teclado guitarra;574.97;402.22;914.71;133.02;607.64;589.32;491.65;347.11;882.74;608.97;1669056342841;1669056342839;1669056338665
A;3i36s-120-trial1;23;male;teclado guitarra;574.99;402.18;914.71;133.02;607.64;589.32;491.65;347.11;882.74;608.97;1669056342841;1669056342840;1669056338669
A;3i36s-120-trial1;23;male;teclado guitarra;574.93;400.96;914.71;133.02;607.64;589.32;491.65;347.11;882.74;608.97;1669056342842;1669056342840;1669056338673
A;3i36s-120-trial1;23;male;teclado guitarra;573.68;394.83;914.71;133.02;607.64;589.32;491.65;347.11;882.74;608.97;1669056342843;1669056342842;1669056338681
A;3i36s-120-trial1;23;male;teclado guitarra;573.50;395.45;914.71;133.02;607.64;589.32;491.65;347.11;882.74;608.97;1669056342852;1669056342851;1669056338685
A;3i36s-120-trial1;23;male;teclado guitarra;574.00;396.00;921.16;137.47;600.97;584.66;491.91;338.75;875.72;612.58;1669056342857;1669056342855;1669056338689
A;3i36s-120-trial1;23;male;teclado guitarra;573.79;396.48;921.16;137.47;600.97;584.66;491.91;338.75;875.72;612.58;1669056342864;1669056342863;1669056338693
A;3i36s-120-trial1;23;male;teclado guitarra;573.88;396.27;921.16;137.47;600.97;584.66;491.91;338.75;875.72;612.58;1669056342864;1669056342864;1669056338701
A;3i36s-120-trial1;23;male;teclado guitarra;573.97;396.69;921.16;137.47;600.97;584.66;491.91;338.75;875.72;612.58;1669056342871;1669056342870;1669056338705
A;3i36s-120-trial1;23;male;teclado guitarra;573.86;397.16;927.54;142.16;594.40;579.78;492.43;330.36;868.57;616.03;1669056342875;1669056342874;1669056338709
A;3i36s-120-trial1;23;male;teclado guitarra;573.85;396.94;939.95;152.17;581.73;569.51;494.21;313.70;854.03;622.32;1669056342913;1669056342912;1669056338713
A;3i36s-120-trial1;23;male;teclado guitarra;573.13;397.60;939.95;152.17;581.73;569.51;494.21;313.70;854.03;622.32;1669056342913;1669056342913;1669056338721
A;3i36s-120-trial1;23;male;teclado guitarra;573.29;397.75;939.95;152.17;581.73;569.51;494.21;313.70;854.03;622.32;1669056342915;1669056342914;1669056338729
A;3i36s-120-trial1;23;male;teclado guitarra;574.44;398.35;939.95;152.17;581.73;569.51;494.21;313.70;854.03;622.32;1669056342920;1669056342918;1669056338750
A;3i36s-120-trial1;23;male;teclado guitarra;574.41;398.55;939.95;152.17;581.73;569.51;494.21;313.70;854.03;622.32;1669056342920;1669056342919;1669056338753
A;3i36s-120-trial1;23;male;teclado guitarra;574.53;398.81;945.75;157.29;575.85;564.32;495.42;305.73;846.91;625.07;1669056342924;1669056342922;1669056338761
A;3i36s-120-trial1;23;male;teclado guitarra;574.65;398.97;945.75;157.29;575.85;564.32;495.42;305.73;846.91;625.07;1669056342934;1669056342933;1669056338765
A;3i36s-120-trial1;23;male;teclado guitarra;573.97;399.14;945.75;157.29;575.85;564.32;495.42;305.73;846.91;625.07;1669056342934;1669056342934;1669056338769
A;3i36s-120-trial1;23;male;teclado guitarra;572.72;398.98;945.75;157.29;575.85;564.32;495.42;305.73;846.91;625.07;1669056342939;1669056342938;1669056338773
A;3i36s-120-trial1;23;male;teclado guitarra;576.65;399.23;951.59;162.75;569.98;558.82;496.91;297.60;839.53;627.69;1669056342942;1669056342942;1669056338781
A;3i36s-120-trial1;23;male;teclado guitarra;576.58;399.01;951.59;162.75;569.98;558.82;496.91;297.60;839.53;627.69;1669056342948;1669056342948;1669056338785
A;3i36s-120-trial1;23;male;teclado guitarra;576.98;398.81;957.26;168.38;564.30;553.18;498.64;289.55;832.12;630.09;1669056342957;1669056342955;1669056338790
A;3i36s-120-trial1;23;male;teclado guitarra;577.25;399.27;962.81;174.20;558.78;547.39;500.62;281.56;824.64;632.30;1669056342975;1669056342974;1669056338801
A;3i36s-120-trial1;23;male;teclado guitarra;576.23;398.93;962.81;174.20;558.78;547.39;500.62;281.56;824.64;632.30;1669056342976;1669056342975;1669056338805
A;3i36s-120-trial1;23;male;teclado guitarra;576.24;398.11;962.81;174.20;558.78;547.39;500.62;281.56;824.64;632.30;1669056342978;1669056342977;1669056338809
A;3i36s-120-trial1;23;male;teclado guitarra;575.74;397.56;962.81;174.20;558.78;547.39;500.62;281.56;824.64;632.30;1669056342978;1669056342978;1669056338813
A;3i36s-120-trial1;23;male;teclado guitarra;577.81;397.89;962.81;174.20;558.78;547.39;500.62;281.56;824.64;632.30;1669056342983;1669056342982;1669056338821
A;3i36s-120-trial1;23;male;teclado guitarra;577.61;396.84;962.81;174.20;558.78;547.39;500.62;281.56;824.64;632.30;1669056342988;1669056342988;1669056338825
A;3i36s-120-trial1;23;male;teclado guitarra;577.56;397.03;968.20;180.21;553.46;541.45;502.83;273.66;817.13;634.29;1669056342993;1669056342993;1669056338829
A;3i36s-120-trial1;23;male;teclado guitarra;578.75;396.79;968.20;180.21;553.46;541.45;502.83;273.66;817.13;634.29;1669056342999;1669056342998;1669056338833
A;3i36s-120-trial1;23;male;teclado guitarra;577.65;397.02;968.20;180.21;553.46;541.45;502.83;273.66;817.13;634.29;1669056343001;1669056343000;1669056338841
A;3i36s-120-trial1;23;male;teclado guitarra;576.15;396.37;973.50;186.47;548.27;535.30;505.31;265.75;809.49;636.09;1669056343008;1669056343006;1669056338845
A;3i36s-120-trial1;23;male;teclado guitarra;576.24;396.53;973.50;186.47;548.27;535.30;505.31;265.75;809.49;636.09;1669056343015;1669056343014;1669056338849
A;3i36s-120-trial1;23;male;teclado guitarra;577.83;396.70;973.50;186.47;548.27;535.30;505.31;265.75;809.49;636.09;1669056343019;1669056343018;1669056338853
A;3i36s-120-trial1;23;male;teclado guitarra;578.52;394.15;973.50;186.47;548.27;535.30;505.31;265.75;809.49;636.09;1669056343022;1669056343021;1669056338862
A;3i36s-120-trial1;23;male;teclado guitarra;578.57;394.39;978.45;192.67;543.45;529.23;507.94;258.20;802.09;637.61;1669056343032;1669056343031;1669056338866
A;3i36s-120-trial1;23;male;teclado guitarra;578.60;394.89;978.45;192.67;543.45;529.23;507.94;258.20;802.09;637.61;1669056343033;1669056343032;1669056338869
A;3i36s-120-trial1;23;male;teclado guitarra;579.48;395.13;978.45;192.67;543.45;529.23;507.94;258.20;802.09;637.61;1669056343036;1669056343035;1669056338873
A;3i36s-120-trial1;23;male;teclado guitarra;579.38;395.54;983.36;199.18;538.72;522.90;510.86;250.59;794.51;638.96;1669056343042;1669056343040;1669056338881
A;3i36s-120-trial1;23;male;teclado guitarra;579.15;395.95;983.36;199.18;538.72;522.90;510.86;250.59;794.51;638.96;1669056343052;1669056343051;1669056338885
A;3i36s-120-trial1;23;male;teclado guitarra;579.02;395.64;983.36;199.18;538.72;522.90;510.86;250.59;794.51;638.96;1669056343054;1669056343053;1669056338890
A;3i36s-120-trial1;23;male;teclado guitarra;578.26;395.71;988.15;205.93;534.13;516.36;514.05;242.99;786.81;640.10;1669056343058;1669056343057;1669056338893
A;3i36s-120-trial1;23;male;teclado guitarra;581.17;397.39;988.15;205.93;534.13;516.36;514.05;242.99;786.81;640.10;1669056343063;1669056343063;1669056338901
A;3i36s-120-trial1;23;male;teclado guitarra;580.57;399.04;988.15;205.93;534.13;516.36;514.05;242.99;786.81;640.10;1669056343066;1669056343066;1669056338905
A;3i36s-120-trial1;23;male;teclado guitarra;580.25;400.06;988.15;205.93;534.13;516.36;514.05;242.99;786.81;640.10;1669056343071;1669056343070;1669056338909
A;3i36s-120-trial1;23;male;teclado guitarra;579.97;400.94;992.63;212.62;529.90;509.91;517.37;235.74;779.35;640.99;1669056343077;1669056343075;1669056338913
A;3i36s-120-trial1;23;male;teclado guitarra;580.30;400.83;992.63;212.62;529.90;509.91;517.37;235.74;779.35;640.99;1669056343082;1669056343081;1669056338921
A;3i36s-120-trial1;23;male;teclado guitarra;580.24;401.40;992.63;212.62;529.90;509.91;517.37;235.74;779.35;640.99;1669056343087;1669056343086;1669056338925
A;3i36s-120-trial1;23;male;teclado guitarra;580.37;400.60;996.96;219.50;525.84;503.30;520.94;228.56;771.83;641.67;1669056343096;1669056343095;1669056338929
A;3i36s-120-trial1;23;male;teclado guitarra;580.66;400.75;1001.20;226.66;521.92;496.46;524.80;221.36;763.84;641.81;1669056343107;1669056343106;1669056338933
A;3i36s-120-trial1;23;male;teclado guitarra;584.85;400.67;1001.20;226.66;521.92;496.46;524.80;221.36;763.84;641.81;1669056343108;1669056343108;1669056338945
A;3i36s-120-trial1;23;male;teclado guitarra;584.47;400.60;1001.20;226.66;521.92;496.46;524.80;221.36;763.84;641.81;1669056343116;1669056343115;1669056338949
A;3i36s-120-trial1;23;male;teclado guitarra;584.27;403.67;1001.20;226.66;521.92;496.46;524.80;221.36;763.84;641.81;1669056343118;1669056343118;1669056338953
A;3i36s-120-trial1;23;male;teclado guitarra;581.68;403.37;1005.15;233.77;518.32;489.70;528.77;214.48;755.53;641.19;1669056343124;1669056343122;1669056338961
A;3i36s-120-trial1;23;male;teclado guitarra;581.17;403.37;1005.15;233.77;518.32;489.70;528.77;214.48;755.53;641.19;1669056343127;1669056343126;1669056338965
A;3i36s-120-trial1;23;male;teclado guitarra;581.71;403.89;1005.15;233.77;518.32;489.70;528.77;214.48;755.53;641.19;1669056343132;1669056343131;1669056338969
A;3i36s-120-trial1;23;male;teclado guitarra;581.40;404.97;1005.15;233.77;518.32;489.70;528.77;214.48;755.53;641.19;1669056343135;1669056343134;1669056338973
A;3i36s-120-trial1;23;male;teclado guitarra;581.35;403.79;1008.96;241.09;514.90;482.76;533.01;207.65;747.13;640.35;1669056343142;1669056343141;1669056338981
A;3i36s-120-trial1;23;male;teclado guitarra;581.53;402.89;1008.96;241.09;514.90;482.76;533.01;207.65;747.13;640.35;1669056343144;1669056343143;1669056338985
A;3i36s-120-trial1;23;male;teclado guitarra;581.40;402.79;1008.96;241.09;514.90;482.76;533.01;207.65;747.13;640.35;1669056343152;1669056343151;1669056338989
A;3i36s-120-trial1;23;male;teclado guitarra;581.28;403.02;1012.64;248.67;511.64;475.61;537.54;200.86;738.61;639.27;1669056343167;1669056343166;1669056338993
A;3i36s-120-trial1;23;male;teclado guitarra;581.39;402.70;1016.00;256.10;508.72;468.62;542.13;194.44;730.42;638.01;1669056343177;1669056343175;1669056339009
A;3i36s-120-trial1;23;male;teclado guitarra;581.42;402.68;1016.00;256.10;508.72;468.62;542.13;194.44;730.42;638.01;1669056343179;1669056343178;1669056339013
A;3i36s-120-trial1;23;male;teclado guitarra;581.58;402.67;1016.00;256.10;508.72;468.62;542.13;194.44;730.42;638.01;1669056343181;1669056343180;1669056339021
A;3i36s-120-trial1;23;male;teclado guitarra;581.50;402.54;1016.00;256.10;508.72;468.62;542.13;194.44;730.42;638.01;1669056343185;1669056343184;1669056339026
A;3i36s-120-trial1;23;male;teclado guitarra;581.60;403.41;1019.23;263.77;505.98;461.43;547.00;188.07;722.12;636.50;1669056343196;1669056343195;1669056339029
A;3i36s-120-trial1;23;male;teclado guitarra;581.64;404.32;1019.23;263.77;505.98;461.43;547.00;188.07;722.12;636.50;1669056343204;1669056343203;1669056339041
A;3i36s-120-trial1;23;male;teclado guitarra;581.82;404.93;1019.23;263.77;505.98;461.43;547.00;188.07;722.12;636.50;1669056343206;1669056343204;1669056339045
A;3i36s-120-trial1;23;male;teclado guitarra;581.65;405.26;1022.25;271.52;503.47;454.20;552.04;181.88;713.90;634.80;1669056343211;1669056343210;1669056339049
A;3i36s-120-trial1;23;male;teclado guitarra;581.85;404.33;1022.25;271.52;503.47;454.20;552.04;181.88;713.90;634.80;1669056343221;1669056343221;1669056339053
A;3i36s-120-trial1;23;male;teclado guitarra;582.72;402.97;1022.25;271.52;503.47;454.20;552.04;181.88;713.90;634.80;1669056343223;1669056343222;1669056339061
A;3i36s-120-trial1;23;male;teclado guitarra;580.25;402.62;1025.07;279.37;501.20;446.90;557.29;175.85;705.73;632.87;1669056343237;1669056343236;1669056339069
A;3i36s-120-trial1;23;male;teclado guitarra;579.57;402.41;1027.68;287.31;499.17;439.54;562.74;169.99;697.61;630.73;1669056343240;1669056343239;1669056339073
A;3i36s-120-trial1;23;male;teclado guitarra;581.36;400.77;1027.68;287.31;499.17;439.54;562.74;169.99;697.61;630.73;1669056343244;1669056343243;1669056339081
A;3i36s-120-trial1;23;male;teclado guitarra;582.34;400.96;1030.08;295.31;497.38;432.15;568.35;164.32;689.59;628.39;1669056343257;1669056343256;1669056339089
A;3i36s-120-trial1;23;male;teclado guitarra;583.43;398.37;1030.08;295.31;497.38;432.15;568.35;164.32;689.59;628.39;1669056343272;1669056343271;1669056339101
A;3i36s-120-trial1;23;male;teclado guitarra;581.98;399.92;1030.08;295.31;497.38;432.15;568.35;164.32;689.59;628.39;1669056343272;1669056343271;1669056339105
A;3i36s-120-trial1;23;male;teclado guitarra;581.54;399.93;1032.28;303.41;495.82;424.70;574.16;158.82;681.62;625.83;1669056343274;1669056343273;1669056339109
A;3i36s-120-trial1;23;male;teclado guitarra;581.00;399.90;1032.28;303.41;495.82;424.70;574.16;158.82;681.62;625.83;1669056343278;1669056343277;1669056339113
A;3i36s-120-trial1;23;male;teclado guitarra;581.08;398.91;1032.28;303.41;495.82;424.70;574.16;158.82;681.62;625.83;1669056343281;1669056343281;1669056339122
A;3i36s-120-trial1;23;male;teclado guitarra;580.98;398.84;1032.28;303.41;495.82;424.70;574.16;158.82;681.62;625.83;1669056343289;1669056343288;1669056339125
A;3i36s-120-trial1;23;male;teclado guitarra;579.18;398.79;1034.28;311.59;494.51;417.19;580.16;153.50;673.72;623.06;1669056343297;1669056343295;1669056339129
A;3i36s-120-trial1;23;male;teclado guitarra;579.01;399.03;1034.28;311.59;494.51;417.19;580.16;153.50;673.72;623.06;1669056343302;1669056343301;1669056339133
A;3i36s-120-trial1;23;male;teclado guitarra;577.06;399.11;1034.28;311.59;494.51;417.19;580.16;153.50;673.72;623.06;1669056343303;1669056343302;1669056339141
A;3i36s-120-trial1;23;male;teclado guitarra;577.41;398.49;1036.05;319.81;493.44;409.67;586.32;148.39;665.93;620.10;1669056343308;1669056343307;1669056339145
A;3i36s-120-trial1;23;male;teclado guitarra;578.12;398.08;1036.05;319.81;493.44;409.67;586.32;148.39;665.93;620.10;1669056343312;1669056343312;1669056339149
A;3i36s-120-trial1;23;male;teclado guitarra;578.63;398.09;1037.61;328.08;492.61;402.13;592.64;143.47;658.24;616.93;1669056343332;1669056343331;1669056339161
A;3i36s-120-trial1;23;male;teclado guitarra;577.86;399.08;1037.61;328.08;492.61;402.13;592.64;143.47;658.24;616.93;1669056343337;1669056343336;1669056339173
A;3i36s-120-trial1;23;male;teclado guitarra;578.73;398.75;1037.61;328.08;492.61;402.13;592.64;143.47;658.24;616.93;1669056343338;1669056343337;1669056339181
A;3i36s-120-trial1;23;male;teclado guitarra;578.33;399.34;1038.95;336.42;492.03;394.56;599.13;138.75;650.64;613.55;1669056343342;1669056343341;1669056339185
A;3i36s-120-trial1;23;male;teclado guitarra;577.60;399.26;1038.95;336.42;492.03;394.56;599.13;138.75;650.64;613.55;1669056343351;1669056343350;1669056339189
A;3i36s-120-trial1;23;male;teclado guitarra;578.67;399.35;1038.95;336.42;492.03;394.56;599.13;138.75;650.64;613.55;1669056343352;1669056343351;1669056339193
A;3i36s-120-trial1;23;male;teclado guitarra;578.01;400.55;1040.08;344.81;491.70;386.96;605.79;134.22;643.14;609.98;1669056343366;1669056343365;1669056339202
A;3i36s-120-trial1;23;male;teclado guitarra;577.84;399.28;1040.08;344.81;491.70;386.96;605.79;134.22;643.14;609.98;1669056343371;1669056343370;1669056339205
A;3i36s-120-trial1;23;male;teclado guitarra;577.87;399.42;1040.08;344.81;491.70;386.96;605.79;134.22;643.14;609.98;1669056343371;1669056343370;1669056339209
A;3i36s-120-trial1;23;male;teclado guitarra;577.05;399.81;1040.98;353.18;491.61;379.41;612.56;129.93;635.80;606.23;1669056343374;1669056343373;1669056339213
A;3i36s-120-trial1;23;male;teclado guitarra;577.04;399.02;1040.98;353.18;491.61;379.41;612.56;129.93;635.80;606.23;1669056343377;1669056343376;1669056339221
