order;cond;age;gender;musicexperience;eyex;eyey;orb-0deg-x;orb-0deg-y;orb-180deg-x;orb-180deg-y;orb-120deg-x;orb-120deg-y;orb-240deg-x;orb-240deg-y;jstimestamp;pythontimestamp;eyetrackertimestamp
A;2i24s-180-trial3;22;male;NO;655.88;447.41;776.67;91.63;756.22;641.25;518.61;490.27;994.19;507.57;1669051528409;1669051528407;1669051524310
A;2i24s-180-trial3;22;male;NO;655.92;444.14;776.67;91.63;756.22;641.25;518.61;490.27;994.19;507.57;1669051528415;1669051528407;1669051524313
A;2i24s-180-trial3;22;male;NO;656.17;437.27;799.64;92.39;730.83;638.07;508.86;468.97;980.06;527.19;1669051528447;1669051528436;1669051524318
A;2i24s-180-trial3;22;male;NO;653.07;441.09;799.64;92.39;730.83;638.07;508.86;468.97;980.06;527.19;1669051528447;1669051528436;1669051524322
A;2i24s-180-trial3;22;male;NO;653.08;444.13;799.64;92.39;730.83;638.07;508.86;468.97;980.06;527.19;1669051528451;1669051528446;1669051524334
A;2i24s-180-trial3;22;male;NO;653.25;444.33;799.64;92.39;730.83;638.07;508.86;468.97;980.06;527.19;1669051528451;1669051528446;1669051524338
A;2i24s-180-trial3;22;male;NO;654.27;439.79;810.87;93.59;718.50;635.78;504.85;458.27;972.55;536.41;1669051528457;1669051528446;1669051524350
A;2i24s-180-trial3;22;male;NO;656.23;439.72;810.87;93.59;718.50;635.78;504.85;458.27;972.55;536.41;1669051528458;1669051528456;1669051524354
A;2i24s-180-trial3;22;male;NO;654.84;437.89;810.87;93.59;718.50;635.78;504.85;458.27;972.55;536.41;1669051528465;1669051528456;1669051524358
A;2i24s-180-trial3;22;male;NO;654.94;443.55;810.87;93.59;718.50;635.78;504.85;458.27;972.55;536.41;1669051528466;1669051528456;1669051524362
A;2i24s-180-trial3;22;male;NO;656.08;443.35;810.87;93.59;718.50;635.78;504.85;458.27;972.55;536.41;1669051528469;1669051528466;1669051524370
A;2i24s-180-trial3;22;male;NO;656.08;441.79;822.04;95.33;706.30;633.01;501.36;447.42;964.69;545.35;1669051528473;1669051528466;1669051524374
A;2i24s-180-trial3;22;male;NO;656.56;441.96;822.04;95.33;706.30;633.01;501.36;447.42;964.69;545.35;1669051528475;1669051528466;1669051524378
A;2i24s-180-trial3;22;male;NO;654.76;440.37;822.04;95.33;706.30;633.01;501.36;447.42;964.69;545.35;1669051528480;1669051528480;1669051524382
A;2i24s-180-trial3;22;male;NO;669.38;440.06;822.04;95.33;706.30;633.01;501.36;447.42;964.69;545.35;1669051528485;1669051528480;1669051524390
A;2i24s-180-trial3;22;male;NO;666.48;441.74;833.21;97.62;694.17;629.75;498.37;436.38;956.44;554.02;1669051528491;1669051528486;1669051524394
A;2i24s-180-trial3;22;male;NO;666.24;443.13;833.21;97.62;694.17;629.75;498.37;436.38;956.44;554.02;1669051528497;1669051528486;1669051524398
A;2i24s-180-trial3;22;male;NO;666.05;451.32;833.21;97.62;694.17;629.75;498.37;436.38;956.44;554.02;1669051528505;1669051528496;1669051524402
