order;cond;age;gender;musicexperience;eyex;eyey;orb-0deg-x;orb-0deg-y;orb-180deg-x;orb-180deg-y;orb-120deg-x;orb-120deg-y;orb-240deg-x;orb-240deg-y;jstimestamp;pythontimestamp;eyetrackertimestamp
B;3i24s-120-trial1;22;male;Flauta;549.92;436.19;776.67;91.63;756.21;641.25;518.61;490.27;994.19;507.58;1668706022260;1668706022264;1668706021363
B;3i24s-120-trial1;22;male;Flauta;560.97;438.10;776.67;91.63;756.21;641.25;518.61;490.27;994.19;507.58;1668706022260;1668706022269;1668706021367
B;3i24s-120-trial1;22;male;Flauta;572.01;437.65;776.67;91.63;756.21;641.25;518.61;490.27;994.19;507.58;1668706022269;1668706022274;1668706021371
B;3i24s-120-trial1;22;male;Flauta;572.76;437.32;787.98;91.73;743.69;639.94;513.55;479.88;987.44;517.36;1668706022271;1668706022274;1668706021375
B;3i24s-120-trial1;22;male;Flauta;553.53;439.95;787.98;91.73;743.69;639.94;513.55;479.88;987.44;517.36;1668706022272;1668706022274;1668706021383
B;3i24s-120-trial1;22;male;Flauta;566.39;441.11;787.98;91.73;743.69;639.94;513.55;479.88;987.44;517.36;1668706022280;1668706022284;1668706021387
B;3i24s-120-trial1;22;male;Flauta;583.96;441.44;799.34;92.37;731.16;638.13;508.98;469.26;980.26;526.94;1668706022289;1668706022294;1668706021391
B;3i24s-120-trial1;22;male;Flauta;562.48;439.79;799.34;92.37;731.16;638.13;508.98;469.26;980.26;526.94;1668706022292;1668706022294;1668706021395
B;3i24s-120-trial1;22;male;Flauta;554.19;439.36;799.34;92.37;731.16;638.13;508.98;469.26;980.26;526.94;1668706022294;1668706022294;1668706021403
B;3i24s-120-trial1;22;male;Flauta;565.39;439.50;799.34;92.37;731.16;638.13;508.98;469.26;980.26;526.94;1668706022302;1668706022304;1668706021407
B;3i24s-120-trial1;22;male;Flauta;576.12;438.24;799.34;92.37;731.16;638.13;508.98;469.26;980.26;526.94;1668706022303;1668706022304;1668706021411
B;3i24s-120-trial1;22;male;Flauta;567.85;437.21;810.62;93.56;718.77;635.84;504.93;458.50;972.72;536.21;1668706022314;1668706022313;1668706021415
B;3i24s-120-trial1;22;male;Flauta;568.69;436.47;810.62;93.56;718.77;635.84;504.93;458.50;972.72;536.21;1668706022314;1668706022323;1668706021423
B;3i24s-120-trial1;22;male;Flauta;569.32;435.83;810.62;93.56;718.77;635.84;504.93;458.50;972.72;536.21;1668706022319;1668706022323;1668706021427
B;3i24s-120-trial1;22;male;Flauta;567.60;435.33;821.89;95.30;706.46;633.05;501.40;447.57;964.80;545.23;1668706022325;1668706022323;1668706021431
B;3i24s-120-trial1;22;male;Flauta;590.67;436.07;821.89;95.30;706.46;633.05;501.40;447.57;964.80;545.23;1668706022327;1668706022334;1668706021435
B;3i24s-120-trial1;22;male;Flauta;575.13;434.69;821.89;95.30;706.46;633.05;501.40;447.57;964.80;545.23;1668706022336;1668706022344;1668706021443
B;3i24s-120-trial1;22;male;Flauta;565.25;433.58;833.10;97.59;694.29;629.79;498.40;436.49;956.53;553.93;1668706022341;1668706022350;1668706021447
