order;cond;age;gender;musicexperience;eyex;eyey;orb-0deg-x;orb-0deg-y;orb-180deg-x;orb-180deg-y;orb-120deg-x;orb-120deg-y;orb-240deg-x;orb-240deg-y;jstimestamp;pythontimestamp;eyetrackertimestamp
B;2i36s-180-trial2;23;female;NO;541.28;494.62;775.74;91.65;757.25;641.34;519.05;491.11;994.73;506.76;1668631773414;1668631773405;1668620975063
B;2i36s-180-trial2;23;female;NO;541.62;494.90;775.74;91.65;757.25;641.34;519.05;491.11;994.73;506.76;1668631773423;1668631773415;1668620975067
B;2i36s-180-trial2;23;female;NO;541.41;495.00;775.74;91.65;757.25;641.34;519.05;491.11;994.73;506.76;1668631773423;1668631773415;1668620975071
B;2i36s-180-trial2;23;female;NO;545.58;495.53;783.35;91.62;748.81;640.54;515.57;484.16;990.25;513.38;1668631773429;1668631773425;1668620975083
B;2i36s-180-trial2;23;female;NO;545.26;495.70;783.35;91.62;748.81;640.54;515.57;484.16;990.25;513.38;1668631773434;1668631773425;1668620975087
B;2i36s-180-trial2;23;female;NO;544.85;495.99;783.35;91.62;748.81;640.54;515.57;484.16;990.25;513.38;1668631773442;1668631773435;1668620975091
B;2i36s-180-trial2;23;female;NO;544.50;496.21;783.35;91.62;748.81;640.54;515.57;484.16;990.25;513.38;1668631773444;1668631773435;1668620975095
B;2i36s-180-trial2;23;female;NO;543.88;496.63;790.91;91.84;740.45;639.52;512.33;477.16;985.62;519.85;1668631773450;1668631773444;1668620975103
B;2i36s-180-trial2;23;female;NO;544.37;496.97;798.47;92.30;732.11;638.28;509.31;470.07;980.81;526.22;1668631773463;1668631773455;1668620975111
B;2i36s-180-trial2;23;female;NO;544.16;497.43;798.47;92.30;732.11;638.28;509.31;470.07;980.81;526.22;1668631773468;1668631773465;1668620975115
B;2i36s-180-trial2;23;female;NO;543.82;497.71;798.47;92.30;732.11;638.28;509.31;470.07;980.81;526.22;1668631773472;1668631773465;1668620975123
B;2i36s-180-trial2;23;female;NO;543.68;498.93;806.01;93.01;723.82;636.83;506.52;462.92;975.85;532.46;1668631773482;1668631773475;1668620975127
B;2i36s-180-trial2;23;female;NO;543.80;499.74;806.01;93.01;723.82;636.83;506.52;462.92;975.85;532.46;1668631773484;1668631773475;1668620975135
B;2i36s-180-trial2;23;female;NO;542.61;499.96;806.01;93.01;723.82;636.83;506.52;462.92;975.85;532.46;1668631773491;1668631773485;1668620975143
B;2i36s-180-trial2;23;female;NO;542.39;500.16;813.61;93.97;715.50;635.15;503.95;455.62;970.66;538.63;1668631773503;1668631773494;1668620975147
B;2i36s-180-trial2;23;female;NO;542.25;500.15;813.61;93.97;715.50;635.15;503.95;455.62;970.66;538.63;1668631773503;1668631773494;1668620975151
B;2i36s-180-trial2;23;female;NO;542.28;501.58;813.61;93.97;715.50;635.15;503.95;455.62;970.66;538.63;1668631773507;1668631773505;1668620975155
B;2i36s-180-trial2;23;female;NO;542.43;502.54;821.07;95.16;707.36;633.27;501.64;448.37;965.39;544.58;1668631773512;1668631773505;1668620975163
B;2i36s-180-trial2;23;female;NO;542.25;502.42;821.07;95.16;707.36;633.27;501.64;448.37;965.39;544.58;1668631773523;1668631773515;1668620975167
B;2i36s-180-trial2;23;female;NO;542.16;502.65;821.07;95.16;707.36;633.27;501.64;448.37;965.39;544.58;1668631773523;1668631773515;1668620975171
B;2i36s-180-trial2;23;female;NO;542.93;503.64;828.54;96.59;699.23;631.18;499.56;441.02;959.94;550.42;1668631773529;1668631773525;1668620975183
B;2i36s-180-trial2;23;female;NO;542.96;503.87;828.54;96.59;699.23;631.18;499.56;441.02;959.94;550.42;1668631773533;1668631773525;1668620975187
B;2i36s-180-trial2;23;female;NO;542.81;505.41;828.54;96.59;699.23;631.18;499.56;441.02;959.94;550.42;1668631773543;1668631773535;1668620975191
B;2i36s-180-trial2;23;female;NO;542.70;505.70;835.95;98.27;691.19;628.88;497.72;433.64;954.35;556.11;1668631773546;1668631773535;1668620975195
B;2i36s-180-trial2;23;female;NO;543.19;505.87;835.95;98.27;691.19;628.88;497.72;433.64;954.35;556.11;1668631773550;1668631773545;1668620975203
B;2i36s-180-trial2;23;female;NO;542.95;505.84;843.41;100.21;683.13;626.34;496.10;426.12;948.54;561.73;1668631773563;1668631773555;1668620975211
B;2i36s-180-trial2;23;female;NO;543.61;507.18;843.41;100.21;683.13;626.34;496.10;426.12;948.54;561.73;1668631773568;1668631773564;1668620975223
B;2i36s-180-trial2;23;female;NO;543.49;508.47;843.41;100.21;683.13;626.34;496.10;426.12;948.54;561.73;1668631773574;1668631773564;1668620975227
B;2i36s-180-trial2;23;female;NO;543.54;508.71;850.73;102.36;675.25;623.62;494.74;418.65;942.66;567.12;1668631773582;1668631773575;1668620975231
B;2i36s-180-trial2;23;female;NO;543.42;510.17;850.73;102.36;675.25;623.62;494.74;418.65;942.66;567.12;1668631773583;1668631773575;1668620975235
B;2i36s-180-trial2;23;female;NO;543.53;511.13;850.73;102.36;675.25;623.62;494.74;418.65;942.66;567.12;1668631773591;1668631773584;1668620975243
B;2i36s-180-trial2;23;female;NO;543.07;510.44;858.02;104.76;667.43;620.68;493.63;411.12;936.62;572.38;1668631773605;1668631773594;1668620975251
B;2i36s-180-trial2;23;female;NO;543.55;510.85;858.02;104.76;667.43;620.68;493.63;411.12;936.62;572.38;1668631773609;1668631773605;1668620975255
B;2i36s-180-trial2;23;female;NO;543.46;510.98;865.17;107.37;659.79;617.58;492.76;403.66;930.52;577.42;1668631773613;1668631773610;1668620975263
B;2i36s-180-trial2;23;female;NO;543.04;510.93;865.17;107.37;659.79;617.58;492.76;403.66;930.52;577.42;1668631773624;1668631773615;1668620975267
B;2i36s-180-trial2;23;female;NO;542.89;511.21;865.17;107.37;659.79;617.58;492.76;403.66;930.52;577.42;1668631773625;1668631773615;1668620975275
B;2i36s-180-trial2;23;female;NO;542.75;511.41;872.37;110.26;652.11;614.22;492.13;396.03;924.18;582.39;1668631773631;1668631773625;1668620975283
B;2i36s-180-trial2;23;female;NO;542.67;511.39;872.37;110.26;652.11;614.22;492.13;396.03;924.18;582.39;1668631773637;1668631773635;1668620975287
B;2i36s-180-trial2;23;female;NO;543.26;512.10;872.37;110.26;652.11;614.22;492.13;396.03;924.18;582.39;1668631773642;1668631773635;1668620975291
B;2i36s-180-trial2;23;female;NO;543.18;512.18;879.38;113.32;644.67;610.73;491.74;388.52;917.82;587.10;1668631773646;1668631773644;1668620975295
B;2i36s-180-trial2;23;female;NO;543.32;512.33;879.38;113.32;644.67;610.73;491.74;388.52;917.82;587.10;1668631773652;1668631773644;1668620975303
B;2i36s-180-trial2;23;female;NO;543.93;513.14;886.42;116.67;637.22;606.98;491.60;380.88;911.25;591.72;1668631773665;1668631773656;1668620975311
B;2i36s-180-trial2;23;female;NO;539.42;514.50;886.42;116.67;637.22;606.98;491.60;380.88;911.25;591.72;1668631773671;1668631773665;1668620975323
B;2i36s-180-trial2;23;female;NO;539.38;519.29;886.42;116.67;637.22;606.98;491.60;380.88;911.25;591.72;1668631773677;1668631773675;1668620975327
B;2i36s-180-trial2;23;female;NO;545.18;526.07;893.25;120.18;630.03;603.10;491.71;373.38;904.68;596.08;1668631773683;1668631773675;1668620975331
B;2i36s-180-trial2;23;female;NO;546.03;536.59;893.25;120.18;630.03;603.10;491.71;373.38;904.68;596.08;1668631773684;1668631773675;1668620975335
B;2i36s-180-trial2;23;female;NO;548.90;541.27;893.25;120.18;630.03;603.10;491.71;373.38;904.68;596.08;1668631773690;1668631773685;1668620975343
B;2i36s-180-trial2;23;female;NO;527.39;515.09;900.11;123.98;622.84;598.97;491.92;365.61;897.89;600.34;1668631773704;1668631773694;1668620975351
B;2i36s-180-trial2;23;female;NO;349.35;441.05;900.11;123.98;622.84;598.97;491.92;365.61;897.89;600.34;1668631773708;1668631773704;1668620975363
B;2i36s-180-trial2;23;female;NO;332.30;303.20;906.77;127.94;615.88;594.72;491.65;357.23;891.10;604.35;1668631773713;1668631773704;1668620975367
B;2i36s-180-trial2;23;female;NO;439.13;124.96;913.40;132.16;609.00;590.24;491.62;348.79;884.14;608.22;1668631773743;1668631773735;1668620975391
B;2i36s-180-trial2;23;female;NO;420.18;120.91;919.83;136.53;602.34;585.64;491.84;340.48;877.19;611.85;1668631773745;1668631773735;1668620975399
