order;cond;age;gender;musicexperience;eyex;eyey;orb-0deg-x;orb-0deg-y;orb-180deg-x;orb-180deg-y;orb-120deg-x;orb-120deg-y;orb-240deg-x;orb-240deg-y;jstimestamp;pythontimestamp;eyetrackertimestamp
B;2i24s-0-trial1;23;female;NO;514.53;502.57;771.21;91.79;762.29;641.71;521.24;495.22;997.31;502.76;1668630919000;1668630918998;1668620120711
B;2i24s-0-trial1;23;female;NO;514.59;502.44;771.21;91.79;762.29;641.71;521.24;495.22;997.31;502.76;1668630919004;1668630918999;1668620120715
B;2i24s-0-trial1;23;female;NO;515.27;502.16;771.21;91.79;762.29;641.71;521.24;495.22;997.31;502.76;1668630919010;1668630919007;1668620120723
B;2i24s-0-trial1;23;female;NO;515.41;502.10;782.46;91.61;749.80;640.64;515.96;484.98;990.78;512.61;1668630919016;1668630919015;1668620120727
B;2i24s-0-trial1;23;female;NO;516.61;500.68;782.46;91.61;749.80;640.64;515.96;484.98;990.78;512.61;1668630919019;1668630919015;1668620120731
B;2i24s-0-trial1;23;female;NO;515.91;500.72;782.46;91.61;749.80;640.64;515.96;484.98;990.78;512.61;1668630919026;1668630919023;1668620120735
B;2i24s-0-trial1;23;female;NO;515.34;500.20;793.74;91.98;737.32;639.08;511.17;474.51;983.84;522.25;1668630919031;1668630919023;1668620120743
B;2i24s-0-trial1;23;female;NO;515.14;498.75;793.74;91.98;737.32;639.08;511.17;474.51;983.84;522.25;1668630919035;1668630919031;1668620120747
B;2i24s-0-trial1;23;female;NO;515.28;497.62;793.74;91.98;737.32;639.08;511.17;474.51;983.84;522.25;1668630919041;1668630919039;1668620120751
B;2i24s-0-trial1;23;female;NO;514.03;497.70;793.74;91.98;737.32;639.08;511.17;474.51;983.84;522.25;1668630919047;1668630919039;1668620120755
B;2i24s-0-trial1;23;female;NO;514.01;496.93;805.08;92.91;724.85;637.02;506.86;463.81;976.47;531.69;1668630919051;1668630919047;1668620120763
B;2i24s-0-trial1;23;female;NO;513.90;497.76;805.08;92.91;724.85;637.02;506.86;463.81;976.47;531.69;1668630919057;1668630919055;1668620120767
B;2i24s-0-trial1;23;female;NO;514.45;497.56;805.08;92.91;724.85;637.02;506.86;463.81;976.47;531.69;1668630919064;1668630919055;1668620120771
B;2i24s-0-trial1;23;female;NO;514.74;496.89;816.38;94.38;712.48;634.48;503.06;452.94;968.73;540.85;1668630919065;1668630919063;1668620120775
B;2i24s-0-trial1;23;female;NO;513.87;497.31;816.38;94.38;712.48;634.48;503.06;452.94;968.73;540.85;1668630919072;1668630919072;1668620120783
B;2i24s-0-trial1;23;female;NO;513.86;497.37;816.38;94.38;712.48;634.48;503.06;452.94;968.73;540.85;1668630919080;1668630919072;1668620120787
B;2i24s-0-trial1;23;female;NO;512.94;497.33;827.61;96.40;700.25;631.45;499.81;441.95;960.63;549.70;1668630919082;1668630919080;1668620120791
B;2i24s-0-trial1;23;female;NO;511.70;497.21;827.61;96.40;700.25;631.45;499.81;441.95;960.63;549.70;1668630919086;1668630919080;1668620120795
B;2i24s-0-trial1;23;female;NO;510.77;497.85;827.61;96.40;700.25;631.45;499.81;441.95;960.63;549.70;1668630919091;1668630919088;1668620120803
B;2i24s-0-trial1;23;female;NO;510.88;498.73;827.61;96.40;700.25;631.45;499.81;441.95;960.63;549.70;1668630919097;1668630919096;1668620120807
B;2i24s-0-trial1;23;female;NO;511.09;498.53;838.79;98.98;688.12;627.94;497.08;430.79;952.16;558.26;1668630919101;1668630919096;1668620120811
B;2i24s-0-trial1;23;female;NO;511.55;497.83;838.79;98.98;688.12;627.94;497.08;430.79;952.16;558.26;1668630919108;1668630919104;1668620120815
B;2i24s-0-trial1;23;female;NO;511.76;497.74;838.79;98.98;688.12;627.94;497.08;430.79;952.16;558.26;1668630919111;1668630919104;1668620120823
B;2i24s-0-trial1;23;female;NO;511.75;497.62;849.80;102.07;676.25;623.98;494.90;419.61;943.42;566.44;1668630919116;1668630919112;1668620120827
B;2i24s-0-trial1;23;female;NO;511.23;497.77;849.80;102.07;676.25;623.98;494.90;419.61;943.42;566.44;1668630919118;1668630919116;1668620120831
B;2i24s-0-trial1;23;female;NO;511.74;497.50;849.80;102.07;676.25;623.98;494.90;419.61;943.42;566.44;1668630919125;1668630919124;1668620120835
B;2i24s-0-trial1;23;female;NO;509.32;497.73;849.80;102.07;676.25;623.98;494.90;419.61;943.42;566.44;1668630919128;1668630919126;1668620120843
B;2i24s-0-trial1;23;female;NO;509.44;499.02;860.71;105.71;664.55;619.54;493.27;408.33;934.35;574.29;1668630919133;1668630919126;1668620120847
B;2i24s-0-trial1;23;female;NO;509.56;500.05;860.71;105.71;664.55;619.54;493.27;408.33;934.35;574.29;1668630919139;1668630919134;1668620120851
B;2i24s-0-trial1;23;female;NO;509.72;500.04;860.71;105.71;664.55;619.54;493.27;408.33;934.35;574.29;1668630919144;1668630919143;1668620120855
B;2i24s-0-trial1;23;female;NO;510.00;500.18;871.46;109.87;653.08;614.66;492.19;397.01;924.99;581.76;1668630919148;1668630919143;1668620120863
B;2i24s-0-trial1;23;female;NO;510.13;500.18;871.46;109.87;653.08;614.66;492.19;397.01;924.99;581.76;1668630919153;1668630919151;1668620120867
B;2i24s-0-trial1;23;female;NO;509.50;500.20;871.46;109.87;653.08;614.66;492.19;397.01;924.99;581.76;1668630919157;1668630919154;1668620120871
B;2i24s-0-trial1;23;female;NO;509.88;500.31;882.04;114.55;641.86;609.34;491.66;385.65;915.37;588.86;1668630919165;1668630919166;1668620120875
B;2i24s-0-trial1;23;female;NO;510.09;500.39;882.04;114.55;641.86;609.34;491.66;385.65;915.37;588.86;1668630919169;1668630919166;1668620120883
B;2i24s-0-trial1;23;female;NO;510.08;500.50;882.04;114.55;641.86;609.34;491.66;385.65;915.37;588.86;1668630919172;1668630919166;1668620120887
B;2i24s-0-trial1;23;female;NO;510.17;500.23;892.55;119.81;630.77;603.51;491.69;374.16;905.36;595.64;1668630919181;1668630919174;1668620120891
B;2i24s-0-trial1;23;female;NO;510.93;500.26;892.55;119.81;630.77;603.51;491.69;374.16;905.36;595.64;1668630919183;1668630919182;1668620120895
B;2i24s-0-trial1;23;female;NO;511.20;500.01;892.55;119.81;630.77;603.51;491.69;374.16;905.36;595.64;1668630919189;1668630919182;1668620120903
B;2i24s-0-trial1;23;female;NO;510.45;500.52;892.55;119.81;630.77;603.51;491.69;374.16;905.36;595.64;1668630919193;1668630919190;1668620120907
B;2i24s-0-trial1;23;female;NO;510.55;500.44;902.56;125.40;620.28;597.44;491.80;362.54;895.41;601.83;1668630919198;1668630919190;1668620120911
B;2i24s-0-trial1;23;female;NO;510.77;500.60;902.56;125.40;620.28;597.44;491.80;362.54;895.41;601.83;1668630919203;1668630919198;1668620120915
B;2i24s-0-trial1;23;female;NO;510.92;500.33;902.56;125.40;620.28;597.44;491.80;362.54;895.41;601.83;1668630919208;1668630919206;1668620120923
B;2i24s-0-trial1;23;female;NO;510.98;500.24;902.56;125.40;620.28;597.44;491.80;362.54;895.41;601.83;1668630919211;1668630919206;1668620120927
B;2i24s-0-trial1;23;female;NO;510.06;502.69;912.56;131.61;609.87;590.82;491.61;349.86;885.03;607.74;1668630919216;1668630919214;1668620120931
B;2i24s-0-trial1;23;female;NO;509.80;503.00;912.56;131.61;609.87;590.82;491.61;349.86;885.03;607.74;1668630919221;1668630919221;1668620120935
