order;cond;age;gender;musicexperience;eyex;eyey;orb-0deg-x;orb-0deg-y;orb-180deg-x;orb-180deg-y;orb-120deg-x;orb-120deg-y;orb-240deg-x;orb-240deg-y;jstimestamp;pythontimestamp;eyetrackertimestamp
B;3i36s-120-trial4;23;female;NO;536.59;496.55;773.40;91.71;759.85;641.54;520.17;493.23;996.07;504.70;1668632007404;1668632007405;1668621209051
B;3i36s-120-trial4;23;female;NO;535.38;496.99;773.40;91.71;759.85;641.54;520.17;493.23;996.07;504.70;1668632007408;1668632007405;1668621209059
B;3i36s-120-trial4;23;female;NO;535.21;497.27;773.40;91.71;759.85;641.54;520.17;493.23;996.07;504.70;1668632007414;1668632007415;1668621209063
B;3i36s-120-trial4;23;female;NO;534.18;497.21;780.92;91.61;751.50;640.82;516.65;486.39;991.70;511.28;1668632007419;1668632007415;1668621209071
B;3i36s-120-trial4;23;female;NO;534.30;494.47;780.92;91.61;751.50;640.82;516.65;486.39;991.70;511.28;1668632007425;1668632007425;1668621209079
B;3i36s-120-trial4;23;female;NO;533.88;493.58;780.92;91.61;751.50;640.82;516.65;486.39;991.70;511.28;1668632007431;1668632007435;1668621209083
B;3i36s-120-trial4;23;female;NO;533.60;494.86;788.53;91.74;743.08;639.86;513.32;479.38;987.10;517.83;1668632007441;1668632007445;1668621209087
B;3i36s-120-trial4;23;female;NO;533.22;494.17;788.53;91.74;743.08;639.86;513.32;479.38;987.10;517.83;1668632007442;1668632007445;1668621209091
B;3i36s-120-trial4;23;female;NO;532.99;494.54;795.96;92.12;734.87;638.72;510.28;472.43;982.43;524.12;1668632007451;1668632007455;1668621209099
B;3i36s-120-trial4;23;female;NO;534.90;493.95;795.96;92.12;734.87;638.72;510.28;472.43;982.43;524.12;1668632007452;1668632007455;1668621209103
B;3i36s-120-trial4;23;female;NO;534.70;494.43;795.96;92.12;734.87;638.72;510.28;472.43;982.43;524.12;1668632007459;1668632007455;1668621209107
B;3i36s-120-trial4;23;female;NO;534.33;493.04;795.96;92.12;734.87;638.72;510.28;472.43;982.43;524.12;1668632007464;1668632007465;1668621209119
B;3i36s-120-trial4;23;female;NO;534.29;493.00;803.60;92.75;726.48;637.32;507.39;465.22;977.46;530.47;1668632007472;1668632007475;1668621209123
B;3i36s-120-trial4;23;female;NO;533.98;492.70;803.60;92.75;726.48;637.32;507.39;465.22;977.46;530.47;1668632007477;1668632007475;1668621209127
B;3i36s-120-trial4;23;female;NO;533.69;492.74;811.22;93.64;718.11;635.70;504.73;457.92;972.31;536.70;1668632007486;1668632007485;1668621209131
B;3i36s-120-trial4;23;female;NO;533.28;492.54;811.22;93.64;718.11;635.70;504.73;457.92;972.31;536.70;1668632007487;1668632007485;1668621209139
B;3i36s-120-trial4;23;female;NO;533.12;492.35;811.22;93.64;718.11;635.70;504.73;457.92;972.31;536.70;1668632007493;1668632007495;1668621209143
B;3i36s-120-trial4;23;female;NO;532.96;492.12;818.61;94.74;710.04;633.91;502.37;450.77;967.15;542.63;1668632007502;1668632007503;1668621209147
B;3i36s-120-trial4;23;female;NO;532.52;490.90;818.61;94.74;710.04;633.91;502.37;450.77;967.15;542.63;1668632007504;1668632007503;1668621209159
B;3i36s-120-trial4;23;female;NO;532.34;490.51;818.61;94.74;710.04;633.91;502.37;450.77;967.15;542.63;1668632007512;1668632007515;1668621209163
B;3i36s-120-trial4;23;female;NO;532.58;490.84;818.61;94.74;710.04;633.91;502.37;450.77;967.15;542.63;1668632007517;1668632007515;1668621209167
B;3i36s-120-trial4;23;female;NO;532.05;490.64;826.12;96.10;701.86;631.88;500.21;443.41;961.72;548.54;1668632007524;1668632007525;1668621209171
B;3i36s-120-trial4;23;female;NO;532.16;490.48;826.12;96.10;701.86;631.88;500.21;443.41;961.72;548.54;1668632007528;1668632007530;1668621209179
B;3i36s-120-trial4;23;female;NO;531.97;490.74;833.67;97.73;693.66;629.61;498.26;435.92;956.09;554.38;1668632007536;1668632007535;1668621209183
B;3i36s-120-trial4;23;female;NO;531.75;490.47;833.67;97.73;693.66;629.61;498.26;435.92;956.09;554.38;1668632007541;1668632007545;1668621209191
B;3i36s-120-trial4;23;female;NO;530.39;489.97;833.67;97.73;693.66;629.61;498.26;435.92;956.09;554.38;1668632007543;1668632007545;1668621209199
B;3i36s-120-trial4;23;female;NO;530.36;489.93;833.67;97.73;693.66;629.61;498.26;435.92;956.09;554.38;1668632007550;1668632007545;1668621209203
B;3i36s-120-trial4;23;female;NO;529.92;489.95;841.12;99.58;685.61;627.14;496.57;428.44;950.35;560.01;1668632007555;1668632007555;1668621209207
B;3i36s-120-trial4;23;female;NO;529.45;489.88;841.12;99.58;685.61;627.14;496.57;428.44;950.35;560.01;1668632007562;1668632007565;1668621209211
B;3i36s-120-trial4;23;female;NO;529.34;490.15;848.29;101.62;677.87;624.55;495.17;421.15;944.64;565.34;1668632007568;1668632007565;1668621209219
B;3i36s-120-trial4;23;female;NO;529.36;490.09;848.29;101.62;677.87;624.55;495.17;421.15;944.64;565.34;1668632007573;1668632007575;1668621209223
