order;cond;age;gender;musicexperience;eyex;eyey;orb-0deg-x;orb-0deg-y;orb-180deg-x;orb-180deg-y;orb-120deg-x;orb-120deg-y;orb-240deg-x;orb-240deg-y;jstimestamp;pythontimestamp;eyetrackertimestamp
B;3i36s-120-trial1;23;female;NO;514.76;528.84;773.90;91.70;759.30;641.50;519.93;492.78;995.79;505.14;1668631946217;1668631946215;1668621147860
B;3i36s-120-trial1;23;female;NO;517.13;527.41;773.90;91.70;759.30;641.50;519.93;492.78;995.79;505.14;1668631946217;1668631946215;1668621147864
B;3i36s-120-trial1;23;female;NO;522.46;533.83;773.90;91.70;759.30;641.50;519.93;492.78;995.79;505.14;1668631946223;1668631946215;1668621147868
B;3i36s-120-trial1;23;female;NO;527.08;535.16;781.51;91.61;750.85;640.75;516.39;485.85;991.35;511.79;1668631946229;1668631946225;1668621147880
B;3i36s-120-trial1;23;female;NO;529.48;531.81;781.51;91.61;750.85;640.75;516.39;485.85;991.35;511.79;1668631946234;1668631946225;1668621147884
B;3i36s-120-trial1;23;female;NO;536.38;533.87;789.12;91.77;742.43;639.78;513.07;478.83;986.73;518.33;1668631946246;1668631946245;1668621147892
B;3i36s-120-trial1;23;female;NO;537.13;533.12;789.12;91.77;742.43;639.78;513.07;478.83;986.73;518.33;1668631946250;1668631946245;1668621147900
B;3i36s-120-trial1;23;female;NO;537.49;531.87;796.67;92.17;734.10;638.60;510.01;471.77;981.98;524.71;1668631946258;1668631946255;1668621147904
B;3i36s-120-trial1;23;female;NO;538.65;534.59;796.67;92.17;734.10;638.60;510.01;471.77;981.98;524.71;1668631946261;1668631946255;1668621147908
B;3i36s-120-trial1;23;female;NO;536.05;534.77;796.67;92.17;734.10;638.60;510.01;471.77;981.98;524.71;1668631946270;1668631946265;1668621147920
B;3i36s-120-trial1;23;female;NO;536.71;533.34;804.18;92.81;725.84;637.20;507.18;464.67;977.07;530.95;1668631946274;1668631946265;1668621147924
B;3i36s-120-trial1;23;female;NO;536.08;530.35;804.18;92.81;725.84;637.20;507.18;464.67;977.07;530.95;1668631946279;1668631946275;1668621147928
B;3i36s-120-trial1;23;female;NO;535.57;529.39;804.18;92.81;725.84;637.20;507.18;464.67;977.07;530.95;1668631946286;1668631946285;1668621147932
B;3i36s-120-trial1;23;female;NO;538.49;526.15;811.75;93.71;717.54;635.58;504.55;457.42;971.95;537.13;1668631946291;1668631946285;1668621147940
B;3i36s-120-trial1;23;female;NO;539.79;525.16;811.75;93.71;717.54;635.58;504.55;457.42;971.95;537.13;1668631946300;1668631946295;1668621147944
B;3i36s-120-trial1;23;female;NO;538.79;523.74;811.75;93.71;717.54;635.58;504.55;457.42;971.95;537.13;1668631946303;1668631946295;1668621147948
B;3i36s-120-trial1;23;female;NO;541.28;525.36;819.26;94.85;709.33;633.75;502.18;450.14;966.69;543.14;1668631946308;1668631946305;1668621147960
B;3i36s-120-trial1;23;female;NO;542.01;524.05;819.26;94.85;709.33;633.75;502.18;450.14;966.69;543.14;1668631946314;1668631946305;1668621147964
B;3i36s-120-trial1;23;female;NO;541.58;523.93;819.26;94.85;709.33;633.75;502.18;450.14;966.69;543.14;1668631946322;1668631946315;1668621147968
B;3i36s-120-trial1;23;female;NO;540.71;524.65;826.72;96.22;701.21;631.71;500.05;442.82;961.29;549.01;1668631946326;1668631946324;1668621147972
B;3i36s-120-trial1;23;female;NO;543.71;526.04;826.72;96.22;701.21;631.71;500.05;442.82;961.29;549.01;1668631946332;1668631946324;1668621147980
B;3i36s-120-trial1;23;female;NO;544.12;525.58;826.72;96.22;701.21;631.71;500.05;442.82;961.29;549.01;1668631946338;1668631946335;1668621147984
B;3i36s-120-trial1;23;female;NO;543.01;525.87;834.21;97.85;693.08;629.44;498.13;435.38;955.68;554.79;1668631946344;1668631946335;1668621147988
B;3i36s-120-trial1;23;female;NO;542.97;525.19;834.21;97.85;693.08;629.44;498.13;435.38;955.68;554.79;1668631946350;1668631946345;1668621148000
B;3i36s-120-trial1;23;female;NO;543.16;524.93;841.55;99.70;685.14;626.99;496.48;428.01;950.01;560.34;1668631946357;1668631946355;1668621148004
B;3i36s-120-trial1;23;female;NO;541.15;525.16;841.55;99.70;685.14;626.99;496.48;428.01;950.01;560.34;1668631946360;1668631946355;1668621148008
B;3i36s-120-trial1;23;female;NO;539.87;526.45;841.55;99.70;685.14;626.99;496.48;428.01;950.01;560.34;1668631946366;1668631946365;1668621148012
B;3i36s-120-trial1;23;female;NO;538.61;525.46;848.92;101.81;677.20;624.31;495.06;420.51;944.13;565.79;1668631946375;1668631946365;1668621148020
B;3i36s-120-trial1;23;female;NO;537.61;526.44;848.92;101.81;677.20;624.31;495.06;420.51;944.13;565.79;1668631946378;1668631946375;1668621148024
B;3i36s-120-trial1;23;female;NO;536.51;529.26;848.92;101.81;677.20;624.31;495.06;420.51;944.13;565.79;1668631946385;1668631946375;1668621148032
B;3i36s-120-trial1;23;female;NO;534.61;529.80;856.23;104.15;669.34;621.42;493.88;412.98;938.12;571.10;1668631946391;1668631946385;1668621148040
B;3i36s-120-trial1;23;female;NO;535.38;530.52;856.23;104.15;669.34;621.42;493.88;412.98;938.12;571.10;1668631946398;1668631946395;1668621148044
B;3i36s-120-trial1;23;female;NO;535.02;531.96;856.23;104.15;669.34;621.42;493.88;412.98;938.12;571.10;1668631946401;1668631946400;1668621148048
B;3i36s-120-trial1;23;female;NO;534.54;534.55;863.45;106.72;661.62;618.35;492.95;405.46;932.00;576.22;1668631946408;1668631946405;1668621148060
B;3i36s-120-trial1;23;female;NO;535.40;533.81;863.45;106.72;661.62;618.35;492.95;405.46;932.00;576.22;1668631946418;1668631946415;1668621148064
