order;cond;age;gender;musicexperience;eyex;eyey;orb-0deg-x;orb-0deg-y;orb-180deg-x;orb-180deg-y;orb-120deg-x;orb-120deg-y;orb-240deg-x;orb-240deg-y;jstimestamp;pythontimestamp;eyetrackertimestamp
B;3i24s-240-trial1;23;female;NO;530.25;518.45;776.80;91.63;756.08;641.24;518.55;490.15;994.12;507.68;1668631274202;1668631274201;1668620475872
B;3i24s-240-trial1;23;female;NO;529.88;519.78;776.80;91.63;756.08;641.24;518.55;490.15;994.12;507.68;1668631274205;1668631274211;1668620475876
B;3i24s-240-trial1;23;female;NO;528.80;520.78;776.80;91.63;756.08;641.24;518.55;490.15;994.12;507.68;1668631274211;1668631274211;1668620475880
B;3i24s-240-trial1;23;female;NO;524.97;516.67;788.11;91.73;743.54;639.92;513.50;479.76;987.36;517.47;1668631274216;1668631274221;1668620475888
B;3i24s-240-trial1;23;female;NO;525.34;515.02;788.11;91.73;743.54;639.92;513.50;479.76;987.36;517.47;1668631274224;1668631274231;1668620475892
B;3i24s-240-trial1;23;female;NO;523.12;518.63;788.11;91.73;743.54;639.92;513.50;479.76;987.36;517.47;1668631274226;1668631274231;1668620475896
B;3i24s-240-trial1;23;female;NO;523.91;519.95;799.53;92.38;730.95;638.09;508.90;469.08;980.13;527.10;1668631274234;1668631274241;1668620475900
B;3i24s-240-trial1;23;female;NO;525.95;517.69;799.53;92.38;730.95;638.09;508.90;469.08;980.13;527.10;1668631274236;1668631274241;1668620475908
B;3i24s-240-trial1;23;female;NO;525.19;518.09;799.53;92.38;730.95;638.09;508.90;469.08;980.13;527.10;1668631274242;1668631274241;1668620475912
B;3i24s-240-trial1;23;female;NO;528.36;517.26;810.79;93.58;718.59;635.80;504.87;458.34;972.61;536.35;1668631274248;1668631274251;1668620475916
B;3i24s-240-trial1;23;female;NO;531.87;516.45;810.79;93.58;718.59;635.80;504.87;458.34;972.61;536.35;1668631274252;1668631274251;1668620475920
B;3i24s-240-trial1;23;female;NO;539.24;509.10;810.79;93.58;718.59;635.80;504.87;458.34;972.61;536.35;1668631274259;1668631274261;1668620475928
B;3i24s-240-trial1;23;female;NO;542.95;506.23;822.15;95.35;706.19;632.99;501.33;447.32;964.62;545.43;1668631274265;1668631274271;1668620475932
B;3i24s-240-trial1;23;female;NO;551.69;503.51;822.15;95.35;706.19;632.99;501.33;447.32;964.62;545.43;1668631274268;1668631274271;1668620475936
B;3i24s-240-trial1;23;female;NO;552.06;504.37;822.15;95.35;706.19;632.99;501.33;447.32;964.62;545.43;1668631274275;1668631274281;1668620475948
B;3i24s-240-trial1;23;female;NO;554.38;502.13;822.15;95.35;706.19;632.99;501.33;447.32;964.62;545.43;1668631274280;1668631274288;1668620475952
B;3i24s-240-trial1;23;female;NO;551.89;501.16;833.24;97.63;694.13;629.74;498.36;436.35;956.41;554.05;1668631274288;1668631274291;1668620475956
B;3i24s-240-trial1;23;female;NO;555.26;501.98;833.24;97.63;694.13;629.74;498.36;436.35;956.41;554.05;1668631274288;1668631274291;1668620475960
B;3i24s-240-trial1;23;female;NO;551.85;499.44;833.24;97.63;694.13;629.74;498.36;436.35;956.41;554.05;1668631274296;1668631274301;1668620475968
B;3i24s-240-trial1;23;female;NO;549.50;499.11;844.30;100.46;682.17;626.02;495.92;425.22;947.84;562.39;1668631274302;1668631274301;1668620475972
B;3i24s-240-trial1;23;female;NO;551.53;499.88;844.30;100.46;682.17;626.02;495.92;425.22;947.84;562.39;1668631274306;1668631274311;1668620475976
B;3i24s-240-trial1;23;female;NO;552.20;499.49;844.30;100.46;682.17;626.02;495.92;425.22;947.84;562.39;1668631274314;1668631274311;1668620475980
B;3i24s-240-trial1;23;female;NO;550.34;500.73;855.28;103.83;670.37;621.81;494.02;413.97;938.92;570.41;1668631274316;1668631274321;1668620475988
B;3i24s-240-trial1;23;female;NO;550.78;499.75;855.28;103.83;670.37;621.81;494.02;413.97;938.92;570.41;1668631274322;1668631274321;1668620475992
B;3i24s-240-trial1;23;female;NO;552.41;500.02;855.28;103.83;670.37;621.81;494.02;413.97;938.92;570.41;1668631274328;1668631274331;1668620475996
B;3i24s-240-trial1;23;female;NO;552.35;501.80;866.19;107.76;658.69;617.12;492.65;402.57;929.63;578.14;1668631274333;1668631274331;1668620476000
B;3i24s-240-trial1;23;female;NO;552.88;502.88;866.19;107.76;658.69;617.12;492.65;402.57;929.63;578.14;1668631274338;1668631274341;1668620476008
B;3i24s-240-trial1;23;female;NO;552.52;503.64;866.19;107.76;658.69;617.12;492.65;402.57;929.63;578.14;1668631274344;1668631274351;1668620476012
