order;cond;age;gender;musicexperience;eyex;eyey;orb-0deg-x;orb-0deg-y;orb-180deg-x;orb-180deg-y;orb-120deg-x;orb-120deg-y;orb-240deg-x;orb-240deg-y;jstimestamp;pythontimestamp;eyetrackertimestamp
A;1i36s-0-trial2;24;female;NO;496.45;365.50;775.96;91.65;757.01;641.32;518.95;490.92;994.60;506.95;1668625722541;1668625722543;1668614924288
A;1i36s-0-trial2;24;female;NO;497.39;365.26;775.96;91.65;757.01;641.32;518.95;490.92;994.60;506.95;1668625722547;1668625722546;1668614924296
A;1i36s-0-trial2;24;female;NO;497.42;366.14;775.96;91.65;757.01;641.32;518.95;490.92;994.60;506.95;1668625722552;1668625722546;1668614924304
A;1i36s-0-trial2;24;female;NO;497.56;365.99;783.57;91.63;748.57;640.51;515.47;483.96;990.12;513.57;1668625722559;1668625722556;1668614924308
A;1i36s-0-trial2;24;female;NO;497.58;366.57;783.57;91.63;748.57;640.51;515.47;483.96;990.12;513.57;1668625722565;1668625722566;1668614924316
A;1i36s-0-trial2;24;female;NO;497.72;366.30;791.11;91.85;740.23;639.49;512.24;476.98;985.50;520.02;1668625722573;1668625722568;1668614924324
A;1i36s-0-trial2;24;female;NO;497.55;366.63;791.11;91.85;740.23;639.49;512.24;476.98;985.50;520.02;1668625722576;1668625722576;1668614924328
A;1i36s-0-trial2;24;female;NO;497.60;366.49;791.11;91.85;740.23;639.49;512.24;476.98;985.50;520.02;1668625722582;1668625722576;1668614924332
A;1i36s-0-trial2;24;female;NO;497.71;366.82;798.74;92.32;731.82;638.23;509.20;469.82;980.64;526.44;1668625722592;1668625722595;1668614924336
A;1i36s-0-trial2;24;female;NO;497.96;367.10;798.74;92.32;731.82;638.23;509.20;469.82;980.64;526.44;1668625722595;1668625722597;1668614924344
A;1i36s-0-trial2;24;female;NO;499.25;367.74;798.74;92.32;731.82;638.23;509.20;469.82;980.64;526.44;1668625722604;1668625722598;1668614924348
A;1i36s-0-trial2;24;female;NO;497.80;365.91;806.24;93.03;723.57;636.78;506.44;462.70;975.69;532.65;1668625722607;1668625722606;1668614924356
A;1i36s-0-trial2;24;female;NO;498.31;367.03;806.24;93.03;723.57;636.78;506.44;462.70;975.69;532.65;1668625722613;1668625722610;1668614924364
A;1i36s-0-trial2;24;female;NO;498.30;367.27;806.24;93.03;723.57;636.78;506.44;462.70;975.69;532.65;1668625722619;1668625722616;1668614924368
A;1i36s-0-trial2;24;female;NO;498.15;367.40;813.88;94.01;715.20;635.08;503.86;455.36;970.47;538.85;1668625722627;1668625722628;1668614924372
A;1i36s-0-trial2;24;female;NO;498.37;369.26;813.88;94.01;715.20;635.08;503.86;455.36;970.47;538.85;1668625722630;1668625722629;1668614924384
A;1i36s-0-trial2;24;female;NO;497.30;369.42;813.88;94.01;715.20;635.08;503.86;455.36;970.47;538.85;1668625722637;1668625722636;1668614924388
A;1i36s-0-trial2;24;female;NO;497.10;369.41;821.39;95.21;707.01;633.19;501.55;448.06;965.17;544.83;1668625722642;1668625722643;1668614924392
A;1i36s-0-trial2;24;female;NO;497.10;369.26;821.39;95.21;707.01;633.19;501.55;448.06;965.17;544.83;1668625722651;1668625722646;1668614924396
