order;cond;age;gender;musicexperience;eyex;eyey;orb-0deg-x;orb-0deg-y;orb-180deg-x;orb-180deg-y;orb-120deg-x;orb-120deg-y;orb-240deg-x;orb-240deg-y;jstimestamp;pythontimestamp;eyetrackertimestamp
A;2i36s-180-trial2;24;female;NO;426.70;577.70;773.35;91.71;759.91;641.55;520.19;493.28;996.10;504.66;1668625970938;1668625970937;1668615172679
A;2i36s-180-trial2;24;female;NO;426.93;577.68;773.35;91.71;759.91;641.55;520.19;493.28;996.10;504.66;1668625970944;1668625970940;1668615172687
A;2i36s-180-trial2;24;female;NO;426.96;578.35;780.90;91.60;751.52;640.82;516.66;486.40;991.71;511.26;1668625970951;1668625970947;1668615172691
A;2i36s-180-trial2;24;female;NO;426.66;578.81;780.90;91.60;751.52;640.82;516.66;486.40;991.71;511.26;1668625970956;1668625970957;1668615172699
A;2i36s-180-trial2;24;female;NO;425.24;578.63;788.50;91.74;743.11;639.87;513.33;479.40;987.12;517.80;1668625970968;1668625970967;1668615172711
A;2i36s-180-trial2;24;female;NO;425.61;578.63;788.50;91.74;743.11;639.87;513.33;479.40;987.12;517.80;1668625970972;1668625970967;1668615172715
A;2i36s-180-trial2;24;female;NO;425.32;577.52;796.06;92.13;734.76;638.70;510.24;472.34;982.37;524.20;1668625970986;1668625970977;1668615172727
A;2i36s-180-trial2;24;female;NO;425.28;577.20;796.06;92.13;734.76;638.70;510.24;472.34;982.37;524.20;1668625970987;1668625970989;1668615172731
A;2i36s-180-trial2;24;female;NO;425.29;577.20;796.06;92.13;734.76;638.70;510.24;472.34;982.37;524.20;1668625970989;1668625970990;1668615172735
A;2i36s-180-trial2;24;female;NO;424.96;577.15;796.06;92.13;734.76;638.70;510.24;472.34;982.37;524.20;1668625970996;1668625970996;1668615172739
A;2i36s-180-trial2;24;female;NO;424.62;576.50;803.70;92.76;726.37;637.30;507.35;465.13;977.39;530.55;1668625971009;1668625971009;1668615172751
