order;cond;age;gender;musicexperience;eyex;eyey;orb-0deg-x;orb-0deg-y;orb-180deg-x;orb-180deg-y;orb-120deg-x;orb-120deg-y;orb-240deg-x;orb-240deg-y;jstimestamp;pythontimestamp;eyetrackertimestamp
A;2i36s-0-trial2;23;female;no;496.97;547.02;773.17;91.72;760.11;641.56;520.28;493.45;996.20;504.49;1670855152904;1670855152907;1670855138270
A;2i36s-0-trial2;23;female;no;492.66;549.95;773.17;91.72;760.11;641.56;520.28;493.45;996.20;504.49;1670855152909;1670855152907;1670855138274
A;2i36s-0-trial2;23;female;no;508.69;553.53;773.17;91.72;760.11;641.56;520.28;493.45;996.20;504.49;1670855152916;1670855152917;1670855138278
A;2i36s-0-trial2;23;female;no;504.43;557.03;780.71;91.60;751.73;640.84;516.75;486.58;991.82;511.10;1670855152922;1670855152927;1670855138286
A;2i36s-0-trial2;23;female;no;508.55;551.34;780.71;91.60;751.73;640.84;516.75;486.58;991.82;511.10;1670855152931;1670855152927;1670855138294
A;2i36s-0-trial2;23;female;no;503.21;551.07;788.27;91.74;743.37;639.90;513.43;479.62;987.26;517.61;1670855152934;1670855152937;1670855138298
A;2i36s-0-trial2;23;female;no;510.47;556.17;788.27;91.74;743.37;639.90;513.43;479.62;987.26;517.61;1670855152945;1670855152947;1670855138306
A;2i36s-0-trial2;23;female;no;513.40;562.22;795.91;92.12;734.93;638.73;510.30;472.48;982.46;524.08;1670855152952;1670855152957;1670855138314
A;2i36s-0-trial2;23;female;no;506.28;554.51;795.91;92.12;734.93;638.73;510.30;472.48;982.46;524.08;1670855152953;1670855152957;1670855138318
A;2i36s-0-trial2;23;female;no;510.28;548.63;795.91;92.12;734.93;638.73;510.30;472.48;982.46;524.08;1670855152961;1670855152967;1670855138326
A;2i36s-0-trial2;23;female;no;512.08;551.45;795.91;92.12;734.93;638.73;510.30;472.48;982.46;524.08;1670855152963;1670855152967;1670855138330
A;2i36s-0-trial2;23;female;no;508.08;547.97;803.47;92.74;726.62;637.35;507.44;465.35;977.54;530.36;1670855152969;1670855152967;1670855138334
A;2i36s-0-trial2;23;female;no;510.64;551.04;803.47;92.74;726.62;637.35;507.44;465.35;977.54;530.36;1670855152974;1670855152977;1670855138338
A;2i36s-0-trial2;23;female;no;515.74;553.74;803.47;92.74;726.62;637.35;507.44;465.35;977.54;530.36;1670855152977;1670855152977;1670855138346
A;2i36s-0-trial2;23;female;no;514.94;551.33;810.95;93.60;718.41;635.76;504.82;458.19;972.50;536.48;1670855152985;1670855152987;1670855138350
A;2i36s-0-trial2;23;female;no;512.86;551.43;810.95;93.60;718.41;635.76;504.82;458.19;972.50;536.48;1670855152996;1670855152997;1670855138354
A;2i36s-0-trial2;23;female;no;515.19;551.50;818.50;94.72;710.17;633.94;502.41;450.88;967.23;542.54;1670855153001;1670855152997;1670855138358
A;2i36s-0-trial2;23;female;no;510.93;554.98;818.50;94.72;710.17;633.94;502.41;450.88;967.23;542.54;1670855153002;1670855153008;1670855138366
A;2i36s-0-trial2;23;female;no;512.02;553.68;818.50;94.72;710.17;633.94;502.41;450.88;967.23;542.54;1670855153005;1670855153008;1670855138370
A;2i36s-0-trial2;23;female;no;509.90;554.65;818.50;94.72;710.17;633.94;502.41;450.88;967.23;542.54;1670855153016;1670855153017;1670855138374
A;2i36s-0-trial2;23;female;no;507.99;554.33;825.97;96.07;702.02;631.92;500.25;443.56;961.83;548.43;1670855153017;1670855153017;1670855138378
A;2i36s-0-trial2;23;female;no;516.44;551.14;825.97;96.07;702.02;631.92;500.25;443.56;961.83;548.43;1670855153020;1670855153017;1670855138386
A;2i36s-0-trial2;23;female;no;511.97;551.33;825.97;96.07;702.02;631.92;500.25;443.56;961.83;548.43;1670855153027;1670855153027;1670855138390
A;2i36s-0-trial2;23;female;no;509.58;549.59;833.40;97.66;693.96;629.69;498.33;436.19;956.30;554.17;1670855153035;1670855153037;1670855138394
A;2i36s-0-trial2;23;female;no;512.73;551.63;833.40;97.66;693.96;629.69;498.33;436.19;956.30;554.17;1670855153040;1670855153037;1670855138398
A;2i36s-0-trial2;23;female;no;510.84;555.77;833.40;97.66;693.96;629.69;498.33;436.19;956.30;554.17;1670855153041;1670855153047;1670855138406
A;2i36s-0-trial2;23;female;no;508.23;550.73;833.40;97.66;693.96;629.69;498.33;436.19;956.30;554.17;1670855153048;1670855153047;1670855138410
A;2i36s-0-trial2;23;female;no;512.10;554.17;840.87;99.52;685.88;627.23;496.63;428.70;950.54;559.82;1670855153054;1670855153057;1670855138414
A;2i36s-0-trial2;23;female;no;509.62;553.92;840.87;99.52;685.88;627.23;496.63;428.70;950.54;559.82;1670855153058;1670855153057;1670855138418
A;2i36s-0-trial2;23;female;no;512.61;552.14;840.87;99.52;685.88;627.23;496.63;428.70;950.54;559.82;1670855153065;1670855153067;1670855138426
