order;cond;age;gender;musicexperience;eyex;eyey;orb-0deg-x;orb-0deg-y;orb-180deg-x;orb-180deg-y;orb-120deg-x;orb-120deg-y;orb-240deg-x;orb-240deg-y;jstimestamp;pythontimestamp;eyetrackertimestamp
A;3i24s-0-trial2;23;male;flauta "medio";370.69;977.01;775.38;91.66;757.65;641.37;519.22;491.44;994.93;506.44;1668702560955;1668702560957;1668702560068
A;3i24s-0-trial2;23;male;flauta "medio";370.79;973.80;775.38;91.66;757.65;641.37;519.22;491.44;994.93;506.44;1668702560958;1668702560957;1668702560080
A;3i24s-0-trial2;23;male;flauta "medio";371.14;974.30;775.38;91.66;757.65;641.37;519.22;491.44;994.93;506.44;1668702560963;1668702560966;1668702560084
A;3i24s-0-trial2;23;male;flauta "medio";371.03;974.39;786.77;91.69;745.02;640.10;514.07;481.00;988.18;516.33;1668702560972;1668702560978;1668702560088
A;3i24s-0-trial2;23;male;flauta "medio";370.48;974.30;786.77;91.69;745.02;640.10;514.07;481.00;988.18;516.33;1668702560981;1668702560987;1668702560092
A;3i24s-0-trial2;23;male;flauta "medio";372.27;973.48;786.77;91.69;745.02;640.10;514.07;481.00;988.18;516.33;1668702560982;1668702560989;1668702560100
A;3i24s-0-trial2;23;male;flauta "medio";370.69;973.85;798.14;92.28;732.48;638.34;509.44;470.39;981.03;525.94;1668702560990;1668702560989;1668702560104
A;3i24s-0-trial2;23;male;flauta "medio";372.50;974.03;798.14;92.28;732.48;638.34;509.44;470.39;981.03;525.94;1668702560994;1668702561000;1668702560108
A;3i24s-0-trial2;23;male;flauta "medio";372.01;974.03;798.14;92.28;732.48;638.34;509.44;470.39;981.03;525.94;1668702561000;1668702561006;1668702560112
A;3i24s-0-trial2;23;male;flauta "medio";370.58;973.67;809.39;93.40;720.12;636.11;505.35;459.68;973.56;535.22;1668702561005;1668702561006;1668702560120
A;3i24s-0-trial2;23;male;flauta "medio";370.77;973.77;809.39;93.40;720.12;636.11;505.35;459.68;973.56;535.22;1668702561014;1668702561017;1668702560124
A;3i24s-0-trial2;23;male;flauta "medio";370.38;973.33;809.39;93.40;720.12;636.11;505.35;459.68;973.56;535.22;1668702561016;1668702561017;1668702560128
A;3i24s-0-trial2;23;male;flauta "medio";369.95;973.74;820.65;95.08;707.82;633.39;501.76;448.78;965.70;544.24;1668702561023;1668702561027;1668702560132
A;3i24s-0-trial2;23;male;flauta "medio";370.25;973.91;820.65;95.08;707.82;633.39;501.76;448.78;965.70;544.24;1668702561028;1668702561027;1668702560140
A;3i24s-0-trial2;23;male;flauta "medio";370.63;974.07;820.65;95.08;707.82;633.39;501.76;448.78;965.70;544.24;1668702561033;1668702561037;1668702560148
A;3i24s-0-trial2;23;male;flauta "medio";369.69;974.15;831.92;97.33;695.56;630.16;498.69;437.67;957.41;553.03;1668702561040;1668702561047;1668702560152
A;3i24s-0-trial2;23;male;flauta "medio";369.05;974.26;831.92;97.33;695.56;630.16;498.69;437.67;957.41;553.03;1668702561048;1668702561047;1668702560160
A;3i24s-0-trial2;23;male;flauta "medio";369.19;974.13;831.92;97.33;695.56;630.16;498.69;437.67;957.41;553.03;1668702561051;1668702561057;1668702560168
A;3i24s-0-trial2;23;male;flauta "medio";369.05;974.71;842.93;100.08;683.65;626.51;496.20;426.61;948.92;561.37;1668702561055;1668702561061;1668702560172
A;3i24s-0-trial2;23;male;flauta "medio";371.64;976.58;842.93;100.08;683.65;626.51;496.20;426.61;948.92;561.37;1668702561061;1668702561066;1668702560180
A;3i24s-0-trial2;23;male;flauta "medio";367.95;976.54;842.93;100.08;683.65;626.51;496.20;426.61;948.92;561.37;1668702561067;1668702561066;1668702560184
A;3i24s-0-trial2;23;male;flauta "medio";367.17;976.33;854.08;103.43;671.66;622.30;494.20;415.21;939.91;569.55;1668702561073;1668702561077;1668702560188
A;3i24s-0-trial2;23;male;flauta "medio";366.07;974.65;854.08;103.43;671.66;622.30;494.20;415.21;939.91;569.55;1668702561084;1668702561087;1668702560200
A;3i24s-0-trial2;23;male;flauta "medio";366.06;974.56;864.81;107.23;660.17;617.74;492.80;404.03;930.83;577.17;1668702561093;1668702561100;1668702560204
A;3i24s-0-trial2;23;male;flauta "medio";364.38;972.75;864.81;107.23;660.17;617.74;492.80;404.03;930.83;577.17;1668702561093;1668702561100;1668702560212
