order;cond;age;gender;musicexperience;eyex;eyey;orb-0deg-x;orb-0deg-y;orb-180deg-x;orb-180deg-y;orb-120deg-x;orb-120deg-y;orb-240deg-x;orb-240deg-y;jstimestamp;pythontimestamp;eyetrackertimestamp
B;3i36s-240-trial3;24;male;no;685.25;493.24;775.23;91.66;757.82;641.39;519.30;491.58;995.02;506.31;1669049156776;1669049156777;1669049152720
B;3i36s-240-trial3;24;male;no;684.65;493.54;775.23;91.66;757.82;641.39;519.30;491.58;995.02;506.31;1669049156780;1669049156777;1669049152724
B;3i36s-240-trial3;24;male;no;685.45;493.14;775.23;91.66;757.82;641.39;519.30;491.58;995.02;506.31;1669049156783;1669049156787;1669049152728
B;3i36s-240-trial3;24;male;no;688.24;493.25;775.23;91.66;757.82;641.39;519.30;491.58;995.02;506.31;1669049156787;1669049156787;1669049152732
B;3i36s-240-trial3;24;male;no;690.48;492.01;782.75;91.62;749.47;640.61;515.83;484.71;990.61;512.86;1669049156804;1669049156797;1669049152740
B;3i36s-240-trial3;24;male;no;691.32;491.23;782.75;91.62;749.47;640.61;515.83;484.71;990.61;512.86;1669049156804;1669049156808;1669049152744
B;3i36s-240-trial3;24;male;no;688.49;490.43;790.30;91.81;741.12;639.61;512.58;477.73;986.00;519.34;1669049156820;1669049156817;1669049152748
B;3i36s-240-trial3;24;male;no;686.79;489.51;790.30;91.81;741.12;639.61;512.58;477.73;986.00;519.34;1669049156821;1669049156825;1669049152752
B;3i36s-240-trial3;24;male;no;687.14;489.78;797.90;92.26;732.74;638.38;509.53;470.61;981.18;525.75;1669049156823;1669049156825;1669049152764
B;3i36s-240-trial3;24;male;no;682.68;489.46;797.90;92.26;732.74;638.38;509.53;470.61;981.18;525.75;1669049156823;1669049156827;1669049152768
B;3i36s-240-trial3;24;male;no;681.98;488.44;797.90;92.26;732.74;638.38;509.53;470.61;981.18;525.75;1669049156829;1669049156827;1669049152772
B;3i36s-240-trial3;24;male;no;683.59;488.22;797.90;92.26;732.74;638.38;509.53;470.61;981.18;525.75;1669049156835;1669049156839;1669049152780
B;3i36s-240-trial3;24;male;no;683.07;487.06;805.51;92.95;724.37;636.93;506.70;463.40;976.18;532.05;1669049156840;1669049156839;1669049152784
B;3i36s-240-trial3;24;male;no;683.35;486.22;805.51;92.95;724.37;636.93;506.70;463.40;976.18;532.05;1669049156846;1669049156847;1669049152788
B;3i36s-240-trial3;24;male;no;675.67;483.97;812.98;93.88;716.19;635.30;504.15;456.23;971.10;538.12;1669049156856;1669049156857;1669049152800
B;3i36s-240-trial3;24;male;no;675.89;483.34;812.98;93.88;716.19;635.30;504.15;456.23;971.10;538.12;1669049156859;1669049156857;1669049152804
B;3i36s-240-trial3;24;male;no;673.73;482.78;812.98;93.88;716.19;635.30;504.15;456.23;971.10;538.12;1669049156866;1669049156867;1669049152808
B;3i36s-240-trial3;24;male;no;673.09;482.26;812.98;93.88;716.19;635.30;504.15;456.23;971.10;538.12;1669049156870;1669049156867;1669049152812
B;3i36s-240-trial3;24;male;no;669.34;481.40;820.54;95.06;707.94;633.41;501.80;448.89;965.78;544.16;1669049156875;1669049156877;1669049152820
B;3i36s-240-trial3;24;male;no;667.69;481.10;820.54;95.06;707.94;633.41;501.80;448.89;965.78;544.16;1669049156883;1669049156879;1669049152824
B;3i36s-240-trial3;24;male;no;665.82;480.89;820.54;95.06;707.94;633.41;501.80;448.89;965.78;544.16;1669049156884;1669049156887;1669049152828
B;3i36s-240-trial3;24;male;no;664.46;479.15;827.94;96.47;699.88;631.35;499.72;441.61;960.38;549.96;1669049156889;1669049156887;1669049152832
B;3i36s-240-trial3;24;male;no;664.08;472.86;827.94;96.47;699.88;631.35;499.72;441.61;960.38;549.96;1669049156895;1669049156897;1669049152840
B;3i36s-240-trial3;24;male;no;662.92;471.05;827.94;96.47;699.88;631.35;499.72;441.61;960.38;549.96;1669049156901;1669049156897;1669049152844
B;3i36s-240-trial3;24;male;no;661.85;466.01;835.38;98.13;691.81;629.06;497.85;434.21;954.79;555.68;1669049156906;1669049156907;1669049152848
B;3i36s-240-trial3;24;male;no;660.22;461.25;835.38;98.13;691.81;629.06;497.85;434.21;954.79;555.68;1669049156910;1669049156907;1669049152856
B;3i36s-240-trial3;24;male;no;659.79;459.35;835.38;98.13;691.81;629.06;497.85;434.21;954.79;555.68;1669049156915;1669049156917;1669049152860
B;3i36s-240-trial3;24;male;no;659.12;454.46;842.76;100.03;683.83;626.57;496.23;426.78;949.05;561.24;1669049156923;1669049156917;1669049152864
B;3i36s-240-trial3;24;male;no;657.09;448.61;842.76;100.03;683.83;626.57;496.23;426.78;949.05;561.24;1669049156924;1669049156927;1669049152868
B;3i36s-240-trial3;24;male;no;653.49;445.45;842.76;100.03;683.83;626.57;496.23;426.78;949.05;561.24;1669049156931;1669049156927;1669049152876
B;3i36s-240-trial3;24;male;no;650.44;441.07;850.12;102.17;675.90;623.85;494.85;419.28;943.16;566.68;1669049156939;1669049156937;1669049152880
B;3i36s-240-trial3;24;male;no;647.68;439.89;850.12;102.17;675.90;623.85;494.85;419.28;943.16;566.68;1669049156940;1669049156944;1669049152884
B;3i36s-240-trial3;24;male;no;642.27;434.53;850.12;102.17;675.90;623.85;494.85;419.28;943.16;566.68;1669049156943;1669049156947;1669049152888
B;3i36s-240-trial3;24;male;no;638.79;426.19;850.12;102.17;675.90;623.85;494.85;419.28;943.16;566.68;1669049156951;1669049156947;1669049152896
B;3i36s-240-trial3;24;male;no;629.47;423.04;857.43;104.56;668.06;620.93;493.71;411.74;937.12;571.96;1669049156957;1669049156957;1669049152900
B;3i36s-240-trial3;24;male;no;627.13;419.64;857.43;104.56;668.06;620.93;493.71;411.74;937.12;571.96;1669049156966;1669049156967;1669049152904
