cond;age;gender;dotx;doty;fingerx;fingery;;distance;;;;;;;
3d;25;f;987;205;1001;205;;14;;;;;;;
3d;25;f;991;211;1007;212;;16,03121954;;;;;;;
3d;25;f;995;217;1011;220;;16,2788206;;;;;;;
3d;25;f;999;223;1012;224;;13,03840481;;;;;;;
3d;25;f;1003;230;1015;232;;12,16552506;;;;;;;
3d;25;f;1006;236;1017;240;;11,70469991;;;;;;;
3d;25;f;1010;243;1020;247;;10,77032961;;;;;;;
3d;25;f;1013;250;1023;254;;10,77032961;;;;;;;
3d;25;f;1016;256;1026;262;;11,66190379;;;;;;;
3d;25;f;1019;263;1028;270;;11,40175425;;;;;;;
3d;25;f;1021;270;1029;281;;13,60147051;;;;;;;
3d;25;f;1024;277;1030;290;;14,31782106;;;;;;;
3d;25;f;1026;284;1032;297;;14,31782106;;;;;;;
3d;25;f;1029;292;1034;307;;15,8113883;;;;;;;
3d;25;f;1031;299;1036;316;;17,72004515;;;;;;;
3d;25;f;1033;306;1037;324;;18,43908891;;;;;;;
3d;25;f;1034;314;1040;334;;20,88061302;;;;;;;
3d;25;f;1036;321;1042;343;;22,8035085;;;;;;;
3d;25;f;1037;328;1042;348;;20,61552813;;;;;;;
3d;25;f;1038;336;1044;360;;24,73863375;;;;;;;
3d;25;f;1039;343;1045;368;;25,70992026;;;;;;;
3d;25;f;1040;351;1046;376;;25,70992026;;;;;;;
3d;25;f;1041;359;1046;379;;20,61552813;;;;;;;
3d;25;f;1041;366;1046;385;;19,6468827;;;;;;;
3d;25;f;1041;373;1046;392;;19,6468827;;;;;;;
3d;25;f;1040;380;1045;401;;21,58703314;;;;;;;
3d;25;f;1040;387;1044;410;;23,34523506;;;;;;;
3d;25;f;1039;393;1042;418;;25,17935662;;;;;;;
3d;25;f;1037;400;1039;428;;28,0713377;;;;;;;
3d;25;f;1036;407;1035;439;;32,01562119;;;;;;;
3d;25;f;1034;414;1030;447;;33,24154028;;;;;;;
3d;25;f;1033;421;1028;452;;31,40063694;;;;;;;
3d;25;f;1031;427;1023;460;;33,95585369;;;;;;;
3d;25;f;1029;434;1018;469;;36,68787266;;;;;;;
3d;25;f;1027;441;1012;477;;39;;;;;;;
3d;25;f;1024;447;1006;485;;42,04759208;;;;;;;
3d;25;f;1022;454;1000;495;;46,5295605;;;;;;;
3d;25;f;1019;460;993;503;;50,24937811;;;;;;;
3d;25;f;1016;467;988;509;;50,47771786;;;;;;;
3d;25;f;1013;473;983;515;;51,6139516;;;;;;;
3d;25;f;1010;480;976;521;;53,26349594;;;;;;;
3d;25;f;1007;486;971;527;;54,56189146;;;;;;;
3d;25;f;1003;492;965;532;;55,1724569;;;;;;;
3d;25;f;999;498;961;537;;54,45181356;;;;;;;
3d;25;f;996;504;956;541;;54,4885309;;;;;;;
3d;25;f;992;510;954;543;;50,32891813;;;;;;;
3d;25;f;987;516;948;548;;50,44799302;;;;;;;
3d;25;f;983;522;941;556;;54,03702434;;;;;;;
3d;25;f;979;528;939;558;;50;;;;;;;
3d;25;f;974;533;934;563;;50;;;;;;;
3d;25;f;970;539;929;567;;49,64876635;;;;;;;
3d;25;f;965;544;925;571;;48,25971405;;;;;;;
3d;25;f;960;549;920;576;;48,25971405;;;;;;;
3d;25;f;955;554;914;580;;48,54894438;;;;;;;
3d;25;f;950;559;909;586;;49,09175083;;;;;;;
3d;25;f;945;564;905;591;;48,25971405;;;;;;;
3d;25;f;939;569;901;595;;46,04345773;;;;;;;
3d;25;f;934;574;896;599;;45,48626166;;;;;;;
3d;25;f;928;578;892;603;;43,829214;;;;;;;
3d;25;f;922;583;886;607;;43,26661531;;;;;;;
3d;25;f;917;587;881;610;;42,72001873;;;;;;;
3d;25;f;911;591;879;612;;38,27531842;;;;;;;
3d;25;f;905;595;875;615;;36,05551275;;;;;;;
3d;25;f;899;599;872;617;;32,44996148;;;;;;;
3d;25;f;893;603;868;620;;30,23243292;;;;;;;
3d;25;f;887;606;863;623;;29,41088234;;;;;;;
3d;25;f;880;610;858;625;;26,62705391;;;;;;;
3d;25;f;874;613;853;626;;24,69817807;;;;;;;
3d;25;f;868;616;848;629;;23,85372088;;;;;;;
3d;25;f;861;619;842;630;;21,9544984;;;;;;;
3d;25;f;855;621;838;631;;19,72308292;;;;;;;
3d;25;f;848;624;833;632;;17;;;;;;;
3d;25;f;841;626;827;634;;16,1245155;;;;;;;
3d;25;f;835;629;824;634;;12,08304597;;;;;;;
3d;25;f;828;631;819;634;;9,486832981;;;;;;;
3d;25;f;821;633;813;635;;8,246211251;;;;;;;
3d;25;f;815;634;808;636;;7,280109889;;;;;;;
3d;25;f;808;636;803;636;;5;;;;;;;
3d;25;f;801;637;798;636;;3,16227766;;;;;;;
3d;25;f;794;638;793;636;;2,236067977;;;;;;;
3d;25;f;787;639;789;636;;3,605551275;;;;;;;
3d;25;f;781;640;784;637;;4,242640687;;;;;;;
3d;25;f;774;641;780;637;;7,211102551;;;;;;;
3d;25;f;767;641;775;637;;8,94427191;;;;;;;
3d;25;f;759;641;771;637;;12,64911064;;;;;;;
3d;25;f;752;640;765;637;;13,34166406;;;;;;;
3d;25;f;744;640;761;637;;17,2626765;;;;;;;
3d;25;f;737;639;759;637;;22,09072203;;;;;;;
3d;25;f;729;637;755;637;;26;;;;;;;
3d;25;f;722;636;751;637;;29,01723626;;;;;;;
3d;25;f;714;635;747;637;;33,06055051;;;;;;;
3d;25;f;707;633;744;636;;37,12142239;;;;;;;
3d;25;f;700;631;739;635;;39,20459157;;;;;;;
3d;25;f;692;629;735;634;;43,28972164;;;;;;;
3d;25;f;685;627;731;632;;46,27094121;;;;;;;
3d;25;f;678;624;728;631;;50,48762225;;;;;;;
3d;25;f;671;622;724;630;;53,60037313;;;;;;;
3d;25;f;664;619;721;629;;57,87054518;;;;;;;
3d;25;f;657;616;718;628;;62,16912417;;;;;;;
3d;25;f;650;613;716;628;;67,68308504;;;;;;;
3d;25;f;644;610;712;626;;69,85699679;;;;;;;
3d;25;f;637;607;708;625;;73,24616031;;;;;;;
3d;25;f;630;603;706;624;;78,84795495;;;;;;;
3d;25;f;624;599;702;622;;81,32035416;;;;;;;
3d;25;f;618;596;699;620;;84,48076704;;;;;;;
3d;25;f;611;592;696;618;;88,88756943;;;;;;;
3d;25;f;605;588;691;616;;90,44335244;;;;;;;
3d;25;f;599;583;688;613;;93,92017888;;;;;;;
3d;25;f;593;579;683;611;;95,51963149;;;;;;;
3d;25;f;588;574;677;608;;95,27329112;;;;;;;
3d;25;f;582;570;671;605;;95,63472173;;;;;;;
3d;25;f;577;565;665;601;;95,07891459;;;;;;;
3d;25;f;571;560;658;598;;94,9368211;;;;;;;
3d;25;f;566;555;649;594;;91,70605214;;;;;;;
3d;25;f;561;550;645;592;;93,91485505;;;;;;;
3d;25;f;556;545;638;587;;92,13034245;;;;;;;
3d;25;f;552;539;630;583;;89,55445271;;;;;;;
3d;25;f;547;534;622;579;;87,46427842;;;;;;;
3d;25;f;543;528;615;575;;85,98255637;;;;;;;
3d;25;f;538;523;607;570;;83,48652586;;;;;;;
3d;25;f;534;517;601;564;;81,84130986;;;;;;;
3d;25;f;530;511;595;558;;80,21221852;;;;;;;
3d;25;f;527;505;588;551;;76,40026178;;;;;;;
3d;25;f;523;499;580;544;;72,62231062;;;;;;;
3d;25;f;520;493;573;535;;67,62396025;;;;;;;
3d;25;f;517;487;567;528;;64,66065264;;;;;;;
3d;25;f;513;480;561;521;;63,12685641;;;;;;;
3d;25;f;511;474;556;514;;60,20797289;;;;;;;
3d;25;f;508;468;549;507;;56,5862174;;;;;;;
3d;25;f;506;461;546;503;;58;;;;;;;
3d;25;f;503;455;541;495;;55,1724569;;;;;;;
3d;25;f;501;448;535;487;;51,73973328;;;;;;;
3d;25;f;499;441;531;480;;50,44799302;;;;;;;
3d;25;f;498;435;527;472;;47,01063709;;;;;;;
3d;25;f;496;428;523;465;;45,80392996;;;;;;;
3d;25;f;495;421;520;459;;45,48626166;;;;;;;
3d;25;f;494;415;516;451;;42,19004622;;;;;;;
3d;25;f;493;408;512;442;;38,94868419;;;;;;;
3d;25;f;492;401;510;433;;36,7151195;;;;;;;
3d;25;f;492;394;507;424;;33,54101966;;;;;;;
3d;25;f;491;387;505;415;;31,30495168;;;;;;;
3d;25;f;491;381;503;404;;25,94224354;;;;;;;
3d;25;f;491;374;501;399;;26,92582404;;;;;;;
3d;25;f;491;367;500;383;;18,35755975;;;;;;;
3d;25;f;491;359;499;378;;20,61552813;;;;;;;
3d;25;f;491;352;498;367;;16,55294536;;;;;;;
3d;25;f;491;344;496;358;;14,86606875;;;;;;;
3d;25;f;491;337;495;350;;13,60147051;;;;;;;
3d;25;f;492;329;494;342;;13,15294644;;;;;;;
3d;25;f;493;322;493;335;;13;;;;;;;
3d;25;f;494;314;493;326;;12,04159458;;;;;;;
3d;25;f;495;307;493;318;;11,18033989;;;;;;;
3d;25;f;496;300;493;310;;10,44030651;;;;;;;
3d;25;f;497;292;493;303;;11,70469991;;;;;;;
3d;25;f;499;285;494;294;;10,29563014;;;;;;;
3d;25;f;501;278;495;285;;9,219544457;;;;;;;
3d;25;f;503;271;496;280;;11,40175425;;;;;;;
3d;25;f;505;264;498;267;;7,615773106;;;;;;;
3d;25;f;508;257;501;258;;7,071067812;;;;;;;
3d;25;f;510;250;503;254;;8,062257748;;;;;;;
3d;25;f;513;244;506;245;;7,071067812;;;;;;;
3d;25;f;516;237;511;236;;5,099019514;;;;;;;
3d;25;f;519;230;516;226;;5;;;;;;;
3d;25;f;523;224;522;217;;7,071067812;;;;;;;
3d;25;f;526;218;527;209;;9,055385138;;;;;;;
3d;25;f;530;211;533;202;;9,486832981;;;;;;;
3d;25;f;534;205;539;194;;12,08304597;;;;;;;
3d;25;f;538;199;545;187;;13,89244399;;;;;;;
3d;25;f;542;193;552;180;;16,40121947;;;;;;;
3d;25;f;546;188;559;174;;19,10497317;;;;;;;
3d;25;f;551;182;564;168;;19,10497317;;;;;;;
3d;25;f;556;177;571;162;;21,21320344;;;;;;;
3d;25;f;560;171;576;158;;20,61552813;;;;;;;
3d;25;f;565;166;582;153;;21,40093456;;;;;;;
3d;25;f;571;161;589;147;;22,8035085;;;;;;;
3d;25;f;576;156;596;142;;24,41311123;;;;;;;
3d;25;f;581;152;605;137;;28,3019434;;;;;;;
3d;25;f;587;147;612;131;;29,68164416;;;;;;;
3d;25;f;593;143;619;127;;30,52867504;;;;;;;
3d;25;f;598;138;627;122;;33,12099032;;;;;;;
3d;25;f;604;134;635;118;;34,88552709;;;;;;;
3d;25;f;611;130;642;114;;34,88552709;;;;;;;
3d;25;f;617;127;650;111;;36,67424164;;;;;;;
3d;25;f;623;123;656;108;;36,24913792;;;;;;;
3d;25;f;629;120;663;106;;36,76955262;;;;;;;
3d;25;f;636;117;670;103;;36,76955262;;;;;;;
3d;25;f;643;114;676;101;;35,4682957;;;;;;;
3d;25;f;649;111;678;100;;31,01612484;;;;;;;
3d;25;f;656;108;683;98;;28,7923601;;;;;;;
3d;25;f;663;106;688;97;;26,57066051;;;;;;;
3d;25;f;670;103;694;95;;25,29822128;;;;;;;
3d;25;f;677;101;700;93;;24,35159132;;;;;;;
3d;25;f;684;99;705;92;;22,13594362;;;;;;;
3d;25;f;691;98;710;91;;20,24845673;;;;;;;
3d;25;f;699;96;716;90;;18,02775638;;;;;;;
3d;25;f;706;95;721;88;;16,55294536;;;;;;;
3d;25;f;713;94;728;87;;16,55294536;;;;;;;
3d;25;f;721;93;733;86;;13,89244399;;;;;;;
3d;25;f;728;92;739;85;;13,03840481;;;;;;;
3d;25;f;736;92;746;84;;12,80624847;;;;;;;
3d;25;f;743;91;753;83;;12,80624847;;;;;;;
3d;25;f;751;91;762;83;;13,60147051;;;;;;;
3d;25;f;758;91;766;82;;12,04159458;;;;;;;
3d;25;f;766;91;773;82;;11,40175425;;;;;;;
3d;25;f;773;91;780;81;;12,20655562;;;;;;;
3d;25;f;780;91;788;81;;12,80624847;;;;;;;
3d;25;f;786;91;795;81;;13,45362405;;;;;;;
3d;25;f;793;91;801;81;;12,80624847;;;;;;;
3d;25;f;800;92;808;82;;12,80624847;;;;;;;
3d;25;f;807;93;816;83;;13,45362405;;;;;;;
3d;25;f;814;94;823;84;;13,45362405;;;;;;;
3d;25;f;820;95;828;85;;12,80624847;;;;;;;
3d;25;f;827;96;833;87;;10,81665383;;;;;;;
3d;25;f;834;97;838;89;;8,94427191;;;;;;;
3d;25;f;840;99;844;90;;9,848857802;;;;;;;
3d;25;f;847;101;851;92;;9,848857802;;;;;;;
3d;25;f;854;103;854;93;;10;;;;;;;
3d;25;f;860;105;860;96;;9;;;;;;;
3d;25;f;867;108;868;100;;8,062257748;;;;;;;
3d;25;f;873;110;871;102;;8,246211251;;;;;;;
3d;25;f;879;113;877;105;;8,246211251;;;;;;;
3d;25;f;886;116;882;107;;9,848857802;;;;;;;
3d;25;f;892;119;886;110;;10,81665383;;;;;;;
3d;25;f;898;123;891;114;;11,40175425;;;;;;;
3d;25;f;904;126;897;117;;11,40175425;;;;;;;
3d;25;f;910;130;903;121;;11,40175425;;;;;;;
3d;25;f;916;134;910;124;;11,66190379;;;;;;;
3d;25;f;922;138;915;127;;13,03840481;;;;;;;
3d;25;f;927;142;919;130;;14,4222051;;;;;;;
3d;25;f;933;146;924;133;;15,8113883;;;;;;;
3d;25;f;938;151;928;137;;17,20465053;;;;;;;
3d;25;f;944;156;930;138;;22,8035085;;;;;;;
3d;25;f;949;160;936;141;;23,02172887;;;;;;;
3d;25;f;954;165;941;145;;23,85372088;;;;;;;
3d;25;f;959;171;945;148;;26,92582404;;;;;;;
3d;25;f;964;176;948;151;;29,68164416;;;;;;;
3d;25;f;969;181;951;154;;32,44996148;;;;;;;
3d;25;f;974;187;954;159;;34,40930107;;;;;;;
3d;25;f;978;193;957;163;;36,61966685;;;;;;;
3d;25;f;983;198;961;168;;37,20215048;;;;;;;
3d;25;f;987;204;965;172;;38,83297568;;;;;;;
3d;25;f;991;210;970;176;;39,96248241;;;;;;;
3d;25;f;995;217;974;180;;42,54409477;;;;;;;
3d;25;f;999;223;976;182;;47,01063709;;;;;;;
3d;25;f;1003;229;980;187;;47,88527958;;;;;;;
3d;25;f;1006;236;985;193;;47,85394446;;;;;;;
3d;25;f;1009;243;989;198;;49,24428901;;;;;;;
3d;25;f;1013;249;992;203;;50,56678752;;;;;;;
3d;25;f;1016;256;996;208;;52;;;;;;;
3d;25;f;1019;263;999;214;;52,92447449;;;;;;;
3d;25;f;1021;270;1002;221;;52,55473337;;;;;;;
3d;25;f;1024;277;1004;227;;53,85164807;;;;;;;
3d;25;f;1026;284;1006;233;;54,7813837;;;;;;;
3d;25;f;1029;291;1008;239;;56,08029957;;;;;;;
3d;25;f;1031;298;1011;246;;55,71355311;;;;;;;
3d;25;f;1033;306;1013;253;;56,64803615;;;;;;;
3d;25;f;1034;313;1015;260;;56,30275304;;;;;;;
3d;25;f;1036;321;1017;267;;57,24508713;;;;;;;
3d;25;f;1037;328;1018;270;;61,03277808;;;;;;;
3d;25;f;1038;336;1020;276;;62,64183905;;;;;;;
3d;25;f;1039;343;1023;282;;63,0634601;;;;;;;
3d;25;f;1040;351;1024;288;;65;;;;;;;
3d;25;f;1041;358;1026;293;;66,70832032;;;;;;;
3d;25;f;1041;366;1028;297;;70,21395873;;;;;;;
3d;25;f;1041;373;1030;301;;72,83543094;;;;;;;
3d;25;f;1040;379;1032;307;;72,44308111;;;;;;;
3d;25;f;1040;386;1035;313;;73,17103252;;;;;;;
3d;25;f;1039;393;1037;320;;73,02739212;;;;;;;
3d;25;f;1037;400;1038;326;;74,00675645;;;;;;;
3d;25;f;1036;407;1039;332;;75,05997602;;;;;;;
3d;25;f;1035;413;1040;336;;77,1621669;;;;;;;
3d;25;f;1033;420;1040;343;;77,31752712;;;;;;;
3d;25;f;1031;427;1040;350;;77,52418977;;;;;;;
3d;25;f;1029;434;1040;356;;78,77182237;;;;;;;
3d;25;f;1027;440;1040;364;;77,1038261;;;;;;;
3d;25;f;1024;447;1041;373;;75,92759709;;;;;;;
3d;25;f;1022;454;1041;381;;75,43208866;;;;;;;
3d;25;f;1019;460;1041;390;;73,37574531;;;;;;;
3d;25;f;1016;467;1041;399;;72,44998275;;;;;;;
3d;25;f;1013;473;1040;409;;69,46221995;;;;;;;
3d;25;f;1010;479;1039;417;;68,44705983;;;;;;;
3d;25;f;1007;486;1038;426;;67,53517602;;;;;;;
3d;25;f;1003;492;1036;436;;65;;;;;;;
3d;25;f;1000;498;1034;445;;62,96824597;;;;;;;
3d;25;f;996;504;1031;452;;62,68173578;;;;;;;
3d;25;f;992;510;1030;456;;66,03029608;;;;;;;
3d;25;f;988;516;1028;463;;66,4003012;;;;;;;
3d;25;f;983;522;1025;470;;66,84309987;;;;;;;
3d;25;f;979;527;1021;476;;66,06814664;;;;;;;
3d;25;f;975;533;1018;481;;67,47592163;;;;;;;
3d;25;f;970;538;1014;486;;68,11754546;;;;;;;
3d;25;f;965;544;1009;491;;68,8839604;;;;;;;
3d;25;f;960;549;1004;497;;68,11754546;;;;;;;
3d;25;f;955;554;1000;502;;68,76772499;;;;;;;
3d;25;f;950;559;996;507;;69,42621983;;;;;;;
3d;25;f;945;564;991;512;;69,42621983;;;;;;;
3d;25;f;940;569;986;517;;69,42621983;;;;;;;
3d;25;f;934;574;979;522;;68,76772499;;;;;;;
3d;25;f;929;578;973;528;;66,60330322;;;;;;;
3d;25;f;923;583;970;531;;70,09279564;;;;;;;
3d;25;f;917;587;962;539;;65,7951366;;;;;;;
3d;25;f;911;591;959;542;;68,59300256;;;;;;;
3d;25;f;905;595;953;548;;67,17886572;;;;;;;
3d;25;f;899;599;945;555;;63,65532185;;;;;;;
3d;25;f;893;602;939;563;;60,30754513;;;;;;;
3d;25;f;887;606;932;569;;58,25804665;;;;;;;
3d;25;f;881;609;925;576;;55;;;;;;;
3d;25;f;874;613;918;582;;53,82378656;;;;;;;
3d;25;f;868;616;911;589;;50,7740091;;;;;;;
3d;25;f;861;619;904;595;;49,24428901;;;;;;;
3d;25;f;855;621;897;600;;46,95742753;;;;;;;
3d;25;f;848;624;889;605;;45,18849411;;;;;;;
3d;25;f;842;626;881;610;;42,15447782;;;;;;;
3d;25;f;835;629;877;612;;45,31004304;;;;;;;
3d;25;f;828;631;871;616;;45,54119015;;;;;;;
3d;25;f;822;633;863;620;;43,01162634;;;;;;;
3d;25;f;815;634;855;623;;41,48493703;;;;;;;
3d;25;f;808;636;847;626;;40,26164428;;;;;;;
3d;25;f;801;637;840;628;;40,02499219;;;;;;;
3d;25;f;794;638;833;630;;39,81205847;;;;;;;
3d;25;f;788;639;826;631;;38,83297568;;;;;;;
3d;25;f;781;640;819;632;;38,83297568;;;;;;;
3d;25;f;774;641;812;632;;39,05124838;;;;;;;
3d;25;f;767;641;805;632;;39,05124838;;;;;;;
3d;25;f;760;641;797;632;;38,07886553;;;;;;;
3d;25;f;752;640;789;632;;37,85498646;;;;;;;
3d;25;f;745;640;785;632;;40,79215611;;;;;;;
3d;25;f;737;639;778;632;;41,59326869;;;;;;;
3d;25;f;730;637;768;632;;38,32753579;;;;;;;
3d;25;f;722;636;761;634;;39,05124838;;;;;;;
3d;25;f;715;635;753;634;;38,01315562;;;;;;;
3d;25;f;707;633;747;634;;40,01249805;;;;;;;
3d;25;f;700;631;739;634;;39,11521443;;;;;;;
3d;25;f;693;629;733;634;;40,31128874;;;;;;;
3d;25;f;686;627;727;633;;41,43669871;;;;;;;
3d;25;f;678;624;721;632;;43,73785546;;;;;;;
3d;25;f;671;622;715;631;;44,91102315;;;;;;;
3d;25;f;664;619;708;630;;45,35416188;;;;;;;
3d;25;f;657;616;702;629;;46,84015371;;;;;;;
3d;25;f;651;613;696;628;;47,4341649;;;;;;;
3d;25;f;644;610;690;626;;48,70318265;;;;;;;
3d;25;f;637;607;687;625;;53,14132102;;;;;;;
3d;25;f;631;603;679;622;;51,623638;;;;;;;
3d;25;f;624;600;672;620;;52;;;;;;;
3d;25;f;618;596;665;618;;51,89412298;;;;;;;
3d;25;f;612;592;659;615;;52,32590181;;;;;;;
3d;25;f;606;588;652;612;;51,88448708;;;;;;;
3d;25;f;600;584;646;608;;51,88448708;;;;;;;
3d;25;f;594;579;640;605;;52,83937925;;;;;;;
3d;25;f;588;575;634;602;;53,33854141;;;;;;;
3d;25;f;582;570;629;599;;55,22680509;;;;;;;
3d;25;f;577;565;624;594;;55,22680509;;;;;;;
3d;25;f;572;560;618;589;;54,3783045;;;;;;;
3d;25;f;566;555;612;584;;54,3783045;;;;;;;
3d;25;f;561;550;609;582;;57,68882041;;;;;;;
3d;25;f;557;545;604;579;;58,00862005;;;;;;;
3d;25;f;552;540;595;573;;54,20332093;;;;;;;
3d;25;f;547;534;592;571;;58,25804665;;;;;;;
3d;25;f;543;528;585;566;;56,63920903;;;;;;;
3d;25;f;539;523;580;562;;56,5862174;;;;;;;
3d;25;f;534;517;574;557;;56,56854249;;;;;;;
3d;25;f;531;511;569;552;;55,90169944;;;;;;;
3d;25;f;527;505;563;548;;56,08029957;;;;;;;
3d;25;f;523;499;558;543;;56,22277119;;;;;;;
3d;25;f;520;493;551;536;;53,00943312;;;;;;;
3d;25;f;517;487;546;528;;50,21951812;;;;;;;
3d;25;f;514;481;544;525;;53,25410782;;;;;;;
3d;25;f;511;474;539;519;;53;;;;;;;
3d;25;f;508;468;535;511;;50,7740091;;;;;;;
3d;25;f;506;461;532;503;;49,39635614;;;;;;;
3d;25;f;503;455;528;496;;48,02082881;;;;;;;
3d;25;f;501;448;524;490;;47,88527958;;;;;;;
3d;25;f;499;442;521;483;;46,5295605;;;;;;;
3d;25;f;498;435;516;476;;44,77722635;;;;;;;
3d;25;f;496;428;513;468;;43,46262762;;;;;;;
3d;25;f;495;422;510;461;;41,78516483;;;;;;;
3d;25;f;494;415;507;455;;42,05948169;;;;;;;
3d;25;f;493;408;505;448;;41,76122604;;;;;;;
3d;25;f;492;401;503;442;;42,44997055;;;;;;;
3d;25;f;492;395;500;435;;40,79215611;;;;;;;
3d;25;f;491;388;498;428;;40,60788101;;;;;;;
3d;25;f;491;381;497;424;;43,41658669;;;;;;;
3d;25;f;491;374;495;416;;42,19004622;;;;;;;
3d;25;f;491;367;493;409;;42,04759208;;;;;;;
3d;25;f;491;360;491;402;;42;;;;;;;
3d;25;f;491;352;490;396;;44,01136217;;;;;;;
3d;25;f;491;345;488;388;;43,10452412;;;;;;;
3d;25;f;491;337;487;380;;43,18564576;;;;;;;
3d;25;f;492;330;486;373;;43,41658669;;;;;;;
3d;25;f;493;322;486;365;;43,56604182;;;;;;;
3d;25;f;494;315;485;358;;43,93176527;;;;;;;
3d;25;f;495;307;485;349;;43,17406629;;;;;;;
3d;25;f;496;300;485;341;;42,44997055;;;;;;;
3d;25;f;497;293;486;334;;42,44997055;;;;;;;
3d;25;f;499;286;488;324;;39,56008089;;;;;;;
3d;25;f;501;279;489;314;;37;;;;;;;
3d;25;f;503;271;490;309;;40,16217126;;;;;;;
3d;25;f;505;264;493;300;;37,94733192;;;;;;;
3d;25;f;508;258;495;291;;35,4682957;;;;;;;
3d;25;f;510;251;497;281;;32,69556545;;;;;;;
3d;25;f;513;244;500;272;;30,87069808;;;;;;;
3d;25;f;516;237;503;263;;29,06888371;;;;;;;
3d;25;f;519;231;506;255;;27,29468813;;;;;;;
3d;25;f;522;224;509;246;;25,55386468;;;;;;;
3d;25;f;526;218;512;240;;26,07680962;;;;;;;
3d;25;f;530;212;517;233;;24,69817807;;;;;;;
3d;25;f;534;206;521;226;;23,85372088;;;;;;;
3d;25;f;538;200;524;221;;25,23885893;;;;;;;
3d;25;f;542;194;527;215;;25,8069758;;;;;;;
3d;25;f;546;188;531;211;;27,45906044;;;;;;;
3d;25;f;551;182;534;205;;28,60069929;;;;;;;
3d;25;f;555;177;537;202;;30,8058436;;;;;;;
3d;25;f;560;172;545;194;;26,62705391;;;;;;;
3d;25;f;565;166;548;191;;30,23243292;;;;;;;
3d;25;f;570;161;553;186;;30,23243292;;;;;;;
3d;25;f;576;157;558;181;;30;;;;;;;
3d;25;f;581;152;563;176;;30;;;;;;;
3d;25;f;587;147;568;171;;30,61045573;;;;;;;
3d;25;f;592;143;576;164;;26,40075756;;;;;;;
3d;25;f;598;139;583;159;;25;;;;;;;
3d;25;f;604;135;589;153;;23,43074903;;;;;;;
3d;25;f;610;131;595;148;;22,6715681;;;;;;;
3d;25;f;616;127;603;143;;20,61552813;;;;;;;
3d;25;f;623;123;610;138;;19,84943324;;;;;;;
3d;25;f;629;120;617;132;;16,97056275;;;;;;;
3d;25;f;636;117;621;129;;19,20937271;;;;;;;
3d;25;f;642;114;630;123;;15;;;;;;;
3d;25;f;649;111;639;118;;12,20655562;;;;;;;
3d;25;f;656;108;648;113;;9,433981132;;;;;;;
3d;25;f;663;106;656;108;;7,280109889;;;;;;;
3d;25;f;670;103;666;104;;4,123105626;;;;;;;
3d;25;f;677;101;673;101;;4;;;;;;;
3d;25;f;684;99;679;97;;5,385164807;;;;;;;
3d;25;f;691;98;686;95;;5,830951895;;;;;;;
3d;25;f;698;96;693;93;;5,830951895;;;;;;;
3d;25;f;706;95;700;91;;7,211102551;;;;;;;
3d;25;f;713;94;706;89;;8,602325267;;;;;;;
3d;25;f;721;93;712;88;;10,29563014;;;;;;;
3d;25;f;728;92;717;87;;12,08304597;;;;;;;
3d;25;f;735;92;719;86;;17,08800749;;;;;;;
3d;25;f;743;91;725;86;;18,68154169;;;;;;;
3d;25;f;750;91;732;85;;18,97366596;;;;;;;
3d;25;f;758;91;737;85;;21,84032967;;;;;;;
3d;25;f;766;91;743;84;;24,04163056;;;;;;;
3d;25;f;772;91;748;84;;25;;;;;;;
