cond;age;gender;dotx;doty;fingerx;fingery;;distance;;;;;;;
3d;27;f;742;91;859;99;;117,2731853;;;;;;;
3d;27;f;750;91;866;102;;116,5203845;;;;;;;
3d;27;f;757;91;873;104;;116,7261753;;;;;;;
3d;27;f;765;91;878;106;;113,9912277;;;;;;;
3d;27;f;772;91;885;109;;114,4246477;;;;;;;
3d;27;f;779;91;892;112;;114,9347641;;;;;;;
3d;27;f;785;91;899;115;;116,498927;;;;;;;
3d;27;f;792;91;902;117;;113,0309692;;;;;;;
3d;27;f;799;92;911;122;;115,9482643;;;;;;;
3d;27;f;806;93;918;126;;116,7604385;;;;;;;
3d;27;f;813;93;921;128;;113,5297318;;;;;;;
3d;27;f;819;94;928;134;;116,1077086;;;;;;;
3d;27;f;826;96;936;140;;118,4736258;;;;;;;
3d;27;f;833;97;944;145;;120,9338662;;;;;;;
3d;27;f;839;99;947;148;;118,5959527;;;;;;;
3d;27;f;846;101;953;153;;118,9663818;;;;;;;
3d;27;f;853;103;959;159;;119,8832766;;;;;;;
3d;27;f;859;105;962;162;;117,7200068;;;;;;;
3d;27;f;866;107;969;169;;120,2206305;;;;;;;
3d;27;f;872;110;975;174;;121,2641744;;;;;;;
3d;27;f;878;113;978;177;;118,7265766;;;;;;;
3d;27;f;885;116;983;182;;118,1524439;;;;;;;
3d;27;f;891;119;987;187;;117,6435294;;;;;;;
3d;27;f;897;122;991;193;;117,8006791;;;;;;;
3d;27;f;903;126;993;195;;113,406349;;;;;;;
3d;27;f;909;129;997;200;;113,0707743;;;;;;;
3d;27;f;915;133;1001;205;;112,1605991;;;;;;;
3d;27;f;921;137;1003;207;;107,8146558;;;;;;;
3d;27;f;927;141;1007;212;;106,9626103;;;;;;;
3d;27;f;932;146;1011;217;;106,2167595;;;;;;;
3d;27;f;938;150;1014;223;;105,3802638;;;;;;;
3d;27;f;943;155;1015;225;;100,4191217;;;;;;;
3d;27;f;948;160;1018;231;;99,70456359;;;;;;;
3d;27;f;954;165;1020;236;;96,9381246;;;;;;;
3d;27;f;959;170;1022;239;;93,43446901;;;;;;;
3d;27;f;964;175;1025;246;;93,60555539;;;;;;;
3d;27;f;968;180;1029;252;;94,36630755;;;;;;;
3d;27;f;973;186;1030;255;;89,49860334;;;;;;;
3d;27;f;978;192;1034;262;;89,64373932;;;;;;;
3d;27;f;982;198;1036;269;;89,20201791;;;;;;;
3d;27;f;986;203;1039;276;;90,21086409;;;;;;;
3d;27;f;990;209;1040;280;;86,83893136;;;;;;;
3d;27;f;994;216;1042;286;;84,8763807;;;;;;;
3d;27;f;998;222;1043;293;;84,05950273;;;;;;;
3d;27;f;1002;228;1044;296;;79,92496481;;;;;;;
3d;27;f;1006;235;1046;303;;78,89233169;;;;;;;
3d;27;f;1009;241;1047;310;;78,77182237;;;;;;;
3d;27;f;1012;248;1047;318;;78,26237921;;;;;;;
3d;27;f;1015;255;1047;321;;73,34848328;;;;;;;
3d;27;f;1018;262;1047;329;;73,00684899;;;;;;;
3d;27;f;1021;269;1047;336;;71,86793444;;;;;;;
3d;27;f;1024;276;1047;340;;68,00735254;;;;;;;
3d;27;f;1026;283;1046;346;;66,09841148;;;;;;;
3d;27;f;1028;290;1046;353;;65,520989;;;;;;;
3d;27;f;1030;297;1045;356;;60,87692502;;;;;;;
3d;27;f;1032;305;1044;363;;59,22837158;;;;;;;
3d;27;f;1034;312;1043;370;;58,69412236;;;;;;;
3d;27;f;1036;320;1042;377;;57,31491952;;;;;;;
3d;27;f;1037;327;1041;380;;53,15072906;;;;;;;
3d;27;f;1038;334;1040;387;;53,03772242;;;;;;;
3d;27;f;1039;342;1038;394;;52,0096145;;;;;;;
3d;27;f;1040;350;1037;397;;47,09564736;;;;;;;
3d;27;f;1041;357;1035;404;;47,38143096;;;;;;;
3d;27;f;1041;365;1032;411;;46,87216658;;;;;;;
3d;27;f;1041;372;1031;418;;47,07440918;;;;;;;
3d;27;f;1041;379;1030;422;;44,38468204;;;;;;;
3d;27;f;1040;385;1028;428;;44,64302857;;;;;;;
3d;27;f;1039;392;1025;435;;45,22167622;;;;;;;
3d;27;f;1038;399;1024;439;;42,3792402;;;;;;;
3d;27;f;1036;406;1022;445;;41,43669871;;;;;;;
3d;27;f;1035;412;1020;452;;42,72001873;;;;;;;
3d;27;f;1033;419;1019;456;;39,56008089;;;;;;;
3d;27;f;1031;426;1017;462;;38,62641583;;;;;;;
3d;27;f;1029;433;1013;469;;39,39543121;;;;;;;
3d;27;f;1027;439;1010;475;;39,81205847;;;;;;;
3d;27;f;1025;446;1008;478;;36,23534186;;;;;;;
3d;27;f;1022;453;1005;484;;35,35533906;;;;;;;
3d;27;f;1020;459;1001;489;;35,51056181;;;;;;;
3d;27;f;1017;466;1000;493;;31,90611227;;;;;;;
3d;27;f;1014;472;996;498;;31,6227766;;;;;;;
3d;27;f;1011;478;992;503;;31,40063694;;;;;;;
3d;27;f;1007;485;989;509;;30;;;;;;;
3d;27;f;1004;491;986;512;;27,65863337;;;;;;;
3d;27;f;1000;497;982;518;;27,65863337;;;;;;;
3d;27;f;996;503;978;522;;26,17250466;;;;;;;
3d;27;f;992;509;975;525;;23,34523506;;;;;;;
3d;27;f;988;515;970;531;;24,08318916;;;;;;;
3d;27;f;984;521;966;536;;23,43074903;;;;;;;
3d;27;f;980;526;964;538;;20;;;;;;;
3d;27;f;975;532;959;543;;19,41648784;;;;;;;
3d;27;f;971;538;955;548;;18,86796226;;;;;;;
3d;27;f;966;543;949;554;;20,24845673;;;;;;;
3d;27;f;961;548;946;556;;17;;;;;;;
3d;27;f;956;553;940;561;;17,88854382;;;;;;;
3d;27;f;951;559;935;567;;17,88854382;;;;;;;
3d;27;f;946;563;933;569;;14,31782106;;;;;;;
3d;27;f;940;568;928;574;;13,41640786;;;;;;;
3d;27;f;935;573;922;579;;14,31782106;;;;;;;
3d;27;f;929;578;918;582;;11,70469991;;;;;;;
3d;27;f;924;582;912;587;;13;;;;;;;
3d;27;f;918;586;907;591;;12,08304597;;;;;;;
3d;27;f;912;590;901;595;;12,08304597;;;;;;;
3d;27;f;906;594;898;598;;8,94427191;;;;;;;
3d;27;f;900;598;891;604;;10,81665383;;;;;;;
3d;27;f;894;602;884;608;;11,66190379;;;;;;;
3d;27;f;888;605;880;610;;9,433981132;;;;;;;
3d;27;f;881;609;874;613;;8,062257748;;;;;;;
3d;27;f;875;612;868;618;;9,219544457;;;;;;;
3d;27;f;869;615;861;622;;10,63014581;;;;;;;
3d;27;f;862;618;857;623;;7,071067812;;;;;;;
3d;27;f;856;621;851;626;;7,071067812;;;;;;;
3d;27;f;849;624;845;629;;6,403124237;;;;;;;
3d;27;f;843;626;842;630;;4,123105626;;;;;;;
3d;27;f;836;628;835;633;;5,099019514;;;;;;;
3d;27;f;829;630;827;635;;5,385164807;;;;;;;
3d;27;f;823;632;823;636;;4;;;;;;;
3d;27;f;816;634;817;638;;4,123105626;;;;;;;
3d;27;f;809;636;810;640;;4,123105626;;;;;;;
3d;27;f;802;637;801;641;;4,123105626;;;;;;;
3d;27;f;796;638;797;642;;4,123105626;;;;;;;
3d;27;f;789;639;789;643;;4;;;;;;;
3d;27;f;782;640;782;644;;4;;;;;;;
3d;27;f;775;641;778;644;;4,242640687;;;;;;;
3d;27;f;768;641;769;644;;3,16227766;;;;;;;
3d;27;f;761;641;761;643;;2;;;;;;;
3d;27;f;753;641;753;643;;2;;;;;;;
3d;27;f;746;640;749;642;;3,605551275;;;;;;;
3d;27;f;738;639;739;642;;3,16227766;;;;;;;
3d;27;f;731;638;729;641;;3,605551275;;;;;;;
3d;27;f;723;636;725;640;;4,472135955;;;;;;;
3d;27;f;716;635;717;639;;4,123105626;;;;;;;
3d;27;f;708;633;708;637;;4;;;;;;;
3d;27;f;701;631;704;637;;6,708203932;;;;;;;
3d;27;f;694;629;697;635;;6,708203932;;;;;;;
3d;27;f;687;627;690;634;;7,615773106;;;;;;;
3d;27;f;679;625;684;631;;7,810249676;;;;;;;
3d;27;f;672;622;680;630;;11,3137085;;;;;;;
3d;27;f;665;620;672;627;;9,899494937;;;;;;;
3d;27;f;658;617;666;624;;10,63014581;;;;;;;
3d;27;f;652;614;662;622;;12,80624847;;;;;;;
3d;27;f;645;611;656;619;;13,60147051;;;;;;;
3d;27;f;638;607;648;616;;13,45362405;;;;;;;
3d;27;f;632;604;640;612;;11,3137085;;;;;;;
3d;27;f;625;600;636;610;;14,86606875;;;;;;;
3d;27;f;619;596;630;607;;15,55634919;;;;;;;
3d;27;f;613;592;624;603;;15,55634919;;;;;;;
3d;27;f;606;588;620;601;;19,10497317;;;;;;;
3d;27;f;600;584;612;596;;16,97056275;;;;;;;
3d;27;f;595;580;606;592;;16,2788206;;;;;;;
3d;27;f;589;575;603;590;;20,51828453;;;;;;;
3d;27;f;583;571;598;585;;20,51828453;;;;;;;
3d;27;f;578;566;590;579;;17,69180601;;;;;;;
3d;27;f;572;561;583;571;;14,86606875;;;;;;;
3d;27;f;567;556;579;568;;16,97056275;;;;;;;
3d;27;f;562;551;573;560;;14,2126704;;;;;;;
3d;27;f;557;546;566;552;;10,81665383;;;;;;;
3d;27;f;552;540;563;548;;13,60147051;;;;;;;
3d;27;f;548;535;556;539;;8,94427191;;;;;;;
3d;27;f;543;529;549;531;;6,32455532;;;;;;;
3d;27;f;539;524;543;521;;5;;;;;;;
3d;27;f;535;518;540;516;;5,385164807;;;;;;;
3d;27;f;531;512;535;507;;6,403124237;;;;;;;
3d;27;f;527;506;531;497;;9,848857802;;;;;;;
3d;27;f;524;500;529;493;;8,602325267;;;;;;;
3d;27;f;520;494;524;482;;12,64911064;;;;;;;
3d;27;f;517;488;521;472;;16,4924225;;;;;;;
3d;27;f;514;482;519;466;;16,76305461;;;;;;;
3d;27;f;511;475;516;456;;19,6468827;;;;;;;
3d;27;f;509;469;512;444;;25,17935662;;;;;;;
3d;27;f;506;462;510;433;;29,27456234;;;;;;;
3d;27;f;504;456;510;428;;28,63564213;;;;;;;
3d;27;f;502;449;508;418;;31,57530681;;;;;;;
3d;27;f;500;443;507;409;;34,71310992;;;;;;;
3d;27;f;498;436;506;404;;32,984845;;;;;;;
3d;27;f;496;429;505;395;;35,17101079;;;;;;;
3d;27;f;495;423;504;386;;38,07886553;;;;;;;
3d;27;f;494;416;503;381;;36,138622;;;;;;;
3d;27;f;493;409;502;373;;37,10795063;;;;;;;
3d;27;f;492;402;501;365;;38,07886553;;;;;;;
3d;27;f;492;396;501;355;;41,97618372;;;;;;;
3d;27;f;491;389;501;351;;39,29376541;;;;;;;
3d;27;f;491;382;501;343;;40,26164428;;;;;;;
3d;27;f;491;375;501;334;;42,20189569;;;;;;;
3d;27;f;491;368;501;330;;39,29376541;;;;;;;
3d;27;f;491;361;501;321;;41,23105626;;;;;;;
3d;27;f;491;353;503;313;;41,76122604;;;;;;;
3d;27;f;491;346;503;305;;42,72001873;;;;;;;
3d;27;f;491;338;504;301;;39,2173431;;;;;;;
3d;27;f;492;331;505;293;;40,16217126;;;;;;;
3d;27;f;493;323;506;285;;40,16217126;;;;;;;
3d;27;f;493;316;507;281;;37,69615365;;;;;;;
3d;27;f;494;308;510;273;;38,48376281;;;;;;;
3d;27;f;496;301;513;265;;39,81205847;;;;;;;
3d;27;f;497;294;515;261;;37,58989226;;;;;;;
3d;27;f;499;287;518;254;;38,07886553;;;;;;;
3d;27;f;501;280;522;245;;40,81666326;;;;;;;
3d;27;f;505;265;524;242;;29,83286778;;;;;;;
3d;27;f;515;238;544;209;;41,01219331;;;;;;;
3d;27;f;519;232;548;203;;41,01219331;;;;;;;
3d;27;f;522;225;550;200;;37,53664876;;;;;;;
3d;27;f;525;219;555;193;;39,69886648;;;;;;;
3d;27;f;529;213;559;187;;39,69886648;;;;;;;
3d;27;f;533;207;563;182;;39,05124838;;;;;;;
3d;27;f;537;200;566;179;;35,80502758;;;;;;;
3d;27;f;541;195;571;172;;37,80211634;;;;;;;
3d;27;f;545;189;577;166;;39,40812099;;;;;;;
3d;27;f;550;183;580;164;;35,51056181;;;;;;;
3d;27;f;555;178;585;159;;35,51056181;;;;;;;
3d;27;f;559;172;590;153;;36,35931793;;;;;;;
3d;27;f;564;167;592;151;;32,24903099;;;;;;;
3d;27;f;570;162;598;146;;32,24903099;;;;;;;
3d;27;f;575;157;605;140;;34,4818793;;;;;;;
3d;27;f;580;153;611;136;;35,35533906;;;;;;;
3d;27;f;586;148;614;134;;31,30495168;;;;;;;
3d;27;f;591;143;619;131;;30,46309242;;;;;;;
3d;27;f;597;139;624;128;;29,15475947;;;;;;;
3d;27;f;603;135;627;126;;25,63201124;;;;;;;
3d;27;f;609;131;634;123;;26,2488095;;;;;;;
3d;27;f;615;127;640;120;;25,96150997;;;;;;;
3d;27;f;622;124;643;118;;21,84032967;;;;;;;
3d;27;f;628;120;649;115;;21,58703314;;;;;;;
3d;27;f;635;117;654;113;;19,41648784;;;;;;;
3d;27;f;641;114;661;110;;20,39607805;;;;;;;
3d;27;f;648;111;664;109;;16,1245155;;;;;;;
3d;27;f;655;109;671;107;;16,1245155;;;;;;;
3d;27;f;662;106;677;105;;15,03329638;;;;;;;
3d;27;f;669;104;680;104;;11;;;;;;;
3d;27;f;676;102;686;102;;10;;;;;;;
3d;27;f;683;100;694;101;;11,04536102;;;;;;;
3d;27;f;690;98;701;99;;11,04536102;;;;;;;
3d;27;f;697;96;704;99;;7,615773106;;;;;;;
3d;27;f;705;95;710;98;;5,830951895;;;;;;;
3d;27;f;712;94;716;97;;5;;;;;;;
3d;27;f;719;93;719;96;;3;;;;;;;
3d;27;f;727;92;726;96;;4,123105626;;;;;;;
3d;27;f;734;92;733;95;;3,16227766;;;;;;;
3d;27;f;742;91;736;95;;7,211102551;;;;;;;
3d;27;f;749;91;741;94;;8,544003745;;;;;;;
3d;27;f;757;91;747;94;;10,44030651;;;;;;;
3d;27;f;764;91;753;94;;11,40175425;;;;;;;
3d;27;f;771;91;757;93;;14,14213562;;;;;;;
3d;27;f;778;91;763;93;;15,13274595;;;;;;;
3d;27;f;785;91;768;93;;17,11724277;;;;;;;
3d;27;f;792;91;770;93;;22,09072203;;;;;;;
3d;27;f;799;92;775;93;;24,0208243;;;;;;;
3d;27;f;805;93;780;93;;25;;;;;;;
3d;27;f;812;93;786;93;;26;;;;;;;
3d;27;f;819;94;789;93;;30,01666204;;;;;;;
3d;27;f;826;96;795;93;;31,144823;;;;;;;
3d;27;f;832;97;800;93;;32,24903099;;;;;;;
3d;27;f;839;99;802;93;;37,48332963;;;;;;;
3d;27;f;846;101;807;94;;39,62322551;;;;;;;
3d;27;f;852;103;812;95;;40,79215611;;;;;;;
3d;27;f;859;105;815;96;;44,91102315;;;;;;;
3d;27;f;865;107;820;96;;46,32493929;;;;;;;
3d;27;f;872;110;826;97;;47,80167361;;;;;;;
3d;27;f;878;112;830;98;;50;;;;;;;
3d;27;f;884;115;833;99;;53,45091206;;;;;;;
3d;27;f;891;119;837;100;;57,24508713;;;;;;;
3d;27;f;897;122;842;101;;58,87274412;;;;;;;
3d;27;f;903;125;845;102;;62,39390996;;;;;;;
3d;27;f;909;129;851;104;;63,1585307;;;;;;;
3d;27;f;915;133;856;105;;65,30696747;;;;;;;
3d;27;f;921;137;861;107;;67,08203932;;;;;;;
3d;27;f;926;141;863;108;;71,11961755;;;;;;;
3d;27;f;932;145;867;110;;73,8241153;;;;;;;
3d;27;f;937;150;872;113;;74,79304781;;;;;;;
3d;27;f;943;155;875;114;;79,40403012;;;;;;;
3d;27;f;948;159;881;116;;79,61155695;;;;;;;
3d;27;f;953;164;887;118;;80,44874144;;;;;;;
3d;27;f;958;170;889;119;;85,80209788;;;;;;;
3d;27;f;963;175;894;122;;87,00574694;;;;;;;
3d;27;f;968;180;899;125;;88,23831367;;;;;;;
3d;27;f;973;186;905;128;;89,37561189;;;;;;;
3d;27;f;977;191;908;131;;91,43850392;;;;;;;
3d;27;f;982;197;913;135;;92,76313923;;;;;;;
3d;27;f;986;203;919;138;;93,34880824;;;;;;;
3d;27;f;990;209;921;140;;97,5807358;;;;;;;
3d;27;f;994;215;925;144;;99,00505038;;;;;;;
3d;27;f;998;222;930;148;;100,4987562;;;;;;;
3d;27;f;1002;228;933;150;;104,1393297;;;;;;;
3d;27;f;1005;235;939;154;;104,4844486;;;;;;;
3d;27;f;1009;241;945;160;;103,2327467;;;;;;;
3d;27;f;1012;248;950;164;;104,4030651;;;;;;;
3d;27;f;1015;255;952;166;;109,0412766;;;;;;;
3d;27;f;1018;262;956;170;;110,941426;;;;;;;
3d;27;f;1021;269;960;175;;112,0580207;;;;;;;
3d;27;f;1023;276;962;177;;116,2841348;;;;;;;
3d;27;f;1026;283;967;181;;117,8346299;;;;;;;
3d;27;f;1028;290;972;186;;118,1185845;;;;;;;
3d;27;f;1030;297;976;190;;119,8540779;;;;;;;
3d;27;f;1032;304;978;192;;124,3382483;;;;;;;
3d;27;f;1034;312;982;196;;127,1219887;;;;;;;
3d;27;f;1036;319;985;200;;129,4681428;;;;;;;
3d;27;f;1037;327;987;202;;134,6291202;;;;;;;
3d;27;f;1038;334;991;207;;135,4178718;;;;;;;
3d;27;f;1039;342;994;212;;137,5681649;;;;;;;
3d;27;f;1040;349;996;214;;141,9894362;;;;;;;
3d;27;f;1041;357;1000;220;;143,0034965;;;;;;;
3d;27;f;1041;364;1003;225;;144,1006593;;;;;;;
3d;27;f;1041;371;1007;231;;144,0694277;;;;;;;
3d;27;f;1041;378;1009;233;;148,4890568;;;;;;;
3d;27;f;1040;385;1013;239;;148,4755872;;;;;;;
3d;27;f;1039;392;1015;245;;148,946299;;;;;;;
3d;27;f;1038;399;1017;249;;151,4628667;;;;;;;
3d;27;f;1036;405;1019;255;;150,9602597;;;;;;;
3d;27;f;1035;412;1022;262;;150,5622795;;;;;;;
3d;27;f;1033;419;1024;266;;153,2644773;;;;;;;
3d;27;f;1031;426;1027;273;;153,0522787;;;;;;;
3d;27;f;1029;432;1030;281;;151,0033112;;;;;;;
3d;27;f;1027;439;1032;290;;149,083869;;;;;;;
3d;27;f;1025;446;1034;294;;152,2662142;;;;;;;
3d;27;f;1022;452;1036;302;;150,6519167;;;;;;;
3d;27;f;1020;459;1039;311;;149,2146105;;;;;;;
3d;27;f;1017;465;1040;316;;150,7647174;;;;;;;
3d;27;f;1014;472;1041;325;;149,4590245;;;;;;;
3d;27;f;1011;478;1042;334;;147,2990156;;;;;;;
3d;27;f;1007;484;1043;344;;144,554488;;;;;;;
3d;27;f;1004;491;1044;349;;147,5262688;;;;;;;
3d;27;f;1000;497;1044;358;;145,7978052;;;;;;;
3d;27;f;996;503;1044;368;;143,2794472;;;;;;;
3d;27;f;993;509;1044;373;;145,2480637;;;;;;;
3d;27;f;988;515;1044;383;;143,3875866;;;;;;;
3d;27;f;984;521;1043;392;;141,8520356;;;;;;;
3d;27;f;980;526;1042;396;;144,0277751;;;;;;;
3d;27;f;975;532;1041;406;;142,2392351;;;;;;;
3d;27;f;971;537;1039;415;;139,6710421;;;;;;;
3d;27;f;966;543;1037;422;;140,2925515;;;;;;;
3d;27;f;961;548;1036;426;;143,2096365;;;;;;;
3d;27;f;956;553;1034;433;;143,1223253;;;;;;;
3d;27;f;951;558;1031;440;;142,5622671;;;;;;;
3d;27;f;946;563;1030;444;;145,6605643;;;;;;;
3d;27;f;941;568;1028;451;;145,8012346;;;;;;;
3d;27;f;935;573;1026;457;;147,4347313;;;;;;;
3d;27;f;930;577;1025;460;;150,7116452;;;;;;;
3d;27;f;924;582;1023;468;;150,9867544;;;;;;;
3d;27;f;918;586;1020;474;;151,4859729;;;;;;;
3d;27;f;912;590;1018;481;;152,0427571;;;;;;;
3d;27;f;906;594;1017;484;;156,2721984;;;;;;;
3d;27;f;900;598;1013;490;;156,3105883;;;;;;;
3d;27;f;894;602;1010;498;;155,7947368;;;;;;;
3d;27;f;888;605;1008;501;;158,7954659;;;;;;;
3d;27;f;882;609;1003;508;;157,6134512;;;;;;;
3d;27;f;875;612;1000;514;;158,8363938;;;;;;;
3d;27;f;869;615;997;518;;160,6019925;;;;;;;
3d;27;f;863;618;993;524;;160,424437;;;;;;;
3d;27;f;856;621;990;530;;161,9783936;;;;;;;
3d;27;f;850;623;986;536;;161,4465856;;;;;;;
3d;27;f;843;626;984;539;;165,6804153;;;;;;;
3d;27;f;836;628;979;544;;165,8463144;;;;;;;
3d;27;f;830;630;975;549;;166,0903369;;;;;;;
3d;27;f;823;632;973;551;;170,4728717;;;;;;;
3d;27;f;816;634;967;557;;169,4992625;;;;;;;
3d;27;f;809;636;963;562;;170,8566651;;;;;;;
3d;27;f;803;637;958;567;;170,0735135;;;;;;;
3d;27;f;796;638;955;570;;172,9306219;;;;;;;
3d;27;f;789;639;950;574;;173,6260349;;;;;;;
3d;27;f;782;640;943;579;;172,1685221;;;;;;;
3d;27;f;775;641;940;581;;175,5704987;;;;;;;
3d;27;f;768;641;934;586;;174,8742405;;;;;;;
3d;27;f;761;641;927;591;;173,3666635;;;;;;;
3d;27;f;754;641;923;594;;175,4137965;;;;;;;
3d;27;f;746;640;914;598;;173,1704363;;;;;;;
3d;27;f;739;639;907;602;;172,0261608;;;;;;;
3d;27;f;731;638;900;606;;172,002907;;;;;;;
3d;27;f;724;636;896;608;;174,2641673;;;;;;;
3d;27;f;716;635;886;613;;171,4176187;;;;;;;
3d;27;f;709;633;878;616;;169,8528775;;;;;;;
3d;27;f;701;631;874;618;;173,4877517;;;;;;;
3d;27;f;694;629;864;622;;170,1440566;;;;;;;
3d;27;f;687;627;854;625;;167,0119756;;;;;;;
3d;27;f;680;625;845;628;;165,0272705;;;;;;;
3d;27;f;673;622;840;629;;167,1466422;;;;;;;
3d;27;f;666;620;828;631;;162,3730273;;;;;;;
