cond;age;gender;dotx;doty;fingerx;fingery;;distance;;;;;;;
mono;21;f;926;580;876;631;;71,42128534;;;;;;;
mono;21;f;920;585;873;632;;66,46803743;;;;;;;
mono;21;f;914;589;871;634;;62,24146528;;;;;;;
mono;21;f;908;593;868;635;;58;;;;;;;
mono;21;f;902;597;865;635;;53,03772242;;;;;;;
mono;21;f;896;600;864;635;;47,42362281;;;;;;;
mono;21;f;890;604;861;636;;43,18564576;;;;;;;
mono;21;f;884;608;857;637;;39,62322551;;;;;;;
mono;21;f;878;611;852;637;;36,76955262;;;;;;;
mono;21;f;871;614;847;637;;33,24154028;;;;;;;
mono;21;f;865;617;842;636;;29,83286778;;;;;;;
mono;21;f;858;620;839;636;;24,8394847;;;;;;;
mono;21;f;852;623;834;636;;22,20360331;;;;;;;
mono;21;f;845;625;829;635;;18,86796226;;;;;;;
mono;21;f;839;627;824;635;;17;;;;;;;
mono;21;f;832;630;819;634;;13,60147051;;;;;;;
mono;21;f;825;631;816;632;;9,055385138;;;;;;;
mono;21;f;819;633;811;632;;8,062257748;;;;;;;
mono;21;f;811;635;807;632;;5;;;;;;;
mono;21;f;805;636;805;631;;5;;;;;;;
mono;21;f;798;638;797;630;;8,062257748;;;;;;;
mono;21;f;791;639;794;630;;9,486832981;;;;;;;
mono;21;f;785;640;789;629;;11,70469991;;;;;;;
mono;21;f;778;641;785;629;;13,89244399;;;;;;;
mono;21;f;771;641;780;629;;15;;;;;;;
mono;21;f;764;641;774;629;;15,62049935;;;;;;;
mono;21;f;756;641;767;629;;16,2788206;;;;;;;
mono;21;f;749;640;761;628;;16,97056275;;;;;;;
mono;21;f;741;639;754;628;;17,02938637;;;;;;;
mono;21;f;734;638;747;627;;17,02938637;;;;;;;
mono;21;f;726;637;739;627;;16,40121947;;;;;;;
mono;21;f;719;635;731;627;;14,4222051;;;;;;;
mono;21;f;711;634;723;627;;13,89244399;;;;;;;
mono;21;f;704;632;716;627;;13;;;;;;;
mono;21;f;697;630;712;627;;15,29705854;;;;;;;
mono;21;f;689;628;702;626;;13,15294644;;;;;;;
mono;21;f;682;626;699;625;;17,02938637;;;;;;;
mono;21;f;675;623;697;625;;22,09072203;;;;;;;
mono;21;f;668;621;694;624;;26,17250466;;;;;;;
mono;21;f;661;618;690;623;;29,42787794;;;;;;;
mono;21;f;654;615;687;620;;33,37663854;;;;;;;
mono;21;f;647;612;683;618;;36,49657518;;;;;;;
mono;21;f;641;609;678;616;;37,65634077;;;;;;;
mono;21;f;634;605;673;614;;40,02499219;;;;;;;
mono;21;f;628;602;668;612;;41,23105626;;;;;;;
mono;21;f;621;598;665;610;;45,607017;;;;;;;
mono;21;f;615;594;660;607;;46,84015371;;;;;;;
mono;21;f;609;590;656;604;;49,04079934;;;;;;;
mono;21;f;603;586;654;602;;53,45091206;;;;;;;
mono;21;f;597;582;648;599;;53,75872022;;;;;;;
mono;21;f;591;577;641;595;;53,14132102;;;;;;;
mono;21;f;585;573;636;590;;53,75872022;;;;;;;
mono;21;f;580;568;630;586;;53,14132102;;;;;;;
mono;21;f;574;563;624;581;;53,14132102;;;;;;;
mono;21;f;569;558;617;575;;50,92150823;;;;;;;
mono;21;f;564;553;610;570;;49,04079934;;;;;;;
mono;21;f;559;548;604;564;;47,75981575;;;;;;;
mono;21;f;554;542;597;557;;45,54119015;;;;;;;
mono;21;f;550;537;590;550;;42,05948169;;;;;;;
mono;21;f;545;532;584;543;;40,52159918;;;;;;;
mono;21;f;541;526;577;536;;37,36308338;;;;;;;
mono;21;f;537;520;571;527;;34,71310992;;;;;;;
mono;21;f;533;514;566;520;;33,54101966;;;;;;;
mono;21;f;529;508;563;516;;34,92849839;;;;;;;
mono;21;f;525;503;559;508;;34,36568055;;;;;;;
mono;21;f;522;496;553;498;;31,06444913;;;;;;;
mono;21;f;518;490;548;488;;30,06659276;;;;;;;
mono;21;f;515;484;543;478;;28,63564213;;;;;;;
mono;21;f;512;478;538;467;;28,23118843;;;;;;;
mono;21;f;510;471;534;456;;28,3019434;;;;;;;
mono;21;f;507;465;529;432;;39,66106403;;;;;;;
mono;21;f;505;458;523;402;;58,82176468;;;;;;;
mono;21;f;502;452;521;384;;70,60453243;;;;;;;
mono;21;f;500;445;519;376;;71,56814934;;;;;;;
mono;21;f;499;439;518;370;;71,56814934;;;;;;;
mono;21;f;497;432;517;367;;68,00735254;;;;;;;
mono;21;f;496;425;517;360;;68,30812543;;;;;;;
mono;21;f;494;419;517;345;;77,49193506;;;;;;;
mono;21;f;493;412;517;341;;74,94664769;;;;;;;
mono;21;f;492;405;516;336;;73,05477397;;;;;;;
mono;21;f;492;398;515;330;;71,78439942;;;;;;;
mono;21;f;491;391;514;325;;69,89277502;;;;;;;
mono;21;f;491;385;512;320;;68,30812543;;;;;;;
mono;21;f;491;378;512;315;;66,40783086;;;;;;;
mono;21;f;491;371;511;310;;64,19501538;;;;;;;
mono;21;f;491;364;511;305;;62,29767251;;;;;;;
mono;21;f;491;356;510;300;;59,13543777;;;;;;;
mono;21;f;491;349;510;296;;56,30275304;;;;;;;
mono;21;f;491;341;510;292;;52,55473337;;;;;;;
mono;21;f;492;334;510;287;;50,32891813;;;;;;;
mono;21;f;492;326;510;282;;47,5394573;;;;;;;
mono;21;f;493;319;511;276;;46,61544808;;;;;;;
mono;21;f;494;311;512;271;;43,8634244;;;;;;;
mono;21;f;495;304;512;268;;39,81205847;;;;;;;
mono;21;f;496;297;514;263;;38,47076812;;;;;;;
mono;21;f;498;290;515;258;;36,23534186;;;;;;;
mono;21;f;500;282;516;253;;33,12099032;;;;;;;
mono;21;f;502;275;517;248;;30,88689042;;;;;;;
mono;21;f;504;268;519;244;;28,3019434;;;;;;;
mono;21;f;506;261;520;240;;25,23885893;;;;;;;
mono;21;f;509;254;521;237;;20,80865205;;;;;;;
mono;21;f;511;248;523;233;;19,20937271;;;;;;;
mono;21;f;514;241;524;229;;15,62049935;;;;;;;
mono;21;f;517;234;525;226;;11,3137085;;;;;;;
mono;21;f;521;228;526;221;;8,602325267;;;;;;;
mono;21;f;524;221;527;218;;4,242640687;;;;;;;
mono;21;f;528;215;528;217;;2;;;;;;;
mono;21;f;531;209;529;213;;4,472135955;;;;;;;
mono;21;f;535;203;530;211;;9,433981132;;;;;;;
mono;21;f;539;197;531;207;;12,80624847;;;;;;;
mono;21;f;544;191;532;205;;18,43908891;;;;;;;
mono;21;f;548;185;533;202;;22,6715681;;;;;;;
mono;21;f;553;180;534;200;;27,58622845;;;;;;;
mono;21;f;558;175;536;196;;30,41381265;;;;;;;
mono;21;f;562;169;538;193;;33,9411255;;;;;;;
mono;21;f;568;164;540;190;;38,20994635;;;;;;;
mono;21;f;573;159;543;186;;40,36087214;;;;;;;
mono;21;f;578;154;546;183;;43,18564576;;;;;;;
mono;21;f;584;150;550;180;;45,3431362;;;;;;;
mono;21;f;589;145;554;176;;46,75467891;;;;;;;
mono;21;f;595;141;558;172;;48,27007354;;;;;;;
mono;21;f;601;137;560;170;;52,63078947;;;;;;;
mono;21;f;607;133;566;164;;51,4003891;;;;;;;
mono;21;f;613;129;577;157;;45,607017;;;;;;;
mono;21;f;619;125;588;150;;39,8246155;;;;;;;
mono;21;f;626;122;599;142;;33,60059523;;;;;;;
mono;21;f;632;118;613;134;;24,8394847;;;;;;;
mono;21;f;639;115;624;126;;18,60107524;;;;;;;
mono;21;f;645;112;638;119;;9,899494937;;;;;;;
mono;21;f;652;110;649;113;;4,242640687;;;;;;;
mono;21;f;659;107;660;107;;1;;;;;;;
mono;21;f;666;105;672;102;;6,708203932;;;;;;;
mono;21;f;673;102;681;99;;8,544003745;;;;;;;
mono;21;f;680;100;692;95;;13;;;;;;;
mono;21;f;687;99;699;93;;13,41640786;;;;;;;
mono;21;f;694;97;710;89;;17,88854382;;;;;;;
mono;21;f;702;96;722;84;;23,32380758;;;;;;;
mono;21;f;709;94;733;80;;27,78488798;;;;;;;
mono;21;f;716;93;741;78;;29,15475947;;;;;;;
mono;21;f;724;92;749;76;;29,68164416;;;;;;;
mono;21;f;731;92;758;74;;32,44996148;;;;;;;
mono;21;f;739;91;766;73;;32,44996148;;;;;;;
mono;21;f;746;91;773;72;;33,01514804;;;;;;;
mono;21;f;754;91;780;72;;32,20248438;;;;;;;
mono;21;f;761;91;790;71;;35,22782991;;;;;;;
mono;21;f;769;91;797;71;;34,40930107;;;;;;;
mono;21;f;776;91;803;70;;34,20526275;;;;;;;
mono;21;f;782;91;810;70;;35;;;;;;;
mono;21;f;789;91;818;70;;35,80502758;;;;;;;
mono;21;f;796;92;824;70;;35,60898763;;;;;;;
mono;21;f;803;92;830;71;;34,20526275;;;;;;;
mono;21;f;810;93;833;72;;31,144823;;;;;;;
mono;21;f;816;94;839;73;;31,144823;;;;;;;
mono;21;f;823;95;846;76;;29,83286778;;;;;;;
mono;21;f;830;96;853;77;;29,83286778;;;;;;;
mono;21;f;836;98;858;78;;29,73213749;;;;;;;
mono;21;f;843;100;863;80;;28,28427125;;;;;;;
mono;21;f;850;102;868;83;;26,17250466;;;;;;;
mono;21;f;856;104;873;85;;25,49509757;;;;;;;
mono;21;f;863;106;878;88;;23,43074903;;;;;;;
mono;21;f;869;109;884;91;;23,43074903;;;;;;;
mono;21;f;876;111;889;94;;21,40093456;;;;;;;
mono;21;f;882;114;895;97;;21,40093456;;;;;;;
mono;21;f;888;117;899;101;;19,41648784;;;;;;;
mono;21;f;894;121;902;103;;19,6977156;;;;;;;
mono;21;f;900;124;908;109;;17;;;;;;;
mono;21;f;907;128;914;114;;15,65247584;;;;;;;
mono;21;f;912;131;919;119;;13,89244399;;;;;;;
mono;21;f;918;135;924;124;;12,52996409;;;;;;;
mono;21;f;924;139;929;129;;11,18033989;;;;;;;
mono;21;f;930;144;934;134;;10,77032961;;;;;;;
mono;21;f;935;148;940;140;;9,433981132;;;;;;;
mono;21;f;941;153;945;145;;8,94427191;;;;;;;
mono;21;f;946;157;950;151;;7,211102551;;;;;;;
mono;21;f;951;162;955;156;;7,211102551;;;;;;;
mono;21;f;956;167;959;162;;5,830951895;;;;;;;
mono;21;f;961;173;964;168;;5,830951895;;;;;;;
mono;21;f;966;178;969;173;;5,830951895;;;;;;;
mono;21;f;971;184;972;176;;8,062257748;;;;;;;
mono;21;f;976;189;976;181;;8;;;;;;;
mono;21;f;980;195;980;187;;8;;;;;;;
mono;21;f;984;201;985;193;;8,062257748;;;;;;;
mono;21;f;989;207;989;198;;9;;;;;;;
mono;21;f;993;213;992;203;;10,04987562;;;;;;;
mono;21;f;997;219;996;208;;11,04536102;;;;;;;
mono;21;f;1000;226;1001;213;;13,03840481;;;;;;;
mono;21;f;1004;232;1005;219;;13,03840481;;;;;;;
mono;21;f;1007;239;1009;225;;14,14213562;;;;;;;
mono;21;f;1011;245;1013;231;;14,14213562;;;;;;;
mono;21;f;1014;252;1017;237;;15,29705854;;;;;;;
mono;21;f;1017;259;1020;244;;15,29705854;;;;;;;
mono;21;f;1020;266;1023;250;;16,2788206;;;;;;;
mono;21;f;1022;273;1024;253;;20,09975124;;;;;;;
mono;21;f;1025;280;1026;260;;20,02498439;;;;;;;
mono;21;f;1027;287;1031;270;;17,4642492;;;;;;;
mono;21;f;1029;294;1032;274;;20,22374842;;;;;;;
mono;21;f;1031;302;1035;281;;21,37755833;;;;;;;
mono;21;f;1033;309;1037;290;;19,41648784;;;;;;;
mono;21;f;1035;316;1039;297;;19,41648784;;;;;;;
mono;21;f;1036;324;1041;305;;19,6468827;;;;;;;
mono;21;f;1038;331;1042;313;;18,43908891;;;;;;;
mono;21;f;1039;339;1043;320;;19,41648784;;;;;;;
mono;21;f;1040;346;1044;327;;19,41648784;;;;;;;
mono;21;f;1041;354;1045;334;;20,39607805;;;;;;;
mono;21;f;1041;361;1045;342;;19,41648784;;;;;;;
mono;21;f;1041;369;1045;347;;22,36067977;;;;;;;
mono;21;f;1041;375;1045;359;;16,4924225;;;;;;;
mono;21;f;1040;382;1045;364;;18,68154169;;;;;;;
mono;21;f;1039;389;1045;373;;17,08800749;;;;;;;
mono;21;f;1038;396;1045;381;;16,55294536;;;;;;;
mono;21;f;1037;403;1044;391;;13,89244399;;;;;;;
mono;21;f;1035;410;1042;402;;10,63014581;;;;;;;
mono;21;f;1034;416;1041;412;;8,062257748;;;;;;;
mono;21;f;1032;423;1039;421;;7,280109889;;;;;;;
mono;21;f;1030;430;1036;432;;6,32455532;;;;;;;
mono;21;f;1028;436;1033;441;;7,071067812;;;;;;;
mono;21;f;1026;443;1030;450;;8,062257748;;;;;;;
mono;21;f;1023;450;1026;458;;8,544003745;;;;;;;
mono;21;f;1021;456;1023;466;;10,19803903;;;;;;;
mono;21;f;1018;463;1021;470;;7,615773106;;;;;;;
mono;21;f;1015;469;1017;478;;9,219544457;;;;;;;
mono;21;f;1012;476;1012;486;;10;;;;;;;
mono;21;f;1009;482;1006;495;;13,34166406;;;;;;;
mono;21;f;1005;488;1000;505;;17,72004515;;;;;;;
mono;21;f;1002;494;993;513;;21,02379604;;;;;;;
mono;21;f;998;500;987;522;;24,59674775;;;;;;;
mono;21;f;994;506;979;530;;28,3019434;;;;;;;
mono;21;f;990;512;972;538;;31,6227766;;;;;;;
mono;21;f;986;518;965;544;;33,42154993;;;;;;;
mono;21;f;982;524;959;549;;33,9705755;;;;;;;
mono;21;f;977;530;954;555;;33,9705755;;;;;;;
mono;21;f;973;535;948;560;;35,35533906;;;;;;;
mono;21;f;968;541;942;564;;34,71310992;;;;;;;
mono;21;f;963;546;938;569;;33,9705755;;;;;;;
mono;21;f;958;551;936;571;;29,73213749;;;;;;;
mono;21;f;953;556;932;574;;27,65863337;;;;;;;
mono;21;f;948;561;929;576;;24,20743687;;;;;;;
mono;21;f;943;566;925;579;;22,20360331;;;;;;;
mono;21;f;937;571;922;582;;18,60107524;;;;;;;
mono;21;f;932;576;917;585;;17,49285568;;;;;;;
mono;21;f;926;580;913;588;;15,26433752;;;;;;;
mono;21;f;920;584;909;590;;12,52996409;;;;;;;
mono;21;f;915;589;905;593;;10,77032961;;;;;;;
mono;21;f;909;593;901;596;;8,544003745;;;;;;;
mono;21;f;903;597;896;600;;7,615773106;;;;;;;
mono;21;f;897;600;890;603;;7,615773106;;;;;;;
mono;21;f;890;604;884;606;;6,32455532;;;;;;;
mono;21;f;884;607;879;608;;5,099019514;;;;;;;
mono;21;f;878;611;875;610;;3,16227766;;;;;;;
mono;21;f;872;614;873;611;;3,16227766;;;;;;;
mono;21;f;865;617;868;613;;5;;;;;;;
mono;21;f;859;620;863;616;;5,656854249;;;;;;;
mono;21;f;852;622;857;619;;5,830951895;;;;;;;
mono;21;f;846;625;852;621;;7,211102551;;;;;;;
mono;21;f;839;627;848;623;;9,848857802;;;;;;;
mono;21;f;832;629;843;624;;12,08304597;;;;;;;
mono;21;f;826;631;839;625;;14,31782106;;;;;;;
mono;21;f;819;633;833;626;;15,65247584;;;;;;;
mono;21;f;812;635;828;628;;17,4642492;;;;;;;
mono;21;f;805;636;823;629;;19,31320792;;;;;;;
mono;21;f;799;638;819;630;;21,54065923;;;;;;;
mono;21;f;792;639;816;630;;25,63201124;;;;;;;
mono;21;f;785;640;812;630;;28,7923601;;;;;;;
mono;21;f;778;641;809;630;;32,89376841;;;;;;;
mono;21;f;771;641;807;630;;37,64306045;;;;;;;
mono;21;f;764;641;803;630;;40,52159918;;;;;;;
mono;21;f;757;641;799;630;;43,41658669;;;;;;;
mono;21;f;749;640;794;630;;46,09772229;;;;;;;
mono;21;f;741;639;790;630;;49,81967483;;;;;;;
mono;21;f;734;638;786;630;;52,61178575;;;;;;;
mono;21;f;727;637;783;629;;56,56854249;;;;;;;
mono;21;f;719;636;779;629;;60,40695324;;;;;;;
mono;21;f;712;634;775;629;;63,19810124;;;;;;;
mono;21;f;704;632;769;628;;65,12296062;;;;;;;
mono;21;f;697;630;764;628;;67,0298441;;;;;;;
mono;21;f;690;628;758;628;;68;;;;;;;
mono;21;f;683;626;754;628;;71,02816343;;;;;;;
mono;21;f;675;623;751;628;;76,1642961;;;;;;;
mono;21;f;668;621;744;627;;76,23647421;;;;;;;
mono;21;f;661;618;741;626;;80,39900497;;;;;;;
mono;21;f;655;615;734;625;;79,63039621;;;;;;;
mono;21;f;648;612;728;624;;80,89499366;;;;;;;
mono;21;f;641;609;723;623;;83,18653737;;;;;;;
mono;21;f;635;605;717;622;;83,74365648;;;;;;;
mono;21;f;628;602;711;621;;85,14693183;;;;;;;
mono;21;f;622;598;700;618;;80,52328856;;;;;;;
mono;21;f;615;594;697;617;;85,16454661;;;;;;;
mono;21;f;609;590;691;614;;85,44003745;;;;;;;
mono;21;f;603;586;685;612;;86,02325267;;;;;;;
mono;21;f;597;582;678;610;;85,70297544;;;;;;;
mono;21;f;591;577;671;607;;85,44003745;;;;;;;
mono;21;f;586;573;667;606;;87,46427842;;;;;;;
mono;21;f;580;568;660;603;;87,32124598;;;;;;;
mono;21;f;575;563;654;600;;87,23531395;;;;;;;
mono;21;f;569;558;646;596;;85,86617495;;;;;;;
mono;21;f;564;553;639;593;;85;;;;;;;
mono;21;f;559;548;633;589;;84,59905437;;;;;;;
mono;21;f;555;543;628;586;;84,72307832;;;;;;;
mono;21;f;550;537;622;581;;84,38009244;;;;;;;
mono;21;f;545;532;615;576;;82,68010643;;;;;;;
mono;21;f;541;526;608;572;;81,27115109;;;;;;;
mono;21;f;537;520;603;567;;81,0246876;;;;;;;
mono;21;f;533;515;598;562;;80,21221852;;;;;;;
mono;21;f;529;509;592;557;;79,20227269;;;;;;;
mono;21;f;525;503;587;552;;79,0253124;;;;;;;
mono;21;f;522;497;582;548;;78,74642849;;;;;;;
mono;21;f;519;491;578;544;;79,30952024;;;;;;;
mono;21;f;515;484;576;542;;84,17244205;;;;;;;
mono;21;f;512;478;572;538;;84,85281374;;;;;;;
mono;21;f;510;472;569;534;;85,58621384;;;;;;;
mono;21;f;507;465;565;530;;87,1148667;;;;;;;
mono;21;f;505;459;562;526;;87,96590248;;;;;;;
mono;21;f;502;452;559;522;;90,27181177;;;;;;;
mono;21;f;500;446;555;518;;90,60353194;;;;;;;
mono;21;f;499;439;552;515;;92,65527508;;;;;;;
mono;21;f;497;432;549;512;;95,41488354;;;;;;;
mono;21;f;496;426;546;508;;96,04165763;;;;;;;
mono;21;f;494;419;543;503;;97,24710793;;;;;;;
mono;21;f;493;412;541;500;;100,2397127;;;;;;;
mono;21;f;493;405;540;498;;104,2017274;;;;;;;
mono;21;f;492;399;538;495;;106,4518671;;;;;;;
mono;21;f;491;392;535;491;;108,3374358;;;;;;;
mono;21;f;491;385;534;487;;110,6932699;;;;;;;
mono;21;f;491;378;532;482;;111,7899817;;;;;;;
mono;21;f;491;371;531;477;;113,2960723;;;;;;;
mono;21;f;491;364;529;472;;114,4901743;;;;;;;
mono;21;f;491;357;528;467;;116,056021;;;;;;;
mono;21;f;491;349;526;463;;119,2518344;;;;;;;
mono;21;f;491;342;524;458;;120,6026534;;;;;;;
mono;21;f;492;334;522;453;;122,7232659;;;;;;;
mono;21;f;492;327;521;448;;124,4266852;;;;;;;
mono;21;f;493;319;520;444;;127,8827588;;;;;;;
mono;21;f;494;312;517;438;;128,082005;;;;;;;
mono;21;f;495;304;517;435;;132,8344835;;;;;;;
mono;21;f;496;297;516;430;;134,4953531;;;;;;;
mono;21;f;498;290;515;424;;135,0740538;;;;;;;
mono;21;f;500;283;514;419;;136,7186893;;;;;;;
mono;21;f;502;276;512;414;;138,3618445;;;;;;;
mono;21;f;504;269;512;407;;138,2316896;;;;;;;
mono;21;f;506;262;511;401;;139,089899;;;;;;;
mono;21;f;509;255;511;396;;141,0141837;;;;;;;
mono;21;f;511;248;511;391;;143;;;;;;;
mono;21;f;514;241;511;386;;145,0310312;;;;;;;
mono;21;f;517;235;511;382;;147,122398;;;;;;;
mono;21;f;520;228;510;378;;150,3329638;;;;;;;
mono;21;f;524;222;510;373;;151,6476179;;;;;;;
mono;21;f;527;215;510;368;;153,9415473;;;;;;;
mono;21;f;531;209;510;364;;156,4161117;;;;;;;
mono;21;f;535;203;510;362;;160,9534094;;;;;;;
mono;21;f;539;197;510;359;;164,5752108;;;;;;;
mono;21;f;544;191;510;355;;167,487313;;;;;;;
mono;21;f;548;186;510;352;;170,2938637;;;;;;;
mono;21;f;553;180;510;348;;173,4156856;;;;;;;
mono;21;f;557;175;510;344;;175,4137965;;;;;;;
mono;21;f;562;170;510;341;;178,7316424;;;;;;;
mono;21;f;567;164;510;337;;182,1482912;;;;;;;
mono;21;f;572;159;510;334;;185,6582883;;;;;;;
mono;21;f;578;155;510;331;;188,6796226;;;;;;;
mono;21;f;583;150;510;328;;192,3876295;;;;;;;
mono;21;f;589;145;510;324;;195,6578647;;;;;;;
mono;21;f;595;141;510;320;;198,1565038;;;;;;;
mono;21;f;601;137;510;317;;201,6953148;;;;;;;
mono;21;f;607;133;510;313;;204,472492;;;;;;;
mono;21;f;613;129;510;312;;209,995238;;;;;;;
mono;21;f;619;125;510;306;;211,2865353;;;;;;;
mono;21;f;625;122;510;304;;215,288179;;;;;;;
mono;21;f;632;119;510;301;;219,1072797;;;;;;;
mono;21;f;638;115;510;298;;223,3226366;;;;;;;
mono;21;f;645;112;510;293;;225,8007972;;;;;;;
mono;21;f;652;110;510;290;;229,2684017;;;;;;;
mono;21;f;659;107;510;286;;232,8991198;;;;;;;
mono;21;f;665;105;510;282;;235,274308;;;;;;;
mono;21;f;673;103;511;279;;239,2070233;;;;;;;
mono;21;f;680;101;512;275;;241,8677324;;;;;;;
mono;21;f;687;99;512;272;;246,0772237;;;;;;;
mono;21;f;694;97;513;269;;249,6898076;;;;;;;
mono;21;f;701;96;514;266;;252,7231687;;;;;;;
mono;21;f;709;94;515;263;;257,2877766;;;;;;;
mono;21;f;716;93;515;261;;261,9637379;;;;;;;
mono;21;f;723;92;516;258;;265,3394053;;;;;;;
mono;21;f;731;92;518;253;;267,0018727;;;;;;;
mono;21;f;738;91;518;251;;272,0294102;;;;;;;
mono;21;f;746;91;520;249;;275,7535131;;;;;;;
mono;21;f;753;91;521;246;;279,0143365;;;;;;;
mono;21;f;761;91;522;244;;283,7780823;;;;;;;
mono;21;f;768;91;523;241;;287,2716484;;;;;;;
mono;21;f;775;91;524;238;;290,8779813;;;;;;;
mono;21;f;782;91;525;235;;294,5929395;;;;;;;
mono;21;f;789;91;526;232;;298,4124662;;;;;;;
mono;21;f;796;92;527;229;;301,8774586;;;;;;;
mono;21;f;802;92;528;226;;305,0114752;;;;;;;
mono;21;f;809;93;529;225;;309,5545186;;;;;;;
mono;21;f;816;94;530;222;;313,3368794;;;;;;;
mono;21;f;823;95;532;219;;316,3178781;;;;;;;
mono;21;f;829;96;532;217;;320,7023542;;;;;;;
mono;21;f;836;98;533;214;;324,4456811;;;;;;;
mono;21;f;843;100;535;212;;327,7315975;;;;;;;
mono;21;f;849;102;537;209;;329,8378389;;;;;;;
