cond;age;gender;dotx;doty;fingerx;fingery;;distance;;;;;;;
3d;24;f;1041;368;1000;506;;143,9618005;;;;;;;
3d;24;f;1041;375;993;516;;148,946299;;;;;;;
3d;24;f;1040;381;985;530;;158,8269499;;;;;;;
3d;24;f;1039;388;981;534;;157,0986951;;;;;;;
3d;24;f;1038;395;973;543;;161,644672;;;;;;;
3d;24;f;1037;402;963;555;;169,9558766;;;;;;;
3d;24;f;1036;409;953;564;;175,8237754;;;;;;;
3d;24;f;1034;415;950;568;;174,5422585;;;;;;;
3d;24;f;1032;422;940;576;;179,387848;;;;;;;
3d;24;f;1030;429;930;584;;184,4586675;;;;;;;
3d;24;f;1028;435;920;592;;190,5597019;;;;;;;
3d;24;f;1026;442;910;599;;195,2050204;;;;;;;
3d;24;f;1024;449;906;601;;192,4266094;;;;;;;
3d;24;f;1021;455;896;606;;196,0255085;;;;;;;
3d;24;f;1018;462;887;610;;197,6486782;;;;;;;
3d;24;f;1015;468;879;614;;199,5294464;;;;;;;
3d;24;f;1012;475;872;617;;199,4091272;;;;;;;
3d;24;f;1009;481;868;619;;197,2941966;;;;;;;
3d;24;f;1006;487;861;622;;198,1161276;;;;;;;
3d;24;f;1002;493;855;624;;196,9009903;;;;;;;
3d;24;f;999;500;849;626;;195,8979326;;;;;;;
3d;24;f;995;506;846;627;;191,9426998;;;;;;;
3d;24;f;991;512;840;628;;190,4127097;;;;;;;
3d;24;f;987;517;833;630;;191,0104709;;;;;;;
3d;24;f;982;523;828;631;;188,0957203;;;;;;;
3d;24;f;978;529;822;632;;186,9358179;;;;;;;
3d;24;f;973;534;819;632;;182,5376673;;;;;;;
3d;24;f;969;540;814;634;;181,2760326;;;;;;;
3d;24;f;964;545;810;634;;177,8679285;;;;;;;
3d;24;f;959;550;804;635;;176,7766953;;;;;;;
3d;24;f;954;556;800;635;;173,0809059;;;;;;;
3d;24;f;949;561;798;635;;168,1576641;;;;;;;
3d;24;f;943;566;794;636;;164,6238136;;;;;;;
3d;24;f;938;570;789;636;;162,963186;;;;;;;
3d;24;f;933;575;785;636;;160,0781059;;;;;;;
3d;24;f;927;579;782;636;;155,8011553;;;;;;;
3d;24;f;921;584;777;637;;153,4438008;;;;;;;
3d;24;f;915;588;772;637;;151,1621646;;;;;;;
3d;24;f;910;592;768;637;;148,9597261;;;;;;;
3d;24;f;904;596;763;637;;146,840049;;;;;;;
3d;24;f;897;600;761;637;;140,943251;;;;;;;
3d;24;f;891;603;756;637;;139,21566;;;;;;;
3d;24;f;885;607;750;636;;138,0796871;;;;;;;
3d;24;f;879;610;744;636;;137,4809078;;;;;;;
3d;24;f;872;613;739;635;;134,8072698;;;;;;;
3d;24;f;866;616;736;634;;131,2402377;;;;;;;
3d;24;f;860;619;730;634;;130,8625233;;;;;;;
3d;24;f;853;622;723;632;;130,3840481;;;;;;;
3d;24;f;846;625;717;631;;129,1394595;;;;;;;
3d;24;f;840;627;711;629;;129,0155029;;;;;;;
3d;24;f;833;629;707;629;;126;;;;;;;
3d;24;f;826;631;700;626;;126,0991673;;;;;;;
3d;24;f;820;633;692;623;;128,3900308;;;;;;;
3d;24;f;813;635;684;620;;129,8691649;;;;;;;
3d;24;f;806;636;679;618;;128,2692481;;;;;;;
3d;24;f;799;638;671;614;;130,2305648;;;;;;;
3d;24;f;793;639;661;610;;135,1480669;;;;;;;
3d;24;f;786;640;652;606;;138,2461573;;;;;;;
3d;24;f;779;640;643;601;;141,4814475;;;;;;;
3d;24;f;772;641;639;599;;139,4740119;;;;;;;
3d;24;f;765;641;629;593;;144,222051;;;;;;;
3d;24;f;758;641;619;586;;149,4857853;;;;;;;
3d;24;f;750;640;609;579;;153,6294243;;;;;;;
3d;24;f;743;639;604;575;;153,0261416;;;;;;;
3d;24;f;735;638;595;568;;156,5247584;;;;;;;
3d;24;f;728;637;586;559;;162,0123452;;;;;;;
3d;24;f;720;636;577;550;;166,8682115;;;;;;;
3d;24;f;713;634;568;538;;173,8993962;;;;;;;
3d;24;f;705;632;563;532;;173,6778627;;;;;;;
3d;24;f;698;630;556;522;;178,4040358;;;;;;;
3d;24;f;691;628;550;512;;182,5842271;;;;;;;
3d;24;f;684;626;544;502;;187,0187156;;;;;;;
3d;24;f;676;624;538;491;;191,6585506;;;;;;;
3d;24;f;669;621;535;487;;189,5046174;;;;;;;
3d;24;f;662;618;531;477;;192,4629835;;;;;;;
3d;24;f;656;615;526;468;;196,2371015;;;;;;;
3d;24;f;649;612;522;459;;198,8416455;;;;;;;
3d;24;f;642;609;520;456;;195,6859729;;;;;;;
3d;24;f;635;606;516;448;;197,8004044;;;;;;;
3d;24;f;629;602;513;441;;198,4363878;;;;;;;
3d;24;f;622;599;510;433;;200,2498439;;;;;;;
3d;24;f;616;595;507;426;;201,1019642;;;;;;;
3d;24;f;610;591;506;422;;198,4363878;;;;;;;
3d;24;f;604;587;504;415;;198,9572818;;;;;;;
3d;24;f;598;582;503;408;;198,2447982;;;;;;;
3d;24;f;592;578;501;399;;200,8033864;;;;;;;
3d;24;f;586;573;500;391;;201,2958022;;;;;;;
3d;24;f;581;569;500;386;;200,124961;;;;;;;
3d;24;f;575;564;499;377;;201,8539076;;;;;;;
3d;24;f;570;559;499;367;;204,7071078;;;;;;;
3d;24;f;565;554;499;359;;205,8664616;;;;;;;
3d;24;f;560;549;499;348;;210,0523744;;;;;;;
3d;24;f;555;543;499;343;;207,6920798;;;;;;;
3d;24;f;551;538;499;334;;210,5231579;;;;;;;
3d;24;f;546;533;499;325;;213,2439917;;;;;;;
3d;24;f;542;527;499;316;;215,3369453;;;;;;;
3d;24;f;537;521;500;312;;212,2498528;;;;;;;
3d;24;f;533;515;501;303;;214,4014925;;;;;;;
3d;24;f;530;510;503;293;;218,6732723;;;;;;;
3d;24;f;526;504;505;285;;220,0045454;;;;;;;
3d;24;f;522;498;507;277;;221,5084648;;;;;;;
3d;24;f;519;491;508;273;;218,2773465;;;;;;;
3d;24;f;516;485;510;265;;220,081803;;;;;;;
3d;24;f;513;479;514;256;;223,0022421;;;;;;;
3d;24;f;510;473;518;249;;224,1428116;;;;;;;
3d;24;f;507;466;522;242;;224,5016704;;;;;;;
3d;24;f;505;460;524;238;;222,8115796;;;;;;;
3d;24;f;503;453;528;230;;224,3969697;;;;;;;
3d;24;f;501;447;533;223;;226,27417;;;;;;;
3d;24;f;499;440;537;215;;228,1863274;;;;;;;
3d;24;f;497;433;539;212;;224,9555512;;;;;;;
3d;24;f;496;427;545;205;;227,3433527;;;;;;;
3d;24;f;495;420;551;197;;229,9239005;;;;;;;
3d;24;f;493;413;556;190;;231,7282892;;;;;;;
3d;24;f;493;406;562;184;;232,4758052;;;;;;;
3d;24;f;492;400;565;181;;230,8462692;;;;;;;
3d;24;f;491;393;572;174;;233,4994647;;;;;;;
3d;24;f;491;386;580;166;;237,3204585;;;;;;;
3d;24;f;491;379;588;159;;240,4350224;;;;;;;
3d;24;f;491;372;595;152;;243,3433788;;;;;;;
3d;24;f;491;365;600;148;;242,8373942;;;;;;;
3d;24;f;491;358;609;143;;245,2529307;;;;;;;
3d;24;f;491;350;616;136;;247,8326048;;;;;;;
3d;24;f;491;343;623;130;;250,5853148;;;;;;;
3d;24;f;492;335;627;127;;247,9697562;;;;;;;
3d;24;f;492;328;635;122;;250,7688178;;;;;;;
3d;24;f;493;320;642;118;;251,007968;;;;;;;
3d;24;f;494;313;649;115;;251,4537731;;;;;;;
3d;24;f;495;305;654;111;;250,8326135;;;;;;;
3d;24;f;496;298;657;110;;247,5176761;;;;;;;
3d;24;f;498;291;665;106;;249,2268043;;;;;;;
3d;24;f;499;284;672;103;;250,3797116;;;;;;;
3d;24;f;501;277;677;101;;248,901587;;;;;;;
3d;24;f;503;270;682;98;;248,2438317;;;;;;;
3d;24;f;506;262;684;97;;242,7117632;;;;;;;
3d;24;f;508;256;689;95;;242,243679;;;;;;;
3d;24;f;511;249;696;92;;242,6396505;;;;;;;
3d;24;f;514;242;702;91;;241,1327435;;;;;;;
3d;24;f;517;236;704;91;;236,6305137;;;;;;;
3d;24;f;520;229;710;90;;235,4166519;;;;;;;
3d;24;f;523;223;715;89;;234,1367122;;;;;;;
3d;24;f;527;216;719;88;;230,7552816;;;;;;;
3d;24;f;531;210;724;87;;228,8624041;;;;;;;
3d;24;f;535;204;727;86;;225,3619311;;;;;;;
3d;24;f;539;198;733;86;;224,0089284;;;;;;;
3d;24;f;543;192;738;86;;221,9481922;;;;;;;
3d;24;f;547;187;743;85;;220,9524836;;;;;;;
3d;24;f;552;181;746;85;;216,4532282;;;;;;;
3d;24;f;557;175;752;85;;214,7673159;;;;;;;
3d;24;f;562;170;759;85;;214,5553542;;;;;;;
3d;24;f;567;165;764;85;;212,6240814;;;;;;;
3d;24;f;572;160;769;85;;210,793738;;;;;;;
3d;24;f;577;155;772;85;;207,1834936;;;;;;;
3d;24;f;583;151;777;85;;204,9194964;;;;;;;
3d;24;f;588;146;782;85;;203,3642053;;;;;;;
3d;24;f;594;142;786;85;;200,2823008;;;;;;;
3d;24;f;600;137;791;85;;197,9520144;;;;;;;
3d;24;f;606;133;793;85;;193,0621662;;;;;;;
3d;24;f;612;130;797;85;;190,3943276;;;;;;;
3d;24;f;618;126;802;86;;188,2976367;;;;;;;
3d;24;f;624;122;808;86;;187,4886663;;;;;;;
3d;24;f;631;119;811;86;;183;;;;;;;
3d;24;f;637;116;817;87;;182,3211452;;;;;;;
3d;24;f;644;113;824;88;;181,7278185;;;;;;;
3d;24;f;651;110;831;90;;181,1077028;;;;;;;
3d;24;f;658;107;840;92;;182,6170857;;;;;;;
3d;24;f;665;105;845;93;;180,3995565;;;;;;;
3d;24;f;672;103;854;95;;182,1757393;;;;;;;
3d;24;f;679;101;863;98;;184,0244549;;;;;;;
3d;24;f;686;99;872;102;;186,024192;;;;;;;
3d;24;f;693;97;883;105;;190,1683465;;;;;;;
3d;24;f;700;96;887;107;;187,32325;;;;;;;
3d;24;f;708;95;896;111;;188,6796226;;;;;;;
3d;24;f;715;93;906;115;;192,2628409;;;;;;;
3d;24;f;722;93;915;120;;194,8794499;;;;;;;
3d;24;f;730;92;919;123;;191,5254552;;;;;;;
3d;24;f;737;91;927;128;;193,5691091;;;;;;;
3d;24;f;745;91;936;134;;195,7804893;;;;;;;
3d;24;f;752;91;944;140;;198,1539805;;;;;;;
3d;24;f;760;91;951;146;;198,7611632;;;;;;;
3d;24;f;767;91;955;148;;196,4510117;;;;;;;
3d;24;f;774;91;961;154;;197,3271395;;;;;;;
3d;24;f;781;91;968;162;;200,0249984;;;;;;;
3d;24;f;788;91;975;170;;203,002463;;;;;;;
3d;24;f;795;92;981;177;;204,5018337;;;;;;;
3d;24;f;802;92;985;182;;203,9338128;;;;;;;
3d;24;f;808;93;990;190;;206,2353025;;;;;;;
3d;24;f;815;94;995;199;;208,3866598;;;;;;;
3d;24;f;822;95;1000;207;;210,3045411;;;;;;;
3d;24;f;829;96;1003;212;;209,121974;;;;;;;
3d;24;f;835;98;1008;221;;212,2686976;;;;;;;
3d;24;f;842;99;1012;231;;215,2301094;;;;;;;
3d;24;f;848;101;1017;242;;220,0954338;;;;;;;
3d;24;f;855;103;1022;254;;225,1443981;;;;;;;
3d;24;f;862;106;1024;259;;222,8295313;;;;;;;
3d;24;f;868;108;1029;270;;228,3965849;;;;;;;
3d;24;f;874;111;1034;283;;234,9127498;;;;;;;
3d;24;f;881;114;1038;293;;238,096619;;;;;;;
3d;24;f;887;117;1042;304;;242,8868049;;;;;;;
3d;24;f;893;120;1043;311;;242,860042;;;;;;;
3d;24;f;899;123;1047;322;;248,0020161;;;;;;;
3d;24;f;905;127;1049;331;;249,7038246;;;;;;;
3d;24;f;911;131;1052;343;;254,6075411;;;;;;;
3d;24;f;917;135;1053;348;;252,7152548;;;;;;;
3d;24;f;923;139;1054;359;;256,0488235;;;;;;;
3d;24;f;929;143;1055;371;;260,4995202;;;;;;;
3d;24;f;934;147;1056;383;;265,6689669;;;;;;;
3d;24;f;940;152;1056;393;;267,4640163;;;;;;;
3d;24;f;945;157;1056;399;;266,2423708;;;;;;;
3d;24;f;950;161;1054;411;;270,7692745;;;;;;;
3d;24;f;955;167;1052;421;;271,8915225;;;;;;;
3d;24;f;960;172;1049;433;;275,7571395;;;;;;;
3d;24;f;965;177;1046;444;;279,0161286;;;;;;;
3d;24;f;970;183;1045;450;;277,333734;;;;;;;
3d;24;f;975;188;1040;465;;284,5241642;;;;;;;
3d;24;f;979;194;1034;477;;288,2949878;;;;;;;
3d;24;f;984;200;1029;489;;292,4824781;;;;;;;
3d;24;f;988;206;1021;501;;296,8400243;;;;;;;
3d;24;f;992;212;1018;506;;295,1474208;;;;;;;
3d;24;f;996;218;1011;515;;297,3785466;;;;;;;
3d;24;f;1000;224;1004;525;;301,0265769;;;;;;;
3d;24;f;1003;231;998;532;;301,0415254;;;;;;;
3d;24;f;1007;237;995;535;;298,2415129;;;;;;;
3d;24;f;1010;244;988;541;;297,8137002;;;;;;;
3d;24;f;1013;251;981;546;;296,7305175;;;;;;;
3d;24;f;1016;258;974;553;;297,9748312;;;;;;;
3d;24;f;1019;264;966;559;;299,7232056;;;;;;;
3d;24;f;1022;271;962;563;;298,1006541;;;;;;;
3d;24;f;1024;279;952;569;;298,8042838;;;;;;;
3d;24;f;1027;286;942;575;;301,2407675;;;;;;;
3d;24;f;1029;293;932;581;;303,8963639;;;;;;;
3d;24;f;1031;300;926;584;;302,7887052;;;;;;;
3d;24;f;1033;307;914;590;;307,0016287;;;;;;;
3d;24;f;1035;315;902;596;;310,8858311;;;;;;;
3d;24;f;1036;322;891;601;;314,4296424;;;;;;;
3d;24;f;1037;330;881;606;;317,0362755;;;;;;;
3d;24;f;1039;337;877;608;;315,7293144;;;;;;;
3d;24;f;1040;345;867;612;;318,1477644;;;;;;;
3d;24;f;1040;352;857;616;;321,2242208;;;;;;;
3d;24;f;1041;360;850;619;;321,8105032;;;;;;;
3d;24;f;1041;367;842;622;;323,4594256;;;;;;;
3d;24;f;1041;374;839;624;;321,4093963;;;;;;;
3d;24;f;1040;381;831;626;;322,0341597;;;;;;;
3d;24;f;1039;388;825;629;;322,2995501;;;;;;;
3d;24;f;1038;395;819;631;;321,9580718;;;;;;;
3d;24;f;1037;401;816;631;;318,9686505;;;;;;;
3d;24;f;1036;408;809;632;;318,9122136;;;;;;;
3d;24;f;1034;415;802;634;;319,0376153;;;;;;;
3d;24;f;1032;422;797;635;;317,1655719;;;;;;;
3d;24;f;1031;428;792;635;;316,1803283;;;;;;;
3d;24;f;1028;435;790;635;;310,8761811;;;;;;;
3d;24;f;1026;442;784;636;;310,1612484;;;;;;;
3d;24;f;1024;448;779;636;;308,818717;;;;;;;
3d;24;f;1021;455;775;636;;305,4128354;;;;;;;
3d;24;f;1019;461;771;636;;303,5275935;;;;;;;
3d;24;f;1016;468;768;636;;299,5463236;;;;;;;
3d;24;f;1013;474;764;636;;297,0605999;;;;;;;
3d;24;f;1009;481;761;636;;292,4534151;;;;;;;
3d;24;f;1006;487;756;636;;291,0343622;;;;;;;
3d;24;f;1002;493;754;636;;286,2743439;;;;;;;
3d;24;f;999;499;749;636;;285,0771825;;;;;;;
3d;24;f;995;505;744;635;;282,6676494;;;;;;;
3d;24;f;991;511;739;635;;280,8558349;;;;;;;
3d;24;f;987;517;735;634;;277,8362827;;;;;;;
3d;24;f;982;523;733;634;;272,6206155;;;;;;;
3d;24;f;978;529;728;633;;270,7692745;;;;;;;
3d;24;f;974;534;722;632;;270,3849108;;;;;;;
3d;24;f;969;540;718;630;;266,6477077;;;;;;;
3d;24;f;964;545;712;629;;265,6313235;;;;;;;
3d;24;f;959;550;710;628;;260,9310254;;;;;;;
3d;24;f;954;555;704;625;;259,6150997;;;;;;;
3d;24;f;949;560;699;623;;257,8158257;;;;;;;
3d;24;f;944;565;693;620;;256,955249;;;;;;;
3d;24;f;938;570;686;617;;256,34547;;;;;;;
3d;24;f;933;575;683;616;;253,3396929;;;;;;;
3d;24;f;927;579;676;612;;253,1600284;;;;;;;
3d;24;f;921;584;669;610;;253,3377193;;;;;;;
3d;24;f;916;588;662;606;;254,6369965;;;;;;;
3d;24;f;910;592;660;605;;250,3377718;;;;;;;
3d;24;f;904;596;654;602;;250,0719896;;;;;;;
3d;24;f;898;600;649;600;;249;;;;;;;
3d;24;f;892;603;644;598;;248,0503981;;;;;;;
3d;24;f;885;607;640;595;;245,2937015;;;;;;;
3d;24;f;879;610;638;594;;241,5305364;;;;;;;
3d;24;f;873;613;635;592;;238,9246743;;;;;;;
3d;24;f;866;616;632;590;;235,4400136;;;;;;;
3d;24;f;860;619;628;588;;234,0619576;;;;;;;
3d;24;f;853;622;627;588;;228,5432125;;;;;;;
3d;24;f;847;624;625;586;;225,2287726;;;;;;;
3d;24;f;840;627;623;585;;221,0271477;;;;;;;
3d;24;f;834;629;621;584;;217,7016307;;;;;;;
3d;24;f;827;631;618;582;;214,6671843;;;;;;;
3d;24;f;820;633;617;582;;209,3083849;;;;;;;
3d;24;f;813;635;615;581;;205,2315765;;;;;;;
3d;24;f;807;636;613;580;;201,9207765;;;;;;;
3d;24;f;800;637;611;579;;197,6992666;;;;;;;
3d;24;f;793;639;608;577;;195,1127879;;;;;;;
3d;24;f;786;640;607;576;;190,0973435;;;;;;;
3d;24;f;779;640;604;573;;187,3872995;;;;;;;
3d;24;f;773;641;600;568;;187,7711373;;;;;;;
3d;24;f;766;641;596;563;;187,0401027;;;;;;;
3d;24;f;758;641;593;559;;184,2525441;;;;;;;
3d;24;f;750;640;588;553;;183,883115;;;;;;;
3d;24;f;743;639;582;547;;185,4319282;;;;;;;
3d;24;f;735;638;576;539;;187,3018953;;;;;;;
3d;24;f;728;637;571;532;;188,8756204;;;;;;;
3d;24;f;720;636;568;528;;186,4617923;;;;;;;
3d;24;f;713;634;562;521;;188,600106;;;;;;;
3d;24;f;706;632;558;514;;189,2828571;;;;;;;
3d;24;f;698;631;552;506;;192,2004162;;;;;;;
3d;24;f;691;629;548;497;;194,6098661;;;;;;;
3d;24;f;684;626;546;494;;190,9659656;;;;;;;
3d;24;f;677;624;542;487;;192,3382437;;;;;;;
3d;24;f;670;621;538;480;;193,1450232;;;;;;;
3d;24;f;663;619;534;472;;195,5760722;;;;;;;
3d;24;f;656;616;532;469;;192,314846;;;;;;;
3d;24;f;649;613;528;460;;195,064092;;;;;;;
3d;24;f;642;609;525;453;;195;;;;;;;
3d;24;f;636;606;522;446;;196,458647;;;;;;;
3d;24;f;629;602;518;437;;198,861761;;;;;;;
3d;24;f;623;599;516;433;;197,4968354;;;;;;;
3d;24;f;616;595;514;424;;199,1105221;;;;;;;
3d;24;f;610;591;510;415;;202,4252949;;;;;;;
3d;24;f;604;587;508;405;;205,7668584;;;;;;;
3d;24;f;598;583;506;396;;208,405854;;;;;;;
3d;24;f;592;578;505;391;;206,2474242;;;;;;;
3d;24;f;587;574;503;381;;210,4875293;;;;;;;
3d;24;f;581;569;501;371;;213,5509307;;;;;;;
3d;24;f;576;564;501;362;;215,4738963;;;;;;;
3d;24;f;570;559;500;350;;220,4109798;;;;;;;
3d;24;f;565;554;500;345;;218,8743932;;;;;;;
3d;24;f;560;549;500;334;;223,2151429;;;;;;;
3d;24;f;555;544;500;322;;228,7116088;;;;;;;
3d;24;f;551;538;501;310;;233,4180798;;;;;;;
3d;24;f;546;533;502;305;;232,2068044;;;;;;;
3d;24;f;542;527;504;294;;236,0783768;;;;;;;
3d;24;f;538;522;507;282;;241,9938016;;;;;;;
3d;24;f;534;516;509;272;;245,277394;;;;;;;
3d;24;f;530;510;512;261;;249,6497547;;;;;;;
3d;24;f;526;504;515;255;;249,2428535;;;;;;;
3d;24;f;522;498;519;246;;252,0178565;;;;;;;
3d;24;f;519;492;523;238;;254,0314941;;;;;;;
3d;24;f;516;485;528;228;;257,2800031;;;;;;;
3d;24;f;513;479;531;224;;255,6345047;;;;;;;
3d;24;f;510;473;535;217;;257,2178065;;;;;;;
3d;24;f;508;466;540;210;;257,9922479;;;;;;;
3d;24;f;505;460;547;202;;261,3962509;;;;;;;
3d;24;f;503;453;553;195;;262,8003044;;;;;;;
3d;24;f;501;447;556;192;;260,8639492;;;;;;;
3d;24;f;499;440;562;185;;262,6670897;;;;;;;
3d;24;f;497;434;567;180;;263,4691633;;;;;;;
3d;24;f;496;427;573;174;;264,4579362;;;;;;;
3d;24;f;495;420;579;169;;264,6828291;;;;;;;
3d;24;f;494;413;582;166;;262,2079328;;;;;;;
3d;24;f;493;407;588;160;;264,6393773;;;;;;;
3d;24;f;492;400;594;156;;264,4617175;;;;;;;
3d;24;f;491;393;600;151;;265,4147697;;;;;;;
3d;24;f;491;386;604;149;;262,5604692;;;;;;;
3d;24;f;491;379;611;145;;262,975284;;;;;;;
3d;24;f;491;373;617;140;;264,8867683;;;;;;;
3d;24;f;491;366;623;136;;265,1867267;;;;;;;
3d;24;f;491;358;632;131;;267,2264957;;;;;;;
3d;24;f;491;351;636;128;;265,9962406;;;;;;;
3d;24;f;491;343;644;123;;267,9720135;;;;;;;
3d;24;f;492;335;651;119;;268,210738;;;;;;;
3d;24;f;492;328;658;116;;269,2582404;;;;;;;
3d;24;f;493;321;667;112;;271,9503631;;;;;;;
3d;24;f;494;313;670;110;;268,6726633;;;;;;;
3d;24;f;495;306;676;108;;268,2629307;;;;;;;
3d;24;f;496;298;682;105;;268,0391762;;;;;;;
3d;24;f;498;291;686;103;;265,8721497;;;;;;;
3d;24;f;499;284;692;101;;265,9661633;;;;;;;
3d;24;f;501;277;695;99;;263,2869157;;;;;;;
3d;24;f;503;270;701;98;;262,2746652;;;;;;;
3d;24;f;506;263;706;96;;260,5551765;;;;;;;
3d;24;f;508;256;710;94;;258,9362856;;;;;;;
3d;24;f;511;249;712;93;;254,4346674;;;;;;;
3d;24;f;514;242;716;91;;252,2003172;;;;;;;
3d;24;f;517;236;719;90;;249,2388413;;;;;;;
3d;24;f;520;229;723;89;;246,5948094;;;;;;;
3d;24;f;523;223;728;87;;246,0101624;;;;;;;
3d;24;f;527;217;730;86;;241,5988411;;;;;;;
3d;24;f;530;210;733;86;;237,8760181;;;;;;;
3d;24;f;534;204;736;85;;234,4461559;;;;;;;
3d;24;f;538;198;740;84;;231,9482701;;;;;;;
3d;24;f;543;192;741;84;;225,5393536;;;;;;;
3d;24;f;547;187;745;83;;223,6515146;;;;;;;
3d;24;f;552;181;748;82;;219,583697;;;;;;;
3d;24;f;556;176;751;82;;216,4740169;;;;;;;
3d;24;f;561;170;755;80;;213,8597671;;;;;;;
3d;24;f;566;165;756;80;;208,146583;;;;;;;
3d;24;f;572;160;760;80;;204,3134846;;;;;;;
3d;24;f;577;155;763;79;;200,9278477;;;;;;;
3d;24;f;582;151;766;78;;197,9520144;;;;;;;
3d;24;f;588;146;768;78;;192,4162155;;;;;;;
3d;24;f;594;142;769;78;;186,3357185;;;;;;;
3d;24;f;599;138;771;78;;182,1647606;;;;;;;
3d;24;f;605;134;774;77;;178,3535814;;;;;;;
3d;24;f;612;130;776;77;;172,3513853;;;;;;;
3d;24;f;618;126;777;77;;166,3790852;;;;;;;
3d;24;f;624;123;779;77;;161,6817862;;;;;;;
3d;24;f;631;119;782;77;;156,7322558;;;;;;;
3d;24;f;637;116;784;77;;152,0855023;;;;;;;
3d;24;f;644;113;788;77;;148,4318025;;;;;;;
3d;24;f;650;110;790;77;;143,836713;;;;;;;
3d;24;f;657;108;794;77;;140,4635184;;;;;;;
3d;24;f;664;105;796;77;;134,9370223;;;;;;;
3d;24;f;671;103;800;77;;131,5940728;;;;;;;
3d;24;f;678;101;803;78;;127,0983871;;;;;;;
3d;24;f;685;99;805;78;;121,823643;;;;;;;
3d;24;f;693;97;808;79;;116,4001718;;;;;;;
3d;24;f;700;96;811;80;;112,1472247;;;;;;;
3d;24;f;707;95;816;82;;109,772492;;;;;;;
3d;24;f;715;94;819;83;;104,5801128;;;;;;;
3d;24;f;722;93;822;83;;100,4987562;;;;;;;
3d;24;f;729;92;825;84;;96,33275663;;;;;;;
3d;24;f;737;91;829;85;;92,19544457;;;;;;;
3d;24;f;744;91;833;86;;89,14033879;;;;;;;
3d;24;f;752;91;835;87;;83,09632964;;;;;;;
3d;24;f;760;91;838;89;;78,02563681;;;;;;;
3d;24;f;767;91;842;91;;75;;;;;;;
3d;24;f;774;91;848;93;;74,02702209;;;;;;;
3d;24;f;781;91;852;95;;71,11258679;;;;;;;
3d;24;f;788;91;855;96;;67,18630813;;;;;;;
3d;24;f;794;92;859;98;;65,27633568;;;;;;;
3d;24;f;801;92;863;100;;62,51399843;;;;;;;
3d;24;f;808;93;868;102;;60,67124525;;;;;;;
3d;24;f;815;94;870;103;;55,73149917;;;;;;;
3d;24;f;821;95;874;105;;53,93514624;;;;;;;
3d;24;f;828;96;879;108;;52,39274759;;;;;;;
3d;24;f;835;98;883;109;;49,24428901;;;;;;;
3d;24;f;842;99;887;111;;46,57252409;;;;;;;
3d;24;f;848;101;889;111;;42,20189569;;;;;;;
3d;24;f;855;103;893;113;;39,29376541;;;;;;;
3d;24;f;861;106;897;115;;37,10795063;;;;;;;
3d;24;f;868;108;900;117;;33,24154028;;;;;;;
3d;24;f;874;111;904;119;;31,04834939;;;;;;;
3d;24;f;880;114;906;119;;26,47640459;;;;;;;
3d;24;f;887;117;911;121;;24,33105012;;;;;;;
3d;24;f;893;120;915;124;;22,36067977;;;;;;;
3d;24;f;899;123;919;126;;20,22374842;;;;;;;
3d;24;f;905;127;922;128;;17,02938637;;;;;;;
3d;24;f;911;130;926;131;;15,03329638;;;;;;;
3d;24;f;917;134;930;134;;13;;;;;;;
3d;24;f;923;138;935;138;;12;;;;;;;
3d;24;f;928;143;940;142;;12,04159458;;;;;;;
3d;24;f;934;147;942;144;;8,544003745;;;;;;;
3d;24;f;939;152;948;148;;9,848857802;;;;;;;
3d;24;f;945;156;953;154;;8,246211251;;;;;;;
3d;24;f;950;161;959;160;;9,055385138;;;;;;;
3d;24;f;955;166;964;165;;9,055385138;;;;;;;
3d;24;f;960;171;967;168;;7,615773106;;;;;;;
3d;24;f;965;177;973;174;;8,544003745;;;;;;;
3d;24;f;970;182;978;180;;8,246211251;;;;;;;
3d;24;f;975;188;983;186;;8,246211251;;;;;;;
3d;24;f;979;194;985;189;;7,810249676;;;;;;;
3d;24;f;983;199;990;196;;7,615773106;;;;;;;
3d;24;f;988;205;993;201;;6,403124237;;;;;;;
3d;24;f;992;212;998;209;;6,708203932;;;;;;;
3d;24;f;996;218;1003;217;;7,071067812;;;;;;;
3d;24;f;999;224;1005;221;;6,708203932;;;;;;;
3d;24;f;1003;231;1009;228;;6,708203932;;;;;;;
3d;24;f;1007;237;1013;236;;6,08276253;;;;;;;
3d;24;f;1010;244;1017;245;;7,071067812;;;;;;;
3d;24;f;1013;250;1021;254;;8,94427191;;;;;;;
3d;24;f;1016;257;1023;258;;7,071067812;;;;;;;
3d;24;f;1019;264;1025;267;;6,708203932;;;;;;;
3d;24;f;1022;271;1028;279;;10;;;;;;;
3d;24;f;1024;278;1031;290;;13,89244399;;;;;;;
3d;24;f;1027;285;1032;294;;10,29563014;;;;;;;
3d;24;f;1029;293;1034;306;;13,92838828;;;;;;;
3d;24;f;1031;300;1036;318;;18,68154169;;;;;;;
3d;24;f;1033;307;1037;326;;19,41648784;;;;;;;
3d;24;f;1035;315;1038;337;;22,20360331;;;;;;;
3d;24;f;1036;322;1039;343;;21,21320344;;;;;;;
3d;24;f;1037;329;1039;353;;24,08318916;;;;;;;
3d;24;f;1039;337;1039;362;;25;;;;;;;
3d;24;f;1040;344;1040;372;;28;;;;;;;
3d;24;f;1040;352;1040;380;;28;;;;;;;
