cond;age;gender;dotx;doty;fingerx;fingery;;distance;;;;;;;
mono;24;f;674;102;882;129;;209,7450834;;;;;;;
mono;24;f;681;100;889;134;;210,7605276;;;;;;;
mono;24;f;688;98;893;136;;208,4922061;;;;;;;
mono;24;f;695;97;901;141;;210,6466235;;;;;;;
mono;24;f;702;95;910;146;;214,1611543;;;;;;;
mono;24;f;710;94;917;151;;214,704448;;;;;;;
mono;24;f;717;93;920;153;;211,6813643;;;;;;;
mono;24;f;725;92;927;159;;212,8215215;;;;;;;
mono;24;f;732;92;933;165;;213,8457388;;;;;;;
mono;24;f;740;91;940;172;;215,7799805;;;;;;;
mono;24;f;747;91;944;175;;214,1611543;;;;;;;
mono;24;f;755;91;949;182;;214,2825238;;;;;;;
mono;24;f;762;91;955;190;;216,9101196;;;;;;;
mono;24;f;769;91;959;196;;217,0829335;;;;;;;
mono;24;f;776;91;961;200;;214,7230775;;;;;;;
mono;24;f;783;91;965;206;;215,288179;;;;;;;
mono;24;f;790;91;969;211;;215,5017401;;;;;;;
mono;24;f;797;92;973;217;;215,8726476;;;;;;;
mono;24;f;803;92;975;219;;213,8059868;;;;;;;
mono;24;f;810;93;979;225;;214,4411341;;;;;;;
mono;24;f;817;94;982;231;;214,4621179;;;;;;;
mono;24;f;824;95;983;234;;211,1918559;;;;;;;
mono;24;f;830;97;986;239;;210,9502311;;;;;;;
mono;24;f;837;98;989;244;;210,7605276;;;;;;;
mono;24;f;844;100;991;249;;209,3083849;;;;;;;
mono;24;f;850;102;993;254;;208,6935552;;;;;;;
mono;24;f;857;104;993;256;;203,9607805;;;;;;;
mono;24;f;863;106;995;261;;203,5902748;;;;;;;
mono;24;f;870;109;997;266;;201,9356333;;;;;;;
mono;24;f;876;112;1000;270;;200,8482014;;;;;;;
mono;24;f;883;115;1001;272;;196,4001018;;;;;;;
mono;24;f;889;118;1003;276;;194,833262;;;;;;;
mono;24;f;895;121;1006;282;;195,5556187;;;;;;;
mono;24;f;901;124;1008;286;;194,1468516;;;;;;;
mono;24;f;907;128;1009;288;;189,7472002;;;;;;;
mono;24;f;913;132;1011;293;;188,4807682;;;;;;;
mono;24;f;919;136;1013;297;;186,4322933;;;;;;;
mono;24;f;925;140;1013;299;;181,7278185;;;;;;;
mono;24;f;930;144;1015;303;;180,294204;;;;;;;
mono;24;f;936;149;1017;309;;179,3348823;;;;;;;
mono;24;f;941;153;1018;316;;180,2720167;;;;;;;
mono;24;f;947;158;1018;319;;175,9602228;;;;;;;
mono;24;f;952;163;1019;325;;175,3082999;;;;;;;
mono;24;f;957;168;1020;333;;176,6182324;;;;;;;
mono;24;f;962;173;1021;342;;179,0027933;;;;;;;
mono;24;f;967;179;1022;346;;175,8237754;;;;;;;
mono;24;f;971;184;1023;354;;177,7751389;;;;;;;
mono;24;f;976;190;1023;362;;178,3059169;;;;;;;
mono;24;f;980;195;1024;371;;181,4166475;;;;;;;
mono;24;f;985;201;1024;376;;179,2930562;;;;;;;
mono;24;f;989;207;1024;385;;181,4083791;;;;;;;
mono;24;f;993;214;1024;394;;182,6499384;;;;;;;
mono;24;f;997;220;1024;405;;186,9598887;;;;;;;
mono;24;f;1001;226;1024;410;;185,4319282;;;;;;;
mono;24;f;1004;233;1024;421;;189,0608368;;;;;;;
mono;24;f;1008;239;1022;432;;193,5071058;;;;;;;
mono;24;f;1011;246;1020;442;;196,2065238;;;;;;;
mono;24;f;1014;253;1019;447;;194,0644223;;;;;;;
mono;24;f;1017;260;1017;457;;197;;;;;;;
mono;24;f;1020;267;1015;465;;198,0631213;;;;;;;
mono;24;f;1023;274;1013;471;;197,2536438;;;;;;;
mono;24;f;1025;281;1013;473;;192,3746345;;;;;;;
mono;24;f;1028;288;1011;479;;191,7550521;;;;;;;
mono;24;f;1030;295;1009;484;;190,1630879;;;;;;;
mono;24;f;1032;302;1007;489;;188,663722;;;;;;;
mono;24;f;1033;310;1006;492;;183,9918476;;;;;;;
mono;24;f;1035;317;1003;497;;182,8223181;;;;;;;
mono;24;f;1037;324;1001;503;;182,5842271;;;;;;;
mono;24;f;1038;332;997;509;;181,6865433;;;;;;;
mono;24;f;1039;339;995;512;;178,5077029;;;;;;;
mono;24;f;1040;347;991;519;;178,843507;;;;;;;
mono;24;f;1041;355;986;527;;180,5796223;;;;;;;
mono;24;f;1041;362;981;534;;182,1647606;;;;;;;
mono;24;f;1041;369;979;537;;179,0754031;;;;;;;
mono;24;f;1041;376;973;544;;181,2401721;;;;;;;
mono;24;f;1040;383;968;549;;180,9419797;;;;;;;
mono;24;f;1039;390;964;554;;180,3357979;;;;;;;
mono;24;f;1038;397;962;556;;176,2299634;;;;;;;
mono;24;f;1037;403;958;561;;176,6493702;;;;;;;
mono;24;f;1035;410;953;564;;174,4706279;;;;;;;
mono;24;f;1034;417;948;567;;172,904598;;;;;;;
mono;24;f;1032;424;946;569;;168,58529;;;;;;;
mono;24;f;1030;430;941;572;;167,5857989;;;;;;;
mono;24;f;1028;437;937;575;;165,3027525;;;;;;;
mono;24;f;1026;444;932;579;;164,5022796;;;;;;;
mono;24;f;1023;450;929;581;;161,2358521;;;;;;;
mono;24;f;1020;457;924;585;;160;;;;;;;
mono;24;f;1018;463;917;590;;162,265215;;;;;;;
mono;24;f;1015;470;913;592;;159,0220111;;;;;;;
mono;24;f;1012;476;907;596;;159,4521872;;;;;;;
mono;24;f;1008;482;901;600;;159,2890454;;;;;;;
mono;24;f;1005;489;896;604;;158,4487299;;;;;;;
mono;24;f;1001;495;892;606;;155,56992;;;;;;;
mono;24;f;998;501;885;610;;157,0031847;;;;;;;
mono;24;f;994;507;879;612;;155,724115;;;;;;;
mono;24;f;990;513;874;615;;154,4668249;;;;;;;
mono;24;f;986;519;871;616;;150,4460036;;;;;;;
mono;24;f;981;525;866;618;;147,8986139;;;;;;;
mono;24;f;977;530;858;621;;149,8065419;;;;;;;
mono;24;f;972;536;852;623;;148,2194319;;;;;;;
mono;24;f;967;541;849;624;;144,2671134;;;;;;;
mono;24;f;963;546;843;625;;143,6697602;;;;;;;
mono;24;f;958;552;838;627;;141,509717;;;;;;;
mono;24;f;953;557;830;629;;142,5236822;;;;;;;
mono;24;f;947;562;827;630;;137,9275172;;;;;;;
mono;24;f;942;567;820;632;;138,2353066;;;;;;;
mono;24;f;937;571;812;635;;140,431478;;;;;;;
mono;24;f;931;576;805;636;;139,5564402;;;;;;;
mono;24;f;926;580;800;637;;138,2931669;;;;;;;
mono;24;f;920;585;792;639;;138,9244399;;;;;;;
mono;24;f;914;589;785;641;;139,0863041;;;;;;;
mono;24;f;908;593;778;641;;138,5784976;;;;;;;
mono;24;f;902;597;774;642;;135,67977;;;;;;;
mono;24;f;896;601;766;642;;136,3121418;;;;;;;
mono;24;f;890;604;758;642;;137,3608387;;;;;;;
mono;24;f;884;608;752;642;;136,3084737;;;;;;;
mono;24;f;877;611;749;642;;131,7004176;;;;;;;
mono;24;f;871;614;741;641;;132,7742445;;;;;;;
mono;24;f;864;617;733;641;;133,1803289;;;;;;;
mono;24;f;858;620;726;640;;133,5065541;;;;;;;
mono;24;f;851;623;723;639;;128,996124;;;;;;;
mono;24;f;845;625;716;638;;129,6533841;;;;;;;
mono;24;f;838;627;706;637;;132,3782459;;;;;;;
mono;24;f;832;630;699;636;;133,1352696;;;;;;;
mono;24;f;825;632;696;635;;129,034879;;;;;;;
mono;24;f;818;633;689;634;;129,0038759;;;;;;;
mono;24;f;811;635;682;631;;129,0620006;;;;;;;
mono;24;f;805;637;674;629;;131,2440475;;;;;;;
mono;24;f;798;638;671;628;;127,3930924;;;;;;;
mono;24;f;791;639;664;626;;127,6636205;;;;;;;
mono;24;f;784;640;658;624;;127,0118105;;;;;;;
mono;24;f;777;641;651;622;;127,4244874;;;;;;;
mono;24;f;771;641;648;620;;124,7798061;;;;;;;
mono;24;f;763;641;641;618;;124,1491039;;;;;;;
mono;24;f;756;641;635;615;;123,7618681;;;;;;;
mono;24;f;748;640;629;612;;122,2497444;;;;;;;
mono;24;f;741;639;626;610;;118,6001686;;;;;;;
mono;24;f;733;638;619;607;;118,1397478;;;;;;;
mono;24;f;726;637;612;601;;119,5491531;;;;;;;
mono;24;f;718;635;609;598;;115,1086443;;;;;;;
mono;24;f;711;634;602;591;;117,1750827;;;;;;;
mono;24;f;704;632;595;583;;119,507322;;;;;;;
mono;24;f;696;630;586;575;;122,9837388;;;;;;;
mono;24;f;689;628;582;570;;121,7086685;;;;;;;
mono;24;f;682;626;573;561;;126,9094165;;;;;;;
mono;24;f;675;623;565;551;;131,4686274;;;;;;;
mono;24;f;668;620;555;539;;139,0323703;;;;;;;
mono;24;f;661;618;550;533;;139,8070098;;;;;;;
mono;24;f;654;615;540;519;;149,0369082;;;;;;;
mono;24;f;647;612;532;502;;159,1383046;;;;;;;
mono;24;f;640;608;522;485;;170,449406;;;;;;;
mono;24;f;634;605;517;476;;174,1551033;;;;;;;
mono;24;f;627;601;510;460;;183,2211778;;;;;;;
mono;24;f;621;598;504;442;;195;;;;;;;
mono;24;f;615;594;500;423;;206,0728027;;;;;;;
mono;24;f;608;590;498;411;;210,0975964;;;;;;;
mono;24;f;602;586;496;392;;221,0701246;;;;;;;
mono;24;f;597;581;495;372;;232,5618197;;;;;;;
mono;24;f;591;577;494;354;;243,1830586;;;;;;;
mono;24;f;585;572;494;347;;242,705583;;;;;;;
mono;24;f;580;568;494;331;;252,1210027;;;;;;;
mono;24;f;574;563;495;315;;260,2786968;;;;;;;
mono;24;f;569;558;496;300;;268,1287004;;;;;;;
mono;24;f;564;553;496;293;;268,7452325;;;;;;;
mono;24;f;559;547;498;280;;273,8795356;;;;;;;
mono;24;f;554;542;499;268;;279,4655614;;;;;;;
mono;24;f;549;537;501;256;;285,0701668;;;;;;;
mono;24;f;545;531;503;250;;284,1214529;;;;;;;
mono;24;f;541;526;505;240;;288,2568299;;;;;;;
mono;24;f;536;520;508;229;;292,3439755;;;;;;;
mono;24;f;532;514;511;220;;294,7490458;;;;;;;
mono;24;f;529;508;514;215;;293,3837078;;;;;;;
mono;24;f;525;502;518;207;;295,0830392;;;;;;;
mono;24;f;521;496;522;199;;297,0016835;;;;;;;
mono;24;f;518;490;527;189;;301,1345214;;;;;;;
mono;24;f;515;484;529;186;;298,3286778;;;;;;;
mono;24;f;512;477;535;177;;300,8803749;;;;;;;
mono;24;f;509;471;541;168;;304,6850833;;;;;;;
mono;24;f;507;465;548;160;;307,7433996;;;;;;;
mono;24;f;504;458;551;156;;305,6354037;;;;;;;
mono;24;f;502;452;557;148;;308,9352683;;;;;;;
mono;24;f;500;445;563;140;;311,4385975;;;;;;;
mono;24;f;498;438;566;137;;308,5854825;;;;;;;
mono;24;f;497;432;574;129;;312,6307726;;;;;;;
mono;24;f;495;425;580;122;;314,6966794;;;;;;;
mono;24;f;494;418;587;116;;315,9952531;;;;;;;
mono;24;f;493;411;590;114;;312,438794;;;;;;;
mono;24;f;492;405;595;109;;313,4086789;;;;;;;
mono;24;f;492;398;601;105;;312,6179777;;;;;;;
mono;24;f;491;391;607;103;;310,4834939;;;;;;;
mono;24;f;491;384;610;102;;306,0800549;;;;;;;
mono;24;f;491;377;615;99;;304,4010512;;;;;;;
mono;24;f;491;371;618;98;;301,0946695;;;;;;;
mono;24;f;491;363;622;97;;296,50801;;;;;;;
mono;24;f;491;356;624;97;;291,1528808;;;;;;;
mono;24;f;491;348;629;96;;287,3116775;;;;;;;
mono;24;f;491;341;635;95;;285,0473645;;;;;;;
mono;24;f;492;333;641;94;;281,6416162;;;;;;;
mono;24;f;492;326;644;94;;277,3589732;;;;;;;
mono;24;f;493;318;648;93;;273,2215218;;;;;;;
mono;24;f;494;311;654;93;;270,4144967;;;;;;;
mono;24;f;495;304;659;92;;268,0298491;;;;;;;
mono;24;f;497;296;662;92;;262,3756848;;;;;;;
mono;24;f;498;289;669;92;;260,8639492;;;;;;;
mono;24;f;500;282;675;92;;258,3118271;;;;;;;
mono;24;f;502;275;680;92;;255,2900311;;;;;;;
mono;24;f;504;268;683;92;;251,0318705;;;;;;;
mono;24;f;506;261;688;92;;248,3646513;;;;;;;
mono;24;f;509;254;694;92;;245,904453;;;;;;;
mono;24;f;512;247;700;92;;243,6575466;;;;;;;
mono;24;f;514;241;703;92;;240,6698984;;;;;;;
mono;24;f;518;234;707;92;;236,4000846;;;;;;;
mono;24;f;521;227;712;92;;233,893138;;;;;;;
mono;24;f;524;221;716;92;;231,3114783;;;;;;;
mono;24;f;528;215;717;92;;225,4994457;;;;;;;
mono;24;f;532;209;722;92;;223,1344886;;;;;;;
mono;24;f;536;203;725;92;;219,1848535;;;;;;;
mono;24;f;540;197;729;92;;216,208233;;;;;;;
mono;24;f;544;191;731;92;;211,5892247;;;;;;;
mono;24;f;548;185;734;92;;207,9543219;;;;;;;
mono;24;f;553;180;736;92;;203,0591047;;;;;;;
mono;24;f;558;174;738;91;;198,2145302;;;;;;;
mono;24;f;563;169;740;91;;193,4244038;;;;;;;
mono;24;f;568;164;743;90;;190,0026316;;;;;;;
mono;24;f;573;159;745;90;;185,3240405;;;;;;;
mono;24;f;578;154;746;90;;179,7776404;;;;;;;
mono;24;f;584;149;749;90;;175,2312757;;;;;;;
mono;24;f;590;145;751;90;;170,1352403;;;;;;;
mono;24;f;595;141;754;90;;166,9790406;;;;;;;
mono;24;f;601;136;756;90;;161,6817862;;;;;;;
mono;24;f;607;132;761;90;;159,6245595;;;;;;;
mono;24;f;613;129;764;90;;155,9551217;;;;;;;
mono;24;f;620;125;767;90;;151,109232;;;;;;;
mono;24;f;626;122;769;90;;146,5366848;;;;;;;
mono;24;f;632;118;773;90;;143,7532608;;;;;;;
mono;24;f;639;115;778;91;;141,0567262;;;;;;;
mono;24;f;646;112;782;91;;137,6117728;;;;;;;
mono;24;f;652;109;785;92;;134,0820644;;;;;;;
mono;24;f;659;107;791;93;;132,740348;;;;;;;
mono;24;f;666;104;797;94;;131,381125;;;;;;;
mono;24;f;673;102;802;95;;129,1897829;;;;;;;
mono;24;f;680;100;805;96;;125,0639836;;;;;;;
mono;24;f;688;98;811;99;;123,004065;;;;;;;
mono;24;f;695;97;818;102;;123,1015841;;;;;;;
mono;24;f;702;95;825;104;;123,3288287;;;;;;;
mono;24;f;709;94;828;105;;119,507322;;;;;;;
mono;24;f;717;93;834;107;;117,8346299;;;;;;;
mono;24;f;724;92;841;109;;118,2285921;;;;;;;
mono;24;f;732;92;850;112;;119,6829144;;;;;;;
mono;24;f;739;91;853;113;;116,1034022;;;;;;;
mono;24;f;747;91;861;115;;116,498927;;;;;;;
mono;24;f;754;91;867;117;;115,9525765;;;;;;;
mono;24;f;762;91;875;120;;116,6619047;;;;;;;
mono;24;f;769;91;880;122;;115,2475596;;;;;;;
mono;24;f;776;91;887;125;;116,090482;;;;;;;
mono;24;f;783;91;895;129;;118,2708755;;;;;;;
mono;24;f;790;91;903;134;;120,9049213;;;;;;;
mono;24;f;796;92;909;138;;122,0040983;;;;;;;
mono;24;f;803;92;918;143;;125,8014308;;;;;;;
mono;24;f;810;93;927;148;;129,2826361;;;;;;;
mono;24;f;817;94;936;155;;133,7235955;;;;;;;
mono;24;f;823;95;941;158;;133,7647188;;;;;;;
mono;24;f;830;97;950;164;;137,4372584;;;;;;;
mono;24;f;837;98;958;170;;140,8012784;;;;;;;
mono;24;f;843;100;961;173;;138,7551801;;;;;;;
mono;24;f;850;102;970;179;;142,5798022;;;;;;;
mono;24;f;857;104;976;184;;143,3910736;;;;;;;
mono;24;f;863;106;981;190;;144,8447445;;;;;;;
mono;24;f;870;109;984;194;;142,2005626;;;;;;;
mono;24;f;876;112;989;200;;143,2236014;;;;;;;
mono;24;f;882;114;993;207;;144,8102206;;;;;;;
mono;24;f;889;117;997;215;;145,8355238;;;;;;;
mono;24;f;895;121;1000;219;;143,6279917;;;;;;;
mono;24;f;901;124;1004;227;;145,6639969;;;;;;;
mono;24;f;907;128;1007;234;;145,7257699;;;;;;;
mono;24;f;913;132;1011;242;;147,3227749;;;;;;;
mono;24;f;919;136;1013;246;;144,692778;;;;;;;
mono;24;f;924;140;1018;255;;148,5294584;;;;;;;
mono;24;f;930;144;1022;264;;151,2084654;;;;;;;
mono;24;f;936;148;1026;273;;154,029218;;;;;;;
mono;24;f;941;153;1028;278;;152,2957649;;;;;;;
mono;24;f;946;158;1031;287;;154,4862453;;;;;;;
mono;24;f;952;163;1035;296;;156,7737223;;;;;;;
mono;24;f;957;168;1037;305;;158,6474078;;;;;;;
mono;24;f;962;173;1039;311;;158,0284784;;;;;;;
mono;24;f;966;178;1040;319;;159,2388144;;;;;;;
mono;24;f;971;184;1041;328;;160,1124605;;;;;;;
mono;24;f;976;189;1041;337;;161,644672;;;;;;;
mono;24;f;980;195;1041;341;;158,230844;;;;;;;
mono;24;f;985;201;1041;350;;159,1760032;;;;;;;
mono;24;f;989;207;1041;358;;159,7028491;;;;;;;
mono;24;f;993;213;1041;365;;159,3988708;;;;;;;
mono;24;f;997;220;1041;370;;156,3201842;;;;;;;
mono;24;f;1001;226;1040;377;;155,9551217;;;;;;;
mono;24;f;1004;232;1039;384;;155,9775625;;;;;;;
mono;24;f;1008;239;1037;391;;154,7417203;;;;;;;
mono;24;f;1011;246;1037;394;;150,2664301;;;;;;;
mono;24;f;1014;252;1036;401;;150,6154043;;;;;;;
mono;24;f;1017;259;1035;408;;150,0833102;;;;;;;
mono;24;f;1020;266;1034;414;;148,6606875;;;;;;;
mono;24;f;1023;273;1034;417;;144,4195278;;;;;;;
mono;24;f;1025;280;1032;422;;142,1724305;;;;;;;
mono;24;f;1027;287;1031;429;;142,0563269;;;;;;;
mono;24;f;1030;295;1030;435;;140;;;;;;;
mono;24;f;1032;302;1029;441;;139,0323703;;;;;;;
mono;24;f;1033;309;1027;447;;138,1303732;;;;;;;
mono;24;f;1035;317;1025;454;;137,3644787;;;;;;;
mono;24;f;1036;324;1024;459;;135,532284;;;;;;;
mono;24;f;1038;332;1021;468;;137,0583817;;;;;;;
mono;24;f;1039;339;1018;476;;138,6001443;;;;;;;
mono;24;f;1040;347;1016;484;;139,0863041;;;;;;;
mono;24;f;1041;354;1014;488;;136,6930869;;;;;;;
mono;24;f;1041;362;1012;495;;136,1249426;;;;;;;
mono;24;f;1041;369;1009;502;;136,7954678;;;;;;;
mono;24;f;1041;376;1005;508;;136,821051;;;;;;;
mono;24;f;1040;383;1003;510;;132,280006;;;;;;;
mono;24;f;1039;389;1000;516;;132,8533026;;;;;;;
mono;24;f;1038;396;996;521;;131,8673576;;;;;;;
mono;24;f;1037;403;991;528;;133,1953453;;;;;;;
mono;24;f;1035;410;989;532;;130,3840481;;;;;;;
mono;24;f;1034;417;984;538;;130,9236419;;;;;;;
mono;24;f;1032;423;977;543;;132,0037878;;;;;;;
mono;24;f;1030;430;971;549;;132,8231907;;;;;;;
mono;24;f;1028;437;968;552;;129,7112177;;;;;;;
mono;24;f;1026;443;962;558;;131,6092702;;;;;;;
mono;24;f;1023;450;956;563;;131,3697073;;;;;;;
mono;24;f;1021;457;950;568;;131,7649422;;;;;;;
mono;24;f;1018;463;947;570;;128,4133949;;;;;;;
mono;24;f;1015;470;942;574;;127,0629765;;;;;;;
mono;24;f;1012;476;937;577;;125,8014308;;;;;;;
mono;24;f;1009;482;933;580;;124,016128;;;;;;;
mono;24;f;1005;488;930;581;;119,4738465;;;;;;;
mono;24;f;1001;495;926;584;;116,3872845;;;;;;;
mono;24;f;998;501;921;588;;116,1808934;;;;;;;
mono;24;f;994;507;916;592;;115,3646393;;;;;;;
mono;24;f;990;513;913;593;;111,0360302;;;;;;;
mono;24;f;986;519;908;596;;109,603832;;;;;;;
mono;24;f;981;524;903;600;;108,9036271;;;;;;;
mono;24;f;977;530;899;603;;106,8316433;;;;;;;
mono;24;f;972;535;896;605;;103,3247308;;;;;;;
mono;24;f;968;541;890;608;;102,8250942;;;;;;;
mono;24;f;963;546;884;611;;102,3034701;;;;;;;
mono;24;f;958;551;878;614;;101,8282868;;;;;;;
mono;24;f;953;557;875;616;;97,80081799;;;;;;;
mono;24;f;948;562;870;618;;96,02083107;;;;;;;
mono;24;f;942;566;864;622;;96,02083107;;;;;;;
mono;24;f;937;571;860;623;;92,91393867;;;;;;;
mono;24;f;931;576;853;625;;92,11405973;;;;;;;
mono;24;f;926;580;846;628;;93,29523032;;;;;;;
mono;24;f;920;585;839;630;;92,66067127;;;;;;;
mono;24;f;914;589;835;631;;89,47066558;;;;;;;
mono;24;f;908;593;825;634;;92,57429449;;;;;;;
mono;24;f;902;597;816;636;;94,42986816;;;;;;;
mono;24;f;896;601;804;638;;99,16148446;;;;;;;
mono;24;f;890;604;797;640;;99,72462083;;;;;;;
mono;24;f;884;608;786;642;;103,7304198;;;;;;;
mono;24;f;878;611;775;645;;108,4665847;;;;;;;
mono;24;f;871;614;763;647;;112,9291813;;;;;;;
mono;24;f;865;617;757;648;;112,3610253;;;;;;;
mono;24;f;858;620;746;649;;115,6935608;;;;;;;
mono;24;f;852;623;734;650;;121,0495766;;;;;;;
mono;24;f;845;625;724;649;;123,3572049;;;;;;;
mono;24;f;839;627;719;649;;122;;;;;;;
mono;24;f;832;630;708;647;;125,1598977;;;;;;;
mono;24;f;825;632;700;644;;125,574679;;;;;;;
mono;24;f;818;633;691;642;;127,3184983;;;;;;;
mono;24;f;812;635;687;641;;125,1439172;;;;;;;
mono;24;f;805;636;676;637;;129,0038759;;;;;;;
mono;24;f;798;638;667;634;;131,0610545;;;;;;;
mono;24;f;791;639;659;629;;132,3782459;;;;;;;
mono;24;f;784;640;654;627;;130,6483831;;;;;;;
mono;24;f;778;641;644;622;;135,3403118;;;;;;;
mono;24;f;771;641;636;617;;137,1167386;;;;;;;
mono;24;f;764;641;633;614;;133,7535046;;;;;;;
mono;24;f;756;641;627;610;;132,6725292;;;;;;;
mono;24;f;749;640;621;606;;132,438665;;;;;;;
mono;24;f;741;639;614;601;;132,5631925;;;;;;;
mono;24;f;734;638;608;597;;132,5028302;;;;;;;
mono;24;f;726;637;606;595;;127,1377206;;;;;;;
mono;24;f;719;635;600;589;;127,5813466;;;;;;;
mono;24;f;711;634;596;584;;125,399362;;;;;;;
mono;24;f;704;632;593;582;;121,7415295;;;;;;;
mono;24;f;697;630;587;576;;122,5397895;;;;;;;
mono;24;f;689;628;581;570;;122,5887434;;;;;;;
mono;24;f;682;626;576;564;;122,8006515;;;;;;;
mono;24;f;675;623;573;561;;119,3649865;;;;;;;
mono;24;f;668;621;568;555;;119,8165264;;;;;;;
mono;24;f;661;618;564;548;;119,6202324;;;;;;;
mono;24;f;654;615;559;541;;120,420098;;;;;;;
mono;24;f;647;612;556;536;;118,56222;;;;;;;
mono;24;f;641;609;550;527;;122,4948979;;;;;;;
mono;24;f;634;605;545;518;;124,4588285;;;;;;;
mono;24;f;628;602;541;508;;128,082005;;;;;;;
mono;24;f;621;598;539;503;;125,4950198;;;;;;;
mono;24;f;615;594;534;494;;128,6895489;;;;;;;
mono;24;f;609;590;531;486;;130;;;;;;;
mono;24;f;603;586;527;476;;133,7011593;;;;;;;
mono;24;f;597;582;525;471;;132,3064624;;;;;;;
mono;24;f;591;577;521;463;;133,7759321;;;;;;;
mono;24;f;585;573;516;454;;137,5572608;;;;;;;
mono;24;f;580;568;512;445;;140,5453663;;;;;;;
mono;24;f;574;563;511;440;;138,1955137;;;;;;;
mono;24;f;569;558;507;432;;140,4279175;;;;;;;
mono;24;f;564;553;504;422;;144,0867794;;;;;;;
mono;24;f;559;548;501;412;;147,8512766;;;;;;;
mono;24;f;554;542;500;408;;144,4714505;;;;;;;
mono;24;f;550;537;498;398;;148,4082208;;;;;;;
mono;24;f;545;531;497;389;;149,8932954;;;;;;;
mono;24;f;541;526;496;379;;153,7335357;;;;;;;
mono;24;f;537;520;496;374;;151,6476179;;;;;;;
mono;24;f;533;514;496;365;;153,5252422;;;;;;;
mono;24;f;529;508;496;356;;155,5409914;;;;;;;
mono;24;f;525;502;496;347;;157,6895685;;;;;;;
mono;24;f;522;496;496;343;;155,1934277;;;;;;;
mono;24;f;518;490;497;336;;155,4252232;;;;;;;
mono;24;f;515;484;497;329;;156,0416611;;;;;;;
mono;24;f;512;478;498;323;;155,6309738;;;;;;;
mono;24;f;510;471;498;320;;151,4760707;;;;;;;
mono;24;f;507;465;498;315;;150,2697574;;;;;;;
mono;24;f;505;458;498;310;;148,1654481;;;;;;;
mono;24;f;502;452;498;307;;145,0551619;;;;;;;
mono;24;f;500;445;499;303;;142,0035211;;;;;;;
mono;24;f;499;439;500;297;;142,0035211;;;;;;;
mono;24;f;497;432;500;292;;140,0321392;;;;;;;
mono;24;f;496;425;501;289;;136,0918807;;;;;;;
mono;24;f;494;419;501;284;;135,1813597;;;;;;;
mono;24;f;493;412;503;278;;134,3726163;;;;;;;
mono;24;f;492;405;504;274;;131,5484702;;;;;;;
mono;24;f;492;398;504;272;;126,5701387;;;;;;;
mono;24;f;491;391;505;266;;125,7815567;;;;;;;
mono;24;f;491;385;506;261;;124,9039631;;;;;;;
mono;24;f;491;378;507;257;;122,0532671;;;;;;;
mono;24;f;491;371;509;254;;118,3765179;;;;;;;
mono;24;f;491;364;511;249;;116,7261753;;;;;;;
mono;24;f;491;356;514;244;;114,3372205;;;;;;;
mono;24;f;491;349;516;239;;112,8051417;;;;;;;
mono;24;f;491;341;518;236;;108,415866;;;;;;;
mono;24;f;492;334;522;230;;108,240473;;;;;;;
mono;24;f;492;326;525;223;;108,1572929;;;;;;;
mono;24;f;493;319;528;217;;107,8378412;;;;;;;
mono;24;f;494;311;531;214;;103,8171469;;;;;;;
mono;24;f;495;304;535;207;;104,9237819;;;;;;;
