cond;age;gender;dotx;doty;fingerx;fingery;;distance;;;;;;
3d;48;f;557;546;652;604;;111,3058848;;;;;;
3d;48;f;553;540;649;602;;114,280357;;;;;;
3d;48;f;548;535;643;598;;113,9912277;;;;;;
3d;48;f;543;529;637;594;;114,2847321;;;;;;
3d;48;f;539;524;634;592;;116,8289348;;;;;;
3d;48;f;535;518;629;588;;117,2006826;;;;;;
3d;48;f;531;512;624;584;;117,6137747;;;;;;
3d;48;f;527;506;618;580;;117,2902383;;;;;;
3d;48;f;524;500;616;577;;119,9708298;;;;;;
3d;48;f;520;494;610;574;;120,4159458;;;;;;
3d;48;f;517;488;605;569;;119,6035117;;;;;;
3d;48;f;514;482;602;567;;122,3478647;;;;;;
3d;48;f;511;475;598;563;;123,745707;;;;;;
3d;48;f;509;469;593;558;;122,380554;;;;;;
3d;48;f;506;462;587;553;;121,8277472;;;;;;
3d;48;f;504;456;583;550;;122,7884359;;;;;;
3d;48;f;502;449;578;545;;122,4418229;;;;;;
3d;48;f;500;443;573;540;;121,4001647;;;;;;
3d;48;f;498;436;570;538;;124,8519123;;;;;;
3d;48;f;496;429;565;532;;123,9758041;;;;;;
3d;48;f;495;423;560;527;;122,6417547;;;;;;
3d;48;f;494;416;556;524;;124,5311206;;;;;;
3d;48;f;493;409;551;519;;124,3543325;;;;;;
3d;48;f;492;402;545;513;;123,004065;;;;;;
3d;48;f;492;396;540;508;;121,8523697;;;;;;
3d;48;f;491;389;537;505;;124,7878199;;;;;;
3d;48;f;491;382;532;498;;123,032516;;;;;;
3d;48;f;491;375;526;491;;121,1651765;;;;;;
3d;48;f;491;368;522;487;;122,9715414;;;;;;
3d;48;f;491;361;516;478;;119,6411301;;;;;;
3d;48;f;491;353;510;470;;118,5326959;;;;;;
3d;48;f;491;346;507;465;;120,0708124;;;;;;
3d;48;f;491;338;503;456;;118,6086;;;;;;
3d;48;f;492;331;498;446;;115,1564154;;;;;;
3d;48;f;493;323;493;436;;113;;;;;;
3d;48;f;493;316;491;432;;116,0172401;;;;;;
3d;48;f;494;309;487;422;;113,2166066;;;;;;
3d;48;f;496;301;483;412;;111,7586686;;;;;;
3d;48;f;497;294;481;408;;115,1173314;;;;;;
3d;48;f;499;287;478;400;;114,9347641;;;;;;
3d;48;f;501;280;476;392;;114,7562634;;;;;;
3d;48;f;503;272;473;385;;116,9144987;;;;;;
3d;48;f;505;265;472;381;;120,6026534;;;;;;
3d;48;f;507;259;471;374;;120,503112;;;;;;
3d;48;f;510;252;469;368;;123,032516;;;;;;
3d;48;f;512;245;468;365;;127,8123625;;;;;;
3d;48;f;515;238;467;359;;130,1729619;;;;;;
3d;48;f;519;232;466;354;;133,0150367;;;;;;
3d;48;f;522;225;466;351;;137,8840092;;;;;;
3d;48;f;525;219;465;344;;138,6542462;;;;;;
3d;48;f;529;213;465;338;;140,431478;;;;;;
3d;48;f;533;207;465;331;;141,4213562;;;;;;
3d;48;f;537;201;465;329;;146,860478;;;;;;
3d;48;f;541;195;465;323;;148,8623525;;;;;;
3d;48;f;545;189;466;317;;150,4160896;;;;;;
3d;48;f;550;183;467;314;;155,0806242;;;;;;
3d;48;f;555;178;468;307;;155,5956298;;;;;;
3d;48;f;559;172;471;300;;155,3319027;;;;;;
3d;48;f;564;167;472;295;;157,632484;;;;;;
3d;48;f;570;162;475;288;;157,800507;;;;;;
3d;48;f;575;157;478;280;;156,6460979;;;;;;
3d;48;f;580;153;481;273;;155,5667059;;;;;;
3d;48;f;586;148;483;269;;158,9024858;;;;;;
3d;48;f;591;144;487;261;;156,5407295;;;;;;
3d;48;f;597;139;492;253;;154,9870962;;;;;;
3d;48;f;603;135;494;249;;157,7244433;;;;;;
3d;48;f;609;131;498;240;;155,56992;;;;;;
3d;48;f;615;127;502;232;;154,2530389;;;;;;
3d;48;f;622;124;506;224;;153,1535178;;;;;;
3d;48;f;628;120;509;220;;155,4380906;;;;;;
3d;48;f;635;117;514;212;;153,8375767;;;;;;
3d;48;f;641;114;520;205;;151,4001321;;;;;;
3d;48;f;648;111;522;201;;154,8418548;;;;;;
3d;48;f;655;109;528;194;;152,8201557;;;;;;
3d;48;f;662;106;534;186;;150,9436981;;;;;;
3d;48;f;669;104;537;182;;153,3231881;;;;;;
3d;48;f;676;102;546;174;;148,6068639;;;;;;
3d;48;f;683;100;554;165;;144,4506836;;;;;;
3d;48;f;690;98;562;157;;140,943251;;;;;;
3d;48;f;697;96;567;153;;141,9471733;;;;;;
3d;48;f;704;95;578;146;;135,9301291;;;;;;
3d;48;f;712;94;587;140;;133,1953453;;;;;;
3d;48;f;719;93;591;138;;135,67977;;;;;;
3d;48;f;727;92;602;132;;131,2440475;;;;;;
3d;48;f;734;92;612;127;;126,9212354;;;;;;
3d;48;f;742;91;616;125;;130,5067048;;;;;;
3d;48;f;749;91;626;121;;126,6056871;;;;;;
3d;48;f;757;91;638;116;;121,5976973;;;;;;
3d;48;f;764;91;646;113;;120,0333287;;;;;;
3d;48;f;771;91;651;111;;121,6552506;;;;;;
3d;48;f;778;91;662;108;;117,239072;;;;;;
3d;48;f;785;91;672;105;;113,8639539;;;;;;
3d;48;f;792;91;676;103;;116,6190379;;;;;;
3d;48;f;799;92;684;101;;115,3516363;;;;;;
3d;48;f;805;93;694;99;;111,1620439;;;;;;
3d;48;f;812;93;704;97;;108,0740487;;;;;;
3d;48;f;819;94;707;96;;112,0178557;;;;;;
3d;48;f;826;96;716;93;;110,0409015;;;;;;
3d;48;f;832;97;727;91;;105,1712889;;;;;;
3d;48;f;839;99;731;91;;108,295891;;;;;;
3d;48;f;846;100;739;90;;107,4662738;;;;;;
3d;48;f;852;103;746;89;;106,9205312;;;;;;
3d;48;f;859;105;750;88;;110,317723;;;;;;
3d;48;f;865;107;759;87;;107,8702925;;;;;;
3d;48;f;872;110;765;87;;109,4440496;;;;;;
3d;48;f;878;112;770;87;;110,8557621;;;;;;
3d;48;f;884;115;772;87;;115,4469575;;;;;;
3d;48;f;891;119;777;87;;118,4060809;;;;;;
3d;48;f;897;122;780;87;;122,1228889;;;;;;
3d;48;f;903;125;783;87;;125,8729518;;;;;;
3d;48;f;909;129;787;88;;128,7050893;;;;;;
3d;48;f;915;133;791;89;;131,5750736;;;;;;
3d;48;f;921;137;794;89;;135,7681848;;;;;;
3d;48;f;926;141;797;90;;138,7155363;;;;;;
3d;48;f;932;145;801;91;;141,6933308;;;;;;
3d;48;f;937;150;806;92;;143,2654878;;;;;;
3d;48;f;943;155;810;93;;146,7412689;;;;;;
3d;48;f;948;159;818;95;;144,8999655;;;;;;
3d;48;f;953;164;825;98;;144,0138882;;;;;;
3d;48;f;958;169;829;99;;146,7685252;;;;;;
3d;48;f;963;175;838;103;;144,2532495;;;;;;
3d;48;f;968;180;848;107;;140,4599587;;;;;;
3d;48;f;973;186;857;111;;138,1339929;;;;;;
3d;48;f;977;191;861;114;;139,2300255;;;;;;
3d;48;f;982;197;869;118;;137,8767566;;;;;;
3d;48;f;986;203;878;123;;134,4023809;;;;;;
3d;48;f;990;209;882;126;;136,2093976;;;;;;
3d;48;f;994;215;889;130;;135,0925609;;;;;;
3d;48;f;998;222;896;135;;134,0634178;;;;;;
3d;48;f;1002;228;899;137;;137,4408964;;;;;;
3d;48;f;1005;235;907;142;;135,1036639;;;;;;
3d;48;f;1009;241;914;146;;134,3502884;;;;;;
3d;48;f;1012;248;919;150;;135,1036639;;;;;;
3d;48;f;1015;255;922;152;;138,7731963;;;;;;
3d;48;f;1018;262;928;157;;138,2931669;;;;;;
3d;48;f;1021;268;933;162;;137,7679208;;;;;;
3d;48;f;1023;275;936;164;;141,0319113;;;;;;
3d;48;f;1026;283;944;170;;139,6173342;;;;;;
3d;48;f;1028;290;948;175;;140,0892573;;;;;;
3d;48;f;1030;297;951;177;;143,6697602;;;;;;
3d;48;f;1032;304;957;184;;141,509717;;;;;;
3d;48;f;1034;312;963;190;;141,1559421;;;;;;
3d;48;f;1036;319;969;198;;138,3112432;;;;;;
3d;48;f;1037;327;972;201;;141,7779955;;;;;;
