cond;age;gender;dotx;doty;fingerx;fingery;;distance;;;;;;;
mono;24;m;881;114;897;108;;17,08800749;;;;;;;
mono;24;m;887;117;905;110;;19,31320792;;;;;;;
mono;24;m;893;120;913;113;;21,1896201;;;;;;;
mono;24;m;899;123;916;114;;19,23538406;;;;;;;
mono;24;m;905;127;923;117;;20,59126028;;;;;;;
mono;24;m;911;131;930;121;;21,47091055;;;;;;;
mono;24;m;917;135;933;122;;20,61552813;;;;;;;
mono;24;m;923;139;940;126;;21,40093456;;;;;;;
mono;24;m;929;143;946;129;;22,02271555;;;;;;;
mono;24;m;934;147;952;134;;22,20360331;;;;;;;
mono;24;m;940;152;955;137;;21,21320344;;;;;;;
mono;24;m;945;157;962;142;;22,6715681;;;;;;;
mono;24;m;950;162;968;147;;23,43074903;;;;;;;
mono;24;m;955;167;972;150;;24,04163056;;;;;;;
mono;24;m;960;172;977;156;;23,34523506;;;;;;;
mono;24;m;965;177;983;163;;22,8035085;;;;;;;
mono;24;m;970;183;988;169;;22,8035085;;;;;;;
mono;24;m;975;188;991;172;;22,627417;;;;;;;
mono;24;m;979;194;996;179;;22,6715681;;;;;;;
mono;24;m;984;200;1003;189;;21,9544984;;;;;;;
mono;24;m;988;206;1006;193;;22,20360331;;;;;;;
mono;24;m;992;212;1010;200;;21,63330765;;;;;;;
mono;24;m;996;218;1014;206;;21,63330765;;;;;;;
mono;24;m;1000;224;1015;209;;21,21320344;;;;;;;
mono;24;m;1003;231;1019;215;;22,627417;;;;;;;
mono;24;m;1007;237;1023;223;;21,26029163;;;;;;;
mono;24;m;1010;244;1026;230;;21,26029163;;;;;;;
mono;24;m;1013;251;1028;233;;23,43074903;;;;;;;
mono;24;m;1016;258;1030;239;;23,60084744;;;;;;;
mono;24;m;1019;265;1033;245;;24,41311123;;;;;;;
mono;24;m;1022;272;1034;248;;26,83281573;;;;;;;
mono;24;m;1024;279;1036;252;;29,54657341;;;;;;;
mono;24;m;1027;286;1039;258;;30,46309242;;;;;;;
mono;24;m;1029;293;1039;262;;32,57299495;;;;;;;
mono;24;m;1031;300;1041;269;;32,57299495;;;;;;;
mono;24;m;1033;308;1042;278;;31,32091953;;;;;;;
mono;24;m;1035;315;1043;286;;30,08321791;;;;;;;
mono;24;m;1036;322;1044;289;;33,95585369;;;;;;;
mono;24;m;1037;330;1045;295;;35,90264614;;;;;;;
mono;24;m;1039;337;1046;304;;33,73425559;;;;;;;
mono;24;m;1040;345;1047;310;;35,6931366;;;;;;;
mono;24;m;1040;352;1048;322;;31,04834939;;;;;;;
mono;24;m;1041;360;1048;333;;27,89265136;;;;;;;
mono;24;m;1041;367;1049;339;;29,12043956;;;;;;;
mono;24;m;1041;374;1049;349;;26,2488095;;;;;;;
mono;24;m;1040;381;1049;356;;26,57066051;;;;;;;
mono;24;m;1039;388;1049;365;;25,07987241;;;;;;;
mono;24;m;1038;395;1049;370;;27,31300057;;;;;;;
mono;24;m;1037;401;1049;379;;25,05992817;;;;;;;
mono;24;m;1036;408;1048;390;;21,63330765;;;;;;;
mono;24;m;1034;415;1048;396;;23,60084744;;;;;;;
mono;24;m;1032;422;1047;405;;22,6715681;;;;;;;
mono;24;m;1031;428;1046;412;;21,9317122;;;;;;;
mono;24;m;1028;435;1045;417;;24,75883681;;;;;;;
mono;24;m;1026;442;1044;420;;28,42534081;;;;;;;
mono;24;m;1024;448;1043;424;;30,61045573;;;;;;;
mono;24;m;1021;455;1041;429;;32,80243893;;;;;;;
mono;24;m;1018;462;1040;432;;37,20215048;;;;;;;
mono;24;m;1016;468;1038;440;;35,60898763;;;;;;;
mono;24;m;1013;474;1036;446;;36,23534186;;;;;;;
mono;24;m;1009;481;1034;448;;41,40048309;;;;;;;
mono;24;m;1006;487;1031;456;;39,8246155;;;;;;;
mono;24;m;1002;493;1028;464;;38,94868419;;;;;;;
mono;24;m;999;499;1023;474;;34,6554469;;;;;;;
mono;24;m;995;505;1021;479;;36,76955262;;;;;;;
mono;24;m;991;511;1017;493;;31,6227766;;;;;;;
mono;24;m;987;517;1012;504;;28,17800561;;;;;;;
mono;24;m;982;523;1009;508;;30,88689042;;;;;;;
mono;24;m;978;529;1004;517;;28,63564213;;;;;;;
mono;24;m;974;534;1000;525;;27,51363298;;;;;;;
mono;24;m;969;540;998;528;;31,38470965;;;;;;;
mono;24;m;964;545;993;533;;31,38470965;;;;;;;
mono;24;m;959;550;990;537;;33,61547263;;;;;;;
mono;24;m;954;555;985;542;;33,61547263;;;;;;;
mono;24;m;949;560;983;544;;37,57658846;;;;;;;
mono;24;m;944;565;977;550;;36,24913792;;;;;;;
mono;24;m;938;570;971;556;;35,84689666;;;;;;;
mono;24;m;933;575;968;559;;38,48376281;;;;;;;
mono;24;m;927;579;961;567;;36,05551275;;;;;;;
mono;24;m;921;584;955;572;;36,05551275;;;;;;;
mono;24;m;916;588;951;575;;37,33630941;;;;;;;
mono;24;m;910;592;945;581;;36,68787266;;;;;;;
mono;24;m;904;596;939;587;;36,138622;;;;;;;
mono;24;m;898;600;933;592;;35,90264614;;;;;;;
mono;24;m;892;603;930;594;;39,05124838;;;;;;;
mono;24;m;885;607;923;599;;38,83297568;;;;;;;
mono;24;m;879;610;916;604;;37,48332963;;;;;;;
mono;24;m;873;613;913;606;;40,60788101;;;;;;;
mono;24;m;866;616;906;610;;40,44749683;;;;;;;
mono;24;m;860;619;899;613;;39,45883931;;;;;;;
mono;24;m;853;622;896;616;;43,41658669;;;;;;;
mono;24;m;847;624;888;620;;41,19465985;;;;;;;
mono;24;m;840;627;882;623;;42,19004622;;;;;;;
mono;24;m;833;629;876;626;;43,10452412;;;;;;;
mono;24;m;827;631;873;627;;46,17358552;;;;;;;
mono;24;m;820;633;868;629;;48,16637832;;;;;;;
mono;24;m;813;635;862;631;;49,16299421;;;;;;;
mono;24;m;807;636;858;632;;51,15662225;;;;;;;
mono;24;m;800;637;852;634;;52,08646657;;;;;;;
mono;24;m;793;639;847;635;;54,14794548;;;;;;;
mono;24;m;786;640;841;636;;55,14526272;;;;;;;
mono;24;m;779;640;839;636;;60,13318551;;;;;;;
mono;24;m;772;641;833;637;;61,13100686;;;;;;;
mono;24;m;766;641;828;638;;62,07253821;;;;;;;
mono;24;m;758;641;825;639;;67,0298441;;;;;;;
mono;24;m;750;640;819;640;;69;;;;;;;
mono;24;m;743;639;813;641;;70,0285656;;;;;;;
mono;24;m;735;638;810;641;;75,05997602;;;;;;;
mono;24;m;728;637;803;641;;75,10659092;;;;;;;
mono;24;m;720;636;796;642;;76,23647421;;;;;;;
mono;24;m;713;634;788;642;;75,42545989;;;;;;;
mono;24;m;706;632;784;643;;78,77182237;;;;;;;
mono;24;m;698;631;777;643;;79,906195;;;;;;;
mono;24;m;691;629;767;643;;77,27871635;;;;;;;
mono;24;m;684;626;762;643;;79,83107165;;;;;;;
mono;24;m;677;624;753;642;;78,10249676;;;;;;;
mono;24;m;670;621;743;640;;75,43208866;;;;;;;
mono;24;m;663;619;734;637;;73,24616031;;;;;;;
mono;24;m;656;616;729;636;;75,69015788;;;;;;;
mono;24;m;649;613;720;633;;73,76313442;;;;;;;
mono;24;m;642;609;711;629;;71,84010022;;;;;;;
mono;24;m;636;606;706;627;;73,08214556;;;;;;;
mono;24;m;629;602;697;623;;71,16881339;;;;;;;
mono;24;m;623;599;690;618;;69,64194139;;;;;;;
mono;24;m;616;595;685;616;;72,12489168;;;;;;;
mono;24;m;610;591;677;612;;70,21395873;;;;;;;
mono;24;m;604;587;669;608;;68,30812543;;;;;;;
mono;24;m;598;583;665;606;;70,83784299;;;;;;;
mono;24;m;592;578;658;601;;69,89277502;;;;;;;
mono;24;m;587;574;650;596;;66,73080248;;;;;;;
mono;24;m;581;569;643;590;;65,4599114;;;;;;;
mono;24;m;576;564;640;588;;68,35202996;;;;;;;
mono;24;m;570;559;633;583;;67,41661516;;;;;;;
mono;24;m;565;554;627;579;;66,85057965;;;;;;;
mono;24;m;560;549;624;576;;69,46221995;;;;;;;
mono;24;m;555;544;617;571;;67,62396025;;;;;;;
mono;24;m;551;538;611;565;;65,7951366;;;;;;;
mono;24;m;546;533;605;560;;64,88451279;;;;;;;
mono;24;m;542;527;602;557;;67,08203932;;;;;;;
mono;24;m;538;522;596;552;;65,29931087;;;;;;;
mono;24;m;534;516;591;546;;64,41273166;;;;;;;
mono;24;m;530;510;588;544;;67,23094526;;;;;;;
mono;24;m;526;504;583;538;;66,37017402;;;;;;;
mono;24;m;522;498;577;532;;64,66065264;;;;;;;
mono;24;m;519;492;575;528;;66,57326791;;;;;;;
mono;24;m;516;485;571;522;;66,28725368;;;;;;;
mono;24;m;513;479;566;515;;64,07027392;;;;;;;
mono;24;m;510;473;562;508;;62,68173578;;;;;;;
mono;24;m;508;466;560;504;;64,40496875;;;;;;;
mono;24;m;505;460;555;497;;62,20128616;;;;;;;
mono;24;m;503;453;551;490;;60,6052803;;;;;;;
mono;24;m;501;447;549;487;;62,48199741;;;;;;;
mono;24;m;499;440;544;480;;60,20797289;;;;;;;
mono;24;m;497;434;539;472;;56,63920903;;;;;;;
mono;24;m;496;427;538;469;;59,39696962;;;;;;;
mono;24;m;495;420;534;463;;58,05170109;;;;;;;
mono;24;m;494;413;531;456;;56,72741841;;;;;;;
mono;24;m;493;407;527;448;;53,26349594;;;;;;;
mono;24;m;492;400;526;445;;56,40035461;;;;;;;
mono;24;m;491;393;522;438;;54,64430437;;;;;;;
mono;24;m;491;386;519;432;;53,85164807;;;;;;;
mono;24;m;491;379;517;428;;55,47071299;;;;;;;
mono;24;m;491;373;515;422;;54,56189146;;;;;;;
mono;24;m;491;366;513;416;;54,62600113;;;;;;;
mono;24;m;491;358;512;414;;59,80802622;;;;;;;
mono;24;m;491;351;510;408;;60,08327554;;;;;;;
mono;24;m;491;343;507;403;;62,09669879;;;;;;;
mono;24;m;492;335;506;397;;63,56099433;;;;;;;
mono;24;m;492;328;505;395;;68,24954212;;;;;;;
mono;24;m;493;321;504;390;;69,87131028;;;;;;;
mono;24;m;494;313;503;384;;71,56814934;;;;;;;
mono;24;m;495;306;502;381;;75,32595834;;;;;;;
mono;24;m;496;298;500;374;;76,10519036;;;;;;;
mono;24;m;498;291;499;366;;75,00666637;;;;;;;
mono;24;m;499;284;499;362;;78;;;;;;;
mono;24;m;501;277;498;354;;77,0584194;;;;;;;
mono;24;m;503;270;496;346;;76,32168761;;;;;;;
mono;24;m;506;263;496;338;;75,66372975;;;;;;;
mono;24;m;508;256;496;334;;78,91767863;;;;;;;
mono;24;m;511;249;496;326;;78,44743463;;;;;;;
mono;24;m;514;242;496;319;;79,07591289;;;;;;;
mono;24;m;517;236;496;315;;81,74350127;;;;;;;
mono;24;m;520;229;496;309;;83,52245207;;;;;;;
mono;24;m;523;223;498;303;;83,81527307;;;;;;;
mono;24;m;527;217;499;297;;84,7584804;;;;;;;
mono;24;m;531;210;499;294;;89,88882022;;;;;;;
mono;24;m;534;204;501;288;;90,24965374;;;;;;;
mono;24;m;539;198;503;283;;92,30926281;;;;;;;
mono;24;m;543;192;504;280;;96,25487001;;;;;;;
mono;24;m;547;187;506;275;;97,08243919;;;;;;;
mono;24;m;552;181;509;270;;98,84331035;;;;;;;
mono;24;m;556;176;510;267;;101,9656805;;;;;;;
mono;24;m;561;170;514;262;;103,3102125;;;;;;;
mono;24;m;566;165;517;257;;104,2353107;;;;;;;
mono;24;m;572;160;521;252;;105,1903037;;;;;;;
mono;24;m;577;155;522;250;;109,772492;;;;;;;
mono;24;m;582;151;526;245;;109,4166349;;;;;;;
mono;24;m;588;146;529;240;;110,9819805;;;;;;;
mono;24;m;594;142;531;238;;114,8259553;;;;;;;
mono;24;m;600;138;534;232;;114,8564321;;;;;;;
mono;24;m;605;134;539;226;;113,2254388;;;;;;;
mono;24;m;612;130;544;219;;112,0044642;;;;;;;
mono;24;m;618;126;546;216;;115,2562363;;;;;;;
mono;24;m;624;123;552;209;;112,1605991;;;;;;;
mono;24;m;631;119;558;203;;111,2879149;;;;;;;
mono;24;m;637;116;561;200;;113,2784181;;;;;;;
mono;24;m;644;113;567;193;;111,0360302;;;;;;;
mono;24;m;651;110;576;186;;106,7754653;;;;;;;
mono;24;m;657;108;579;183;;108,2081328;;;;;;;
mono;24;m;664;105;587;177;;105,4182147;;;;;;;
mono;24;m;671;103;593;171;;103,4794666;;;;;;;
mono;24;m;678;101;603;164;;97,9489663;;;;;;;
mono;24;m;685;99;608;162;;99,48869282;;;;;;;
mono;24;m;693;97;616;156;;97,0051545;;;;;;;
mono;24;m;700;96;624;150;;93,23089617;;;;;;;
mono;24;m;707;95;629;147;;93,74433316;;;;;;;
mono;24;m;715;94;639;141;;89,35882721;;;;;;;
mono;24;m;722;93;646;135;;86,83317338;;;;;;;
mono;24;m;730;92;649;133;;90,78546139;;;;;;;
mono;24;m;737;91;656;129;;89,47066558;;;;;;;
mono;24;m;745;91;663;124;;88,39117603;;;;;;;
mono;24;m;752;91;668;122;;89,53770156;;;;;;;
mono;24;m;760;91;673;119;;91,39474821;;;;;;;
mono;24;m;767;91;679;115;;91,21403401;;;;;;;
mono;24;m;774;91;685;112;;91,44397192;;;;;;;
mono;24;m;781;91;688;110;;94,9210198;;;;;;;
mono;24;m;788;91;695;108;;94,5409964;;;;;;;
mono;24;m;794;92;702;105;;92,91393867;;;;;;;
mono;24;m;801;92;705;104;;96,74709298;;;;;;;
mono;24;m;808;93;711;102;;97,41663102;;;;;;;
mono;24;m;815;94;717;99;;98,12746812;;;;;;;
mono;24;m;822;95;726;97;;96,02083107;;;;;;;
mono;24;m;828;96;730;96;;98;;;;;;;
mono;24;m;835;98;739;94;;96,0832972;;;;;;;
mono;24;m;842;99;749;92;;93,26306879;;;;;;;
mono;24;m;848;101;754;91;;94,53041838;;;;;;;
mono;24;m;855;103;764;89;;92,07062507;;;;;;;
mono;24;m;861;106;774;88;;88,84255737;;;;;;;
mono;24;m;868;108;779;88;;91,21951546;;;;;;;
mono;24;m;874;111;790;88;;87,09190548;;;;;;;
mono;24;m;880;114;800;89;;83,81527307;;;;;;;
mono;24;m;887;117;809;90;;82,54089895;;;;;;;
mono;24;m;893;120;815;91;;83,21658489;;;;;;;
mono;24;m;899;123;825;93;;79,84985911;;;;;;;
mono;24;m;905;127;835;95;;76,96752562;;;;;;;
mono;24;m;911;130;840;96;;78,72102642;;;;;;;
mono;24;m;917;134;852;99;;73,8241153;;;;;;;
mono;24;m;923;138;861;102;;71,69379332;;;;;;;
mono;24;m;928;143;866;104;;73,24616031;;;;;;;
mono;24;m;934;147;877;108;;69,0651866;;;;;;;
mono;24;m;939;152;886;110;;67,62396025;;;;;;;
mono;24;m;945;156;896;114;;64,5368112;;;;;;;
mono;24;m;950;161;901;116;;66,52818951;;;;;;;
mono;24;m;955;166;911;119;;64,38167441;;;;;;;
mono;24;m;960;171;920;123;;62,48199741;;;;;;;
mono;24;m;965;177;925;126;;64,81512169;;;;;;;
mono;24;m;970;182;935;131;;61,85466838;;;;;;;
mono;24;m;975;188;943;136;;61,05735009;;;;;;;
mono;24;m;979;194;946;138;;65;;;;;;;
mono;24;m;983;199;954;143;;63,0634601;;;;;;;
mono;24;m;988;205;961;148;;63,07138812;;;;;;;
mono;24;m;992;212;969;154;;62,39390996;;;;;;;
mono;24;m;996;218;972;157;;65,55150647;;;;;;;
mono;24;m;1000;224;977;162;;66,12866247;;;;;;;
mono;24;m;1003;231;983;168;;66,09841148;;;;;;;
mono;24;m;1007;237;985;171;;69,57010852;;;;;;;
mono;24;m;1010;244;990;176;;70,88018059;;;;;;;
mono;24;m;1013;250;995;182;;70,34202158;;;;;;;
mono;24;m;1016;257;998;186;;73,24616031;;;;;;;
mono;24;m;1019;264;1003;192;;73,75635566;;;;;;;
mono;24;m;1022;271;1008;200;;72,36711961;;;;;;;
mono;24;m;1024;278;1012;208;;71,02112362;;;;;;;
mono;24;m;1027;285;1014;212;;74,14849965;;;;;;;
mono;24;m;1029;293;1018;218;;75,80237463;;;;;;;
mono;24;m;1031;300;1021;226;;74,67261881;;;;;;;
mono;24;m;1033;307;1023;230;;77,64663547;;;;;;;
mono;24;m;1035;315;1026;237;;78,51751397;;;;;;;
mono;24;m;1036;322;1030;245;;77,23341246;;;;;;;
mono;24;m;1037;329;1032;250;;79,15806971;;;;;;;
mono;24;m;1039;337;1035;258;;79,101201;;;;;;;
mono;24;m;1040;344;1038;267;;77,02596965;;;;;;;
mono;24;m;1040;352;1041;278;;74,00675645;;;;;;;
mono;24;m;1041;360;1042;283;;77,00649323;;;;;;;
mono;24;m;1041;367;1043;292;;75,02666193;;;;;;;
mono;24;m;1041;374;1045;300;;74,10802925;;;;;;;
mono;24;m;1040;381;1045;305;;76,1642961;;;;;;;
mono;24;m;1039;388;1047;315;;73,43704787;;;;;;;
mono;24;m;1038;394;1048;324;;70,71067812;;;;;;;
mono;24;m;1037;401;1049;334;;68,0661443;;;;;;;
mono;24;m;1036;408;1049;340;;69,23149572;;;;;;;
mono;24;m;1034;415;1050;349;;67,91170739;;;;;;;
mono;24;m;1033;421;1050;356;;67,18630813;;;;;;;
mono;24;m;1031;428;1050;360;;70,60453243;;;;;;;
mono;24;m;1029;435;1049;367;;70,88018059;;;;;;;
mono;24;m;1026;442;1049;377;;68,9492567;;;;;;;
mono;24;m;1024;448;1049;381;;71,51223672;;;;;;;
mono;24;m;1021;455;1049;389;;71,69379332;;;;;;;
mono;24;m;1019;461;1048;399;;68,44705983;;;;;;;
mono;24;m;1016;468;1046;409;;66,18912297;;;;;;;
mono;24;m;1013;474;1046;412;;70,23531875;;;;;;;
mono;24;m;1009;480;1045;420;;69,97142274;;;;;;;
mono;24;m;1006;487;1042;428;;69,11584478;;;;;;;
mono;24;m;1003;493;1041;432;;71,86793444;;;;;;;
mono;24;m;999;499;1039;439;;72,11102551;;;;;;;
mono;24;m;995;505;1037;445;;73,23933369;;;;;;;
mono;24;m;991;511;1036;448;;77,4209274;;;;;;;
mono;24;m;987;517;1033;453;;78,81624198;;;;;;;
mono;24;m;983;523;1030;459;;79,40403012;;;;;;;
mono;24;m;978;528;1027;466;;79,0253124;;;;;;;
mono;24;m;974;534;1025;470;;81,83520025;;;;;;;
mono;24;m;969;539;1022;476;;82,32860985;;;;;;;
mono;24;m;964;545;1019;482;;83,63013811;;;;;;;
mono;24;m;959;550;1017;485;;87,1148667;;;;;;;
mono;24;m;954;555;1013;491;;87,04596487;;;;;;;
mono;24;m;949;560;1009;499;;85,5628424;;;;;;;
mono;24;m;944;565;1007;502;;89,09545443;;;;;;;
mono;24;m;939;570;1002;508;;88,39117603;;;;;;;
mono;24;m;933;574;997;515;;87,04596487;;;;;;;
mono;24;m;927;579;991;522;;85,70297544;;;;;;;
mono;24;m;922;583;989;526;;87,96590248;;;;;;;
mono;24;m;916;588;983;533;;86,68333173;;;;;;;
mono;24;m;910;592;976;540;;84,02380615;;;;;;;
mono;24;m;904;596;973;545;;85,80209788;;;;;;;
mono;24;m;898;599;966;552;;82,66196223;;;;;;;
mono;24;m;892;603;959;560;;79,61155695;;;;;;;
mono;24;m;886;607;955;563;;81,83520025;;;;;;;
mono;24;m;879;610;947;570;;78,89233169;;;;;;;
mono;24;m;873;613;940;576;;76,53757247;;;;;;;
mono;24;m;867;616;930;584;;70,66116331;;;;;;;
mono;24;m;860;619;925;588;;72,01388755;;;;;;;
mono;24;m;854;622;915;595;;66,70832032;;;;;;;
mono;24;m;847;624;905;601;;62,39390996;;;;;;;
mono;24;m;840;627;899;605;;62,96824597;;;;;;;
mono;24;m;834;629;886;611;;55,02726597;;;;;;;
mono;24;m;827;631;876;617;;50,96076922;;;;;;;
mono;24;m;820;633;864;622;;45,35416188;;;;;;;
mono;24;m;814;635;859;624;;46,32493929;;;;;;;
mono;24;m;807;636;848;629;;41,59326869;;;;;;;
mono;24;m;800;637;839;632;;39,3192065;;;;;;;
mono;24;m;793;639;834;633;;41,43669871;;;;;;;
mono;24;m;786;640;824;635;;38,32753579;;;;;;;
