cond;age;gender;dotx;doty;fingerx;fingery;;distance;;;;;;
mono;19;f;1013;250;856;113;;208,3698635;;;;;;
mono;19;f;1016;257;860;114;;211,6246677;;;;;;
mono;19;f;1019;264;867;117;;211,4544868;;;;;;
mono;19;f;1022;271;875;121;;210,0214275;;;;;;
mono;19;f;1024;278;883;125;;208,0624906;;;;;;
mono;19;f;1027;285;886;127;;211,7663807;;;;;;
mono;19;f;1029;293;893;131;;211,5183207;;;;;;
mono;19;f;1031;300;901;135;;210,0595154;;;;;;
mono;19;f;1033;307;905;138;;212,0023585;;;;;;
mono;19;f;1035;315;914;143;;210,2974084;;;;;;
mono;19;f;1036;322;922;148;;208,0192299;;;;;;
mono;19;f;1037;329;927;150;;210,0975964;;;;;;
mono;19;f;1039;337;935;155;;209,6187015;;;;;;
mono;19;f;1040;344;944;160;;207,5379483;;;;;;
mono;19;f;1040;352;950;166;;206,6301043;;;;;;
mono;19;f;1041;360;953;169;;210,2974084;;;;;;
mono;19;f;1041;367;959;174;;209,697401;;;;;;
mono;19;f;1041;374;965;180;;208,3554655;;;;;;
mono;19;f;1040;381;968;183;;210,6845984;;;;;;
mono;19;f;1039;388;974;190;;208,3962572;;;;;;
mono;19;f;1038;394;979;197;;205,6453257;;;;;;
mono;19;f;1037;401;980;201;;207,9639392;;;;;;
mono;19;f;1036;408;984;207;;207,6174366;;;;;;
mono;19;f;1034;415;988;215;;205,2218312;;;;;;
mono;19;f;1033;421;992;224;;201,2212712;;;;;;
mono;19;f;1031;428;993;229;;202,5956564;;;;;;
mono;19;f;1029;435;997;239;;198,5950654;;;;;;
mono;19;f;1026;442;1002;251;;192,501948;;;;;;
mono;19;f;1024;448;1005;258;;190,9476368;;;;;;
mono;19;f;1021;455;1009;272;;183,3930206;;;;;;
mono;19;f;1019;461;1012;287;;174,1407477;;;;;;
mono;19;f;1016;468;1014;301;;167,0119756;;;;;;
mono;19;f;1013;474;1014;310;;164,0030488;;;;;;
mono;19;f;1009;480;1014;324;;156,0801076;;;;;;
mono;19;f;1006;487;1014;337;;150,2131818;;;;;;
mono;19;f;1003;493;1014;346;;147,4109901;;;;;;
mono;19;f;999;499;1014;359;;140,8012784;;;;;;
mono;19;f;995;505;1014;371;;135,3403118;;;;;;
mono;19;f;991;511;1014;377;;135,9595528;;;;;;
mono;19;f;987;517;1014;388;;131,7952958;;;;;;
mono;19;f;983;523;1014;400;;126,8463638;;;;;;
mono;19;f;978;528;1014;412;;121,4578116;;;;;;
mono;19;f;974;534;1013;418;;122,380554;;;;;;
mono;19;f;969;539;1013;430;;117,5457358;;;;;;
mono;19;f;964;545;1012;441;;114,5425685;;;;;;
mono;19;f;959;550;1012;447;;115,8360911;;;;;;
mono;19;f;954;555;1010;457;;112,8716085;;;;;;
mono;19;f;949;560;1008;466;;110,9819805;;;;;;
mono;19;f;944;565;1007;470;;113,9912277;;;;;;
mono;19;f;938;570;1005;478;;113,8112472;;;;;;
mono;19;f;933;575;1002;485;;113,406349;;;;;;
mono;19;f;927;579;999;494;;111,3956911;;;;;;
mono;19;f;922;583;997;498;;113,3578405;;;;;;
mono;19;f;916;588;993;507;;111,7586686;;;;;;
mono;19;f;910;592;989;515;;110,317723;;;;;;
mono;19;f;904;596;986;520;;111,8033989;;;;;;
mono;19;f;898;599;980;528;;108,4665847;;;;;;
mono;19;f;892;603;974;536;;105,8914539;;;;;;
mono;19;f;886;607;967;543;;103,2327467;;;;;;
mono;19;f;879;610;964;546;;106,400188;;;;;;
mono;19;f;873;613;957;552;;103,8123307;;;;;;
mono;19;f;867;616;949;559;;99,86490875;;;;;;
mono;19;f;860;619;945;562;;102,342562;;;;;;
mono;19;f;854;622;937;569;;98,47842403;;;;;;
mono;19;f;847;624;930;576;;95,8801335;;;;;;
mono;19;f;840;627;927;579;;99,36297097;;;;;;
mono;19;f;834;629;919;584;;96,17692031;;;;;;
mono;19;f;827;631;912;590;;94,3716059;;;;;;
mono;19;f;820;633;906;595;;94,02127419;;;;;;
mono;19;f;814;635;902;597;;95,85405573;;;;;;
mono;19;f;807;636;895;601;;94,70480452;;;;;;
mono;19;f;800;637;888;606;;93,30058949;;;;;;
mono;19;f;793;639;884;608;;96,13532129;;;;;;
mono;19;f;786;640;877;612;;95,21029356;;;;;;
mono;19;f;780;640;871;615;;94,3716059;;;;;;
mono;19;f;773;641;868;617;;97,98469268;;;;;;
mono;19;f;766;641;861;620;;97,29337079;;;;;;
mono;19;f;758;641;855;623;;98,65596789;;;;;;
mono;19;f;751;640;848;626;;98,00510191;;;;;;
mono;19;f;743;639;845;627;;102,7034566;;;;;;
mono;19;f;736;638;839;630;;103,3102125;;;;;;
mono;19;f;728;637;832;632;;104,1201229;;;;;;
mono;19;f;721;636;828;634;;107,01869;;;;;;
mono;19;f;713;634;822;636;;109,0183471;;;;;;
mono;19;f;706;633;816;637;;110,0727032;;;;;;
mono;19;f;699;631;810;638;;111,2205017;;;;;;
mono;19;f;691;629;806;638;;115,3516363;;;;;;
mono;19;f;684;626;796;640;;112,8716085;;;;;;
mono;19;f;677;624;788;641;;112,2942563;;;;;;
mono;19;f;670;621;785;641;;116,7261753;;;;;;
mono;19;f;663;619;777;642;;116,2970335;;;;;;
mono;19;f;656;616;768;642;;114,9782588;;;;;;
mono;19;f;649;613;763;642;;117,6307783;;;;;;
mono;19;f;643;609;755;642;;116,7604385;;;;;;
mono;19;f;636;606;744;640;;113,2254388;;;;;;
mono;19;f;629;603;730;638;;106,8924693;;;;;;
mono;19;f;623;599;725;637;;108,8485186;;;;;;
mono;19;f;617;595;717;635;;107,7032961;;;;;;
mono;19;f;610;591;709;633;;107,54069;;;;;;
mono;19;f;604;587;705;632;;110,571244;;;;;;
mono;19;f;598;583;699;629;;110,9819805;;;;;;
mono;19;f;593;578;694;625;;111,4001795;;;;;;
mono;19;f;587;574;691;624;;115,3949739;;;;;;
mono;19;f;581;569;686;620;;116,7304588;;;;;;
mono;19;f;576;564;679;616;;115,3819743;;;;;;
mono;19;f;571;559;671;610;;112,2541759;;;;;;
mono;19;f;565;554;667;607;;114,9478142;;;;;;
mono;19;f;560;549;660;602;;113,1768528;;;;;;
mono;19;f;556;544;651;595;;107,8239306;;;;;;
mono;19;f;551;539;646;593;;109,2748827;;;;;;
mono;19;f;546;533;639;588;;108,0462864;;;;;;
mono;19;f;542;527;634;583;;107,7032961;;;;;;
mono;19;f;538;522;629;578;;106,8503627;;;;;;
mono;19;f;534;516;627;576;;110,6752005;;;;;;
mono;19;f;530;510;621;570;;109;;;;;;
mono;19;f;526;504;615;563;;106,780148;;;;;;
mono;19;f;523;498;611;559;;107,0747403;;;;;;
mono;19;f;519;492;605;552;;104,8618138;;;;;;
mono;19;f;516;486;600;545;;102,6498904;;;;;;
mono;19;f;513;479;597;542;;105;;;;;;
mono;19;f;510;473;591;534;;101,4001972;;;;;;
mono;19;f;508;467;585;527;;97,61659695;;;;;;
mono;19;f;505;460;579;520;;95,26804291;;;;;;
mono;19;f;503;454;577;517;;97,18538985;;;;;;
mono;19;f;501;447;572;509;;94,26027795;;;;;;
mono;19;f;499;441;568;503;;92,76313923;;;;;;
mono;19;f;497;434;566;500;;95,48298278;;;;;;
mono;19;f;496;427;563;494;;94,75230868;;;;;;
mono;19;f;495;420;560;488;;94,06912352;;;;;;
mono;19;f;494;414;558;485;;95,58765611;;;;;;
mono;19;f;493;407;555;478;;94,26027795;;;;;;
mono;19;f;492;400;551;472;;93,08598176;;;;;;
mono;19;f;491;393;548;466;;92,61749295;;;;;;
mono;19;f;491;386;546;463;;94,62557794;;;;;;
mono;19;f;491;380;544;457;;93,47726996;;;;;;
mono;19;f;491;373;542;450;;92,35799911;;;;;;
mono;19;f;491;366;540;446;;93,81364506;;;;;;
mono;19;f;491;358;538;438;;92,78469701;;;;;;
mono;19;f;491;351;536;430;;90,91754506;;;;;;
mono;19;f;491;343;534;421;;89,06739022;;;;;;
mono;19;f;492;336;533;416;;89,89438247;;;;;;
mono;19;f;492;328;531;406;;87,20665112;;;;;;
mono;19;f;493;321;528;396;;82,76472679;;;;;;
mono;19;f;494;313;527;390;;83,77350416;;;;;;
mono;19;f;495;306;524;379;;78,54934755;;;;;;
mono;19;f;496;299;521;367;;72,44998275;;;;;;
mono;19;f;498;291;520;361;;73,37574531;;;;;;
mono;19;f;499;284;518;350;;68,68041933;;;;;;
mono;19;f;501;277;517;340;;65;;;;;;
mono;19;f;503;270;516;331;;62,36986452;;;;;;
mono;19;f;506;263;515;327;;64,62971453;;;;;;
mono;19;f;508;256;515;318;;62,39390996;;;;;;
mono;19;f;511;249;514;310;;61,07372594;;;;;;
mono;19;f;513;243;514;306;;63,00793601;;;;;;
mono;19;f;516;236;514;299;;63,03173804;;;;;;
mono;19;f;520;229;514;290;;61,29437168;;;;;;
mono;19;f;523;223;513;286;;63,78871374;;;;;;
mono;19;f;527;217;513;277;;61,6116872;;;;;;
mono;19;f;530;211;513;268;;59,48108943;;;;;;
mono;19;f;534;204;515;259;;58,1893461;;;;;;
mono;19;f;538;199;516;254;;59,23681288;;;;;;
mono;19;f;543;193;520;244;;55,94640292;;;;;;
mono;19;f;547;187;525;232;;50,08991915;;;;;;
mono;19;f;552;181;528;226;;51;;;;;;
mono;19;f;556;176;534;214;;43,9089968;;;;;;
mono;19;f;561;171;542;204;;38,07886553;;;;;;
mono;19;f;566;166;551;194;;31,76476035;;;;;;
mono;19;f;571;161;555;189;;32,24903099;;;;;;
mono;19;f;577;156;562;181;;29,15475947;;;;;;
mono;19;f;582;151;571;171;;22,82542442;;;;;;
mono;19;f;588;146;576;166;;23,32380758;;;;;;
mono;19;f;593;142;585;158;;17,88854382;;;;;;
mono;19;f;599;138;594;150;;13;;;;;;
mono;19;f;605;134;598;146;;13,89244399;;;;;;
mono;19;f;611;130;606;138;;9,433981132;;;;;;
mono;19;f;618;126;612;133;;9,219544457;;;;;;
mono;19;f;624;123;618;127;;7,211102551;;;;;;
mono;19;f;630;119;621;125;;10,81665383;;;;;;
mono;19;f;637;116;626;120;;11,70469991;;;;;;
mono;19;f;644;113;632;116;;12,36931688;;;;;;
mono;19;f;650;110;635;114;;15,5241747;;;;;;
mono;19;f;657;108;641;110;;16,1245155;;;;;;
mono;19;f;664;105;645;106;;19,02629759;;;;;;
mono;19;f;671;103;648;104;;23,02172887;;;;;;
mono;19;f;678;101;654;101;;24;;;;;;
mono;19;f;685;99;660;98;;25,01999201;;;;;;
mono;19;f;692;97;668;95;;24,08318916;;;;;;
mono;19;f;700;96;672;93;;28,16025568;;;;;;
mono;19;f;707;95;678;91;;29,27456234;;;;;;
mono;19;f;714;94;687;89;;27,45906044;;;;;;
mono;19;f;722;93;691;89;;31,25699922;;;;;;
mono;19;f;729;92;701;88;;28,28427125;;;;;;
mono;19;f;737;91;710;86;;27,45906044;;;;;;
mono;19;f;744;91;718;86;;26,47640459;;;;;;
mono;19;f;752;91;723;86;;29,42787794;;;;;;
mono;19;f;759;91;731;86;;28,44292531;;;;;;
mono;19;f;767;91;736;86;;31,40063694;;;;;;
mono;19;f;774;91;739;86;;35,35533906;;;;;;
mono;19;f;781;91;744;86;;37,33630941;;;;;;
mono;19;f;787;91;750;86;;37,33630941;;;;;;
mono;19;f;794;92;753;86;;41,43669871;;;;;;
mono;19;f;801;92;761;87;;40,31128874;;;;;;
mono;19;f;808;93;766;88;;42,29657197;;;;;;
mono;19;f;815;94;773;89;;42,29657197;;;;;;
mono;19;f;821;95;776;90;;45,27692569;;;;;;
mono;19;f;828;96;783;90;;45,39823785;;;;;;
mono;19;f;835;98;791;91;;44,55333882;;;;;;
mono;19;f;841;99;794;92;;47,51841748;;;;;;
mono;19;f;848;101;800;93;;48,66210024;;;;;;
mono;19;f;855;103;806;94;;49,81967483;;;;;;
mono;19;f;861;106;809;95;;53,15072906;;;;;;
mono;19;f;867;108;815;97;;53,15072906;;;;;;
mono;19;f;874;111;822;99;;53,36665626;;;;;;
mono;19;f;880;113;828;101;;53,36665626;;;;;;
mono;19;f;886;116;831;103;;56,5154846;;;;;;
mono;19;f;893;120;838;106;;56,75385449;;;;;;
mono;19;f;899;123;848;109;;52,88667129;;;;;;
mono;19;f;905;127;852;111;;55,36244214;;;;;;
mono;19;f;911;130;860;115;;53,16013544;;;;;;
mono;19;f;917;134;869;119;;50,28916384;;;;;;
mono;19;f;922;138;879;122;;45,88027899;;;;;;
mono;19;f;928;143;884;124;;47,92702787;;;;;;
mono;19;f;934;147;891;128;;47,01063709;;;;;;
mono;19;f;939;151;898;132;;45,18849411;;;;;;
mono;19;f;945;156;902;134;;48,3011387;;;;;;
mono;19;f;950;161;911;140;;44,29446918;;;;;;
mono;19;f;955;166;917;144;;43,9089968;;;;;;
mono;19;f;960;171;920;147;;46,64761516;;;;;;
mono;19;f;965;177;927;151;;46,04345773;;;;;;
mono;19;f;970;182;934;157;;43,829214;;;;;;
mono;19;f;974;188;942;163;;40,60788101;;;;;;
mono;19;f;979;193;945;166;;43,41658669;;;;;;
mono;19;f;983;199;953;174;;39,05124838;;;;;;
mono;19;f;988;205;961;181;;36,12478374;;;;;;
mono;19;f;992;211;966;184;;37,48332963;;;;;;
mono;19;f;996;217;974;193;;32,55764119;;;;;;
mono;19;f;999;224;982;201;;28,60069929;;;;;;
mono;19;f;1003;230;985;206;;30;;;;;;
mono;19;f;1007;237;991;213;;28,8444102;;;;;;
mono;19;f;1010;243;997;222;;24,69817807;;;;;;
mono;19;f;1013;250;1003;230;;22,36067977;;;;;;
mono;19;f;1016;257;1006;234;;25,07987241;;;;;;
mono;19;f;1019;264;1009;242;;24,16609195;;;;;;
mono;19;f;1022;271;1013;250;;22,84731932;;;;;;
mono;19;f;1024;278;1014;254;;26;;;;;;
mono;19;f;1027;285;1018;262;;24,69817807;;;;;;
mono;19;f;1029;292;1020;269;;24,69817807;;;;;;
mono;19;f;1031;300;1023;278;;23,40939982;;;;;;
mono;19;f;1033;307;1024;282;;26,57066051;;;;;;
mono;19;f;1034;314;1026;291;;24,35159132;;;;;;
mono;19;f;1036;322;1029;300;;23,08679276;;;;;;
mono;19;f;1037;329;1030;304;;25,96150997;;;;;;
mono;19;f;1039;337;1032;313;;25;;;;;;
mono;19;f;1040;344;1033;323;;22,13594362;;;;;;
mono;19;f;1040;352;1034;328;;24,73863375;;;;;;
mono;19;f;1041;359;1034;337;;23,08679276;;;;;;
mono;19;f;1041;367;1034;347;;21,1896201;;;;;;
mono;19;f;1041;374;1034;358;;17,4642492;;;;;;
mono;19;f;1040;380;1033;362;;19,31320792;;;;;;
mono;19;f;1039;387;1031;372;;17;;;;;;
mono;19;f;1038;394;1030;381;;15,26433752;;;;;;
mono;19;f;1037;401;1029;385;;17,88854382;;;;;;
mono;19;f;1036;408;1028;395;;15,26433752;;;;;;
mono;19;f;1034;414;1025;406;;12,04159458;;;;;;
mono;19;f;1033;421;1024;410;;14,2126704;;;;;;
mono;19;f;1031;428;1022;419;;12,72792206;;;;;;
mono;19;f;1029;435;1019;429;;11,66190379;;;;;;
mono;19;f;1026;441;1016;439;;10,19803903;;;;;;
mono;19;f;1024;448;1014;443;;11,18033989;;;;;;
mono;19;f;1021;454;1011;452;;10,19803903;;;;;;
mono;19;f;1019;461;1006;459;;13,15294644;;;;;;
mono;19;f;1016;467;1003;464;;13,34166406;;;;;;
mono;19;f;1013;474;999;472;;14,14213562;;;;;;
mono;19;f;1010;480;995;479;;15,03329638;;;;;;
mono;19;f;1006;486;991;486;;15;;;;;;
mono;19;f;1003;493;989;489;;14,56021978;;;;;;
mono;19;f;999;499;985;496;;14,31782106;;;;;;
mono;19;f;995;505;981;504;;14,03566885;;;;;;
mono;19;f;991;511;978;507;;13,60147051;;;;;;
mono;19;f;987;517;973;514;;14,31782106;;;;;;
mono;19;f;983;522;969;521;;14,03566885;;;;;;
mono;19;f;978;528;967;525;;11,40175425;;;;;;
mono;19;f;974;534;962;532;;12,16552506;;;;;;
mono;19;f;969;539;959;537;;10,19803903;;;;;;
mono;19;f;964;545;957;540;;8,602325267;;;;;;
mono;19;f;960;550;954;545;;7,810249676;;;;;;
mono;19;f;955;555;950;549;;7,810249676;;;;;;
mono;19;f;949;560;945;554;;7,211102551;;;;;;
mono;19;f;944;565;943;556;;9,055385138;;;;;;
mono;19;f;939;570;940;560;;10,04987562;;;;;;
mono;19;f;933;574;936;564;;10,44030651;;;;;;
mono;19;f;928;579;935;567;;13,89244399;;;;;;
mono;19;f;922;583;931;570;;15,8113883;;;;;;
mono;19;f;916;587;928;575;;16,97056275;;;;;;
mono;19;f;910;592;924;579;;19,10497317;;;;;;
mono;19;f;904;595;922;580;;23,43074903;;;;;;
mono;19;f;898;599;918;584;;25;;;;;;
mono;19;f;892;603;913;589;;25,23885893;;;;;;
mono;19;f;886;606;911;591;;29,15475947;;;;;;
mono;19;f;880;610;907;594;;31,38470965;;;;;;
mono;19;f;873;613;902;598;;32,64965543;;;;;;
mono;19;f;867;616;897;602;;33,10589071;;;;;;
mono;19;f;860;619;892;605;;34,92849839;;;;;;
mono;19;f;854;622;885;610;;33,24154028;;;;;;
mono;19;f;847;624;878;614;;32,57299495;;;;;;
mono;19;f;841;627;875;616;;35,73513677;;;;;;
mono;19;f;834;629;868;619;;35,44009029;;;;;;
mono;19;f;827;631;858;624;;31,78049716;;;;;;
mono;19;f;821;633;854;626;;33,73425559;;;;;;
mono;19;f;814;634;846;630;;32,24903099;;;;;;
mono;19;f;807;636;838;634;;31,06444913;;;;;;
mono;19;f;800;637;834;635;;34,05877273;;;;;;
mono;19;f;794;639;824;639;;30;;;;;;
mono;19;f;787;640;814;642;;27,07397274;;;;;;
mono;19;f;780;640;803;645;;23,53720459;;;;;;
mono;19;f;773;641;798;647;;25,70992026;;;;;;
mono;19;f;766;641;790;649;;25,29822128;;;;;;
mono;19;f;759;641;783;651;;26;;;;;;
mono;19;f;751;640;780;652;;31,38470965;;;;;;
mono;19;f;744;639;772;654;;31,76476035;;;;;;
mono;19;f;736;638;764;655;;32,75667871;;;;;;
mono;19;f;729;637;757;656;;33,83784863;;;;;;
mono;19;f;721;636;753;656;;37,73592453;;;;;;
mono;19;f;714;634;745;656;;38,01315562;;;;;;
mono;19;f;706;633;735;655;;36,40054945;;;;;;
mono;19;f;699;631;731;655;;40;;;;;;
mono;19;f;692;629;723;654;;39,8246155;;;;;;
mono;19;f;685;626;716;653;;41,10960958;;;;;;
mono;19;f;677;624;711;652;;44,04543109;;;;;;
mono;19;f;670;622;703;650;;43,27817002;;;;;;
mono;19;f;663;619;696;648;;43,93176527;;;;;;
mono;19;f;656;616;690;646;;45,3431362;;;;;;
mono;19;f;650;613;688;645;;49,67896939;;;;;;
mono;19;f;643;610;680;642;;48,91829923;;;;;;
mono;19;f;636;606;670;638;;46,69047012;;;;;;
mono;19;f;630;603;665;636;;48,10405388;;;;;;
mono;19;f;623;599;650;631;;41,86884283;;;;;;
mono;19;f;617;595;637;625;;36,05551275;;;;;;
mono;19;f;611;591;632;623;;38,27531842;;;;;;
mono;19;f;605;587;624;618;;36,35931793;;;;;;
mono;19;f;599;583;616;612;;33,61547263;;;;;;
mono;19;f;593;579;609;606;;31,38470965;;;;;;
mono;19;f;587;574;606;603;;34,66987165;;;;;;
mono;19;f;582;569;600;596;;32,44996148;;;;;;
mono;19;f;576;565;594;588;;29,20616373;;;;;;
mono;19;f;571;560;590;583;;29,83286778;;;;;;
mono;19;f;566;555;583;574;;25,49509757;;;;;;
mono;19;f;561;549;575;564;;20,51828453;;;;;;
mono;19;f;556;544;571;558;;20,51828453;;;;;;
mono;19;f;551;539;562;547;;13,60147051;;;;;;
mono;19;f;547;533;554;536;;7,615773106;;;;;;
mono;19;f;542;528;546;525;;5;;;;;;
mono;19;f;538;522;543;519;;5,830951895;;;;;;
mono;19;f;534;516;538;509;;8,062257748;;;;;;
mono;19;f;530;510;532;498;;12,16552506;;;;;;
mono;19;f;526;504;529;493;;11,40175425;;;;;;
mono;19;f;523;498;524;483;;15,03329638;;;;;;
mono;19;f;519;492;518;473;;19,02629759;;;;;;
mono;19;f;516;486;514;464;;22,09072203;;;;;;
mono;19;f;513;480;512;459;;21,02379604;;;;;;
mono;19;f;510;473;509;450;;23,02172887;;;;;;
mono;19;f;508;467;505;440;;27,16615541;;;;;;
mono;19;f;505;461;504;435;;26,01922366;;;;;;
