order;cond;age;gender;musicexperience;eyex;eyey;orb-0deg-x;orb-0deg-y;orb-180deg-x;orb-180deg-y;orb-120deg-x;orb-120deg-y;orb-240deg-x;orb-240deg-y;jstimestamp;pythontimestamp;eyetrackertimestamp
A;3i36s-120-trial1;25;male;guitarra piano bajo;522.36;363.32;772.82;91.73;760.50;641.59;520.45;493.76;996.40;504.19;1668627628368;1668627628370;1668627628268
A;3i36s-120-trial1;25;male;guitarra piano bajo;517.95;382.63;772.82;91.73;760.50;641.59;520.45;493.76;996.40;504.19;1668627628370;1668627628370;1668627628272
A;3i36s-120-trial1;25;male;guitarra piano bajo;513.92;384.37;772.82;91.73;760.50;641.59;520.45;493.76;996.40;504.19;1668627628381;1668627628383;1668627628276
A;3i36s-120-trial1;25;male;guitarra piano bajo;513.09;382.01;772.82;91.73;760.50;641.59;520.45;493.76;996.40;504.19;1668627628382;1668627628384;1668627628280
A;3i36s-120-trial1;25;male;guitarra piano bajo;508.42;380.47;780.43;91.60;752.05;640.87;516.88;486.84;991.99;510.85;1668627628384;1668627628385;1668627628288
A;3i36s-120-trial1;25;male;guitarra piano bajo;500.61;383.20;788.01;91.73;743.66;639.94;513.54;479.86;987.42;517.38;1668627628401;1668627628396;1668627628292
A;3i36s-120-trial1;25;male;guitarra piano bajo;500.01;387.92;788.01;91.73;743.66;639.94;513.54;479.86;987.42;517.38;1668627628401;1668627628403;1668627628296
A;3i36s-120-trial1;25;male;guitarra piano bajo;504.46;387.81;788.01;91.73;743.66;639.94;513.54;479.86;987.42;517.38;1668627628403;1668627628405;1668627628300
A;3i36s-120-trial1;25;male;guitarra piano bajo;510.15;384.84;788.01;91.73;743.66;639.94;513.54;479.86;987.42;517.38;1668627628407;1668627628409;1668627628308
A;3i36s-120-trial1;25;male;guitarra piano bajo;521.50;384.32;795.56;92.09;735.32;638.79;510.44;472.82;982.69;523.78;1668627628421;1668627628421;1668627628312
A;3i36s-120-trial1;25;male;guitarra piano bajo;556.25;382.69;795.56;92.09;735.32;638.79;510.44;472.82;982.69;523.78;1668627628422;1668627628423;1668627628316
A;3i36s-120-trial1;25;male;guitarra piano bajo;570.54;382.47;795.56;92.09;735.32;638.79;510.44;472.82;982.69;523.78;1668627628423;1668627628425;1668627628320
A;3i36s-120-trial1;25;male;guitarra piano bajo;546.94;391.59;795.56;92.09;735.32;638.79;510.44;472.82;982.69;523.78;1668627628431;1668627628426;1668627628328
A;3i36s-120-trial1;25;male;guitarra piano bajo;545.50;395.60;803.14;92.71;726.98;637.41;507.56;465.66;977.76;530.09;1668627628442;1668627628436;1668627628332
A;3i36s-120-trial1;25;male;guitarra piano bajo;537.61;401.20;803.14;92.71;726.98;637.41;507.56;465.66;977.76;530.09;1668627628442;1668627628444;1668627628336
