order;cond;age;gender;musicexperience;eyex;eyey;orb-0deg-x;orb-0deg-y;orb-180deg-x;orb-180deg-y;orb-120deg-x;orb-120deg-y;orb-240deg-x;orb-240deg-y;jstimestamp;pythontimestamp;eyetrackertimestamp
B;3i36s-240-trial4;25;male;guitarra canto flauta;529.37;605.19;771.25;91.79;762.25;641.71;521.22;495.18;997.29;502.79;1668699247623;1668699247622;1668699246784
B;3i36s-240-trial4;25;male;guitarra canto flauta;529.25;605.35;771.25;91.79;762.25;641.71;521.22;495.18;997.29;502.79;1668699247630;1668699247629;1668699246788
B;3i36s-240-trial4;25;male;guitarra canto flauta;529.36;605.68;771.25;91.79;762.25;641.71;521.22;495.18;997.29;502.79;1668699247634;1668699247632;1668699246796
B;3i36s-240-trial4;25;male;guitarra canto flauta;529.37;606.02;778.88;91.61;753.77;641.04;517.59;488.26;992.90;509.50;1668699247640;1668699247639;1668699246800
B;3i36s-240-trial4;25;male;guitarra canto flauta;530.21;606.08;778.88;91.61;753.77;641.04;517.59;488.26;992.90;509.50;1668699247646;1668699247645;1668699246804
B;3i36s-240-trial4;25;male;guitarra canto flauta;530.88;606.64;786.34;91.68;745.50;640.16;514.26;481.40;988.44;515.95;1668699247657;1668699247655;1668699246820
B;3i36s-240-trial4;25;male;guitarra canto flauta;530.85;606.83;786.34;91.68;745.50;640.16;514.26;481.40;988.44;515.95;1668699247664;1668699247662;1668699246824
B;3i36s-240-trial4;25;male;guitarra canto flauta;530.82;606.65;786.34;91.68;745.50;640.16;514.26;481.40;988.44;515.95;1668699247666;1668699247665;1668699246828
B;3i36s-240-trial4;25;male;guitarra canto flauta;531.18;606.54;793.90;91.99;737.15;639.06;511.10;474.37;983.74;522.39;1668699247672;1668699247670;1668699246836
B;3i36s-240-trial4;25;male;guitarra canto flauta;531.25;606.59;793.90;91.99;737.15;639.06;511.10;474.37;983.74;522.39;1668699247676;1668699247675;1668699246840
B;3i36s-240-trial4;25;male;guitarra canto flauta;531.02;606.31;793.90;91.99;737.15;639.06;511.10;474.37;983.74;522.39;1668699247686;1668699247685;1668699246844
B;3i36s-240-trial4;25;male;guitarra canto flauta;530.92;605.96;793.90;91.99;737.15;639.06;511.10;474.37;983.74;522.39;1668699247687;1668699247686;1668699246848
B;3i36s-240-trial4;25;male;guitarra canto flauta;531.12;605.96;801.48;92.55;728.80;637.73;508.17;467.23;978.85;528.72;1668699247693;1668699247692;1668699246855
B;3i36s-240-trial4;25;male;guitarra canto flauta;531.27;605.67;801.48;92.55;728.80;637.73;508.17;467.23;978.85;528.72;1668699247701;1668699247700;1668699246860
B;3i36s-240-trial4;25;male;guitarra canto flauta;530.95;605.64;801.48;92.55;728.80;637.73;508.17;467.23;978.85;528.72;1668699247704;1668699247703;1668699246864
B;3i36s-240-trial4;25;male;guitarra canto flauta;530.94;605.24;809.01;93.36;720.53;636.19;505.48;460.05;973.82;534.91;1668699247710;1668699247709;1668699246868
B;3i36s-240-trial4;25;male;guitarra canto flauta;532.18;605.45;809.01;93.36;720.53;636.19;505.48;460.05;973.82;534.91;1668699247716;1668699247715;1668699246876
B;3i36s-240-trial4;25;male;guitarra canto flauta;532.66;605.54;809.01;93.36;720.53;636.19;505.48;460.05;973.82;534.91;1668699247721;1668699247719;1668699246880
B;3i36s-240-trial4;25;male;guitarra canto flauta;532.77;605.63;816.54;94.41;712.30;634.44;503.01;452.79;968.61;540.98;1668699247726;1668699247725;1668699246884
B;3i36s-240-trial4;25;male;guitarra canto flauta;535.51;605.24;816.54;94.41;712.30;634.44;503.01;452.79;968.61;540.98;1668699247736;1668699247735;1668699246900
B;3i36s-240-trial4;25;male;guitarra canto flauta;535.73;605.27;824.09;95.71;704.08;632.45;500.77;445.41;963.21;546.95;1668699247741;1668699247740;1668699246904
B;3i36s-240-trial4;25;male;guitarra canto flauta;535.97;605.40;824.09;95.71;704.08;632.45;500.77;445.41;963.21;546.95;1668699247746;1668699247745;1668699246908
B;3i36s-240-trial4;25;male;guitarra canto flauta;535.98;605.37;824.09;95.71;704.08;632.45;500.77;445.41;963.21;546.95;1668699247754;1668699247753;1668699246916
B;3i36s-240-trial4;25;male;guitarra canto flauta;536.31;605.61;831.47;97.23;696.06;630.30;498.81;438.12;957.75;552.68;1668699247758;1668699247756;1668699246920
B;3i36s-240-trial4;25;male;guitarra canto flauta;537.38;605.47;831.47;97.23;696.06;630.30;498.81;438.12;957.75;552.68;1668699247763;1668699247761;1668699246924
B;3i36s-240-trial4;25;male;guitarra canto flauta;538.38;604.68;831.47;97.23;696.06;630.30;498.81;438.12;957.75;552.68;1668699247768;1668699247767;1668699246928
B;3i36s-240-trial4;25;male;guitarra canto flauta;538.93;605.66;838.92;99.01;687.98;627.89;497.05;430.65;952.06;558.36;1668699247775;1668699247774;1668699246936
B;3i36s-240-trial4;25;male;guitarra canto flauta;538.76;605.73;838.92;99.01;687.98;627.89;497.05;430.65;952.06;558.36;1668699247779;1668699247778;1668699246940
B;3i36s-240-trial4;25;male;guitarra canto flauta;539.15;606.07;838.92;99.01;687.98;627.89;497.05;430.65;952.06;558.36;1668699247786;1668699247784;1668699246944
B;3i36s-240-trial4;25;male;guitarra canto flauta;538.64;605.93;846.28;101.02;680.04;625.30;495.54;423.20;946.26;563.85;1668699247790;1668699247788;1668699246956
B;3i36s-240-trial4;25;male;guitarra canto flauta;538.56;606.01;846.28;101.02;680.04;625.30;495.54;423.20;946.26;563.85;1668699247798;1668699247797;1668699246960
B;3i36s-240-trial4;25;male;guitarra canto flauta;538.41;607.16;846.28;101.02;680.04;625.30;495.54;423.20;946.26;563.85;1668699247801;1668699247800;1668699246964
B;3i36s-240-trial4;25;male;guitarra canto flauta;538.32;608.26;853.59;103.27;672.18;622.49;494.28;415.71;940.31;569.20;1668699247806;1668699247805;1668699246968
B;3i36s-240-trial4;25;male;guitarra canto flauta;536.26;608.38;853.59;103.27;672.18;622.49;494.28;415.71;940.31;569.20;1668699247813;1668699247812;1668699246976
B;3i36s-240-trial4;25;male;guitarra canto flauta;536.09;610.02;853.59;103.27;672.18;622.49;494.28;415.71;940.31;569.20;1668699247820;1668699247818;1668699246980
B;3i36s-240-trial4;25;male;guitarra canto flauta;536.32;610.90;860.88;105.78;664.36;619.47;493.25;408.14;934.20;574.41;1668699247823;1668699247822;1668699246984
B;3i36s-240-trial4;25;male;guitarra canto flauta;535.56;611.08;860.88;105.78;664.36;619.47;493.25;408.14;934.20;574.41;1668699247835;1668699247833;1668699246988
B;3i36s-240-trial4;25;male;guitarra canto flauta;532.61;614.64;868.06;108.50;656.70;616.26;492.48;400.61;928.00;579.43;1668699247839;1668699247838;1668699247000
B;3i36s-240-trial4;25;male;guitarra canto flauta;531.97;615.63;868.06;108.50;656.70;616.26;492.48;400.61;928.00;579.43;1668699247846;1668699247845;1668699247004
B;3i36s-240-trial4;25;male;guitarra canto flauta;531.85;616.01;868.06;108.50;656.70;616.26;492.48;400.61;928.00;579.43;1668699247851;1668699247850;1668699247008
B;3i36s-240-trial4;25;male;guitarra canto flauta;531.74;615.66;868.06;108.50;656.70;616.26;492.48;400.61;928.00;579.43;1668699247854;1668699247853;1668699247016
B;3i36s-240-trial4;25;male;guitarra canto flauta;531.56;615.89;875.12;111.43;649.19;612.88;491.95;393.10;921.71;584.25;1668699247860;1668699247860;1668699247020
B;3i36s-240-trial4;25;male;guitarra canto flauta;531.58;616.99;875.12;111.43;649.19;612.88;491.95;393.10;921.71;584.25;1668699247865;1668699247864;1668699247024
B;3i36s-240-trial4;25;male;guitarra canto flauta;530.49;616.53;882.15;114.61;641.74;609.28;491.66;385.53;915.26;588.93;1668699247872;1668699247870;1668699247036
B;3i36s-240-trial4;25;male;guitarra canto flauta;530.30;615.97;882.15;114.61;641.74;609.28;491.66;385.53;915.26;588.93;1668699247876;1668699247876;1668699247040
B;3i36s-240-trial4;25;male;guitarra canto flauta;530.10;616.36;882.15;114.61;641.74;609.28;491.66;385.53;915.26;588.93;1668699247881;1668699247880;1668699247044
B;3i36s-240-trial4;25;male;guitarra canto flauta;529.71;616.20;882.15;114.61;641.74;609.28;491.66;385.53;915.26;588.93;1668699247888;1668699247886;1668699247048
B;3i36s-240-trial4;25;male;guitarra canto flauta;527.57;615.41;889.16;118.05;634.34;605.45;491.62;377.89;908.64;593.48;1668699247896;1668699247894;1668699247060
B;3i36s-240-trial4;25;male;guitarra canto flauta;525.75;615.17;902.74;125.51;620.09;597.32;491.79;362.31;895.23;601.94;1668699247922;1668699247920;1668699247068
B;3i36s-240-trial4;25;male;guitarra canto flauta;524.44;615.20;902.74;125.51;620.09;597.32;491.79;362.31;895.23;601.94;1668699247922;1668699247922;1668699247080
B;3i36s-240-trial4;25;male;guitarra canto flauta;524.15;614.81;902.74;125.51;620.09;597.32;491.79;362.31;895.23;601.94;1668699247924;1668699247923;1668699247084
B;3i36s-240-trial4;25;male;guitarra canto flauta;524.69;615.26;902.74;125.51;620.09;597.32;491.79;362.31;895.23;601.94;1668699247929;1668699247928;1668699247096
B;3i36s-240-trial4;25;male;guitarra canto flauta;524.86;615.17;902.74;125.51;620.09;597.32;491.79;362.31;895.23;601.94;1668699247937;1668699247936;1668699247100
B;3i36s-240-trial4;25;male;guitarra canto flauta;525.58;614.87;909.38;129.56;613.17;592.99;491.61;353.93;888.39;605.89;1668699247939;1668699247938;1668699247104
B;3i36s-240-trial4;25;male;guitarra canto flauta;525.70;614.65;909.38;129.56;613.17;592.99;491.61;353.93;888.39;605.89;1668699247946;1668699247944;1668699247108
B;3i36s-240-trial4;25;male;guitarra canto flauta;525.86;615.60;909.38;129.56;613.17;592.99;491.61;353.93;888.39;605.89;1668699247952;1668699247951;1668699247116
B;3i36s-240-trial4;25;male;guitarra canto flauta;526.32;617.44;915.95;133.86;606.35;588.44;491.68;345.50;881.41;609.67;1668699247955;1668699247954;1668699247120
B;3i36s-240-trial4;25;male;guitarra canto flauta;526.31;617.29;915.95;133.86;606.35;588.44;491.68;345.50;881.41;609.67;1668699247962;1668699247961;1668699247124
