order;cond;age;gender;musicexperience;eyex;eyey;orb-0deg-x;orb-0deg-y;orb-180deg-x;orb-180deg-y;orb-120deg-x;orb-120deg-y;orb-240deg-x;orb-240deg-y;jstimestamp;pythontimestamp;eyetrackertimestamp
B;3i24s-240-trial4;25;male;guitarra canto flauta;513.28;725.21;773.50;91.71;759.74;641.54;520.12;493.14;996.01;504.79;1668698522823;1668698522823;1668698522032
B;3i24s-240-trial4;25;male;guitarra canto flauta;514.94;725.01;773.50;91.71;759.74;641.54;520.12;493.14;996.01;504.79;1668698522829;1668698522828;1668698522040
B;3i24s-240-trial4;25;male;guitarra canto flauta;515.45;725.09;773.50;91.71;759.74;641.54;520.12;493.14;996.01;504.79;1668698522834;1668698522833;1668698522044
B;3i24s-240-trial4;25;male;guitarra canto flauta;515.48;725.06;784.99;91.65;746.99;640.33;514.84;482.65;989.26;514.80;1668698522839;1668698522837;1668698522048
B;3i24s-240-trial4;25;male;guitarra canto flauta;515.38;725.07;784.99;91.65;746.99;640.33;514.84;482.65;989.26;514.80;1668698522845;1668698522844;1668698522052
B;3i24s-240-trial4;25;male;guitarra canto flauta;515.62;725.48;784.99;91.65;746.99;640.33;514.84;482.65;989.26;514.80;1668698522848;1668698522847;1668698522060
B;3i24s-240-trial4;25;male;guitarra canto flauta;515.56;725.52;796.19;92.14;734.62;638.68;510.19;472.22;982.28;524.31;1668698522855;1668698522854;1668698522064
B;3i24s-240-trial4;25;male;guitarra canto flauta;515.46;725.50;796.19;92.14;734.62;638.68;510.19;472.22;982.28;524.31;1668698522858;1668698522856;1668698522068
B;3i24s-240-trial4;25;male;guitarra canto flauta;514.84;725.41;796.19;92.14;734.62;638.68;510.19;472.22;982.28;524.31;1668698522864;1668698522863;1668698522072
B;3i24s-240-trial4;25;male;guitarra canto flauta;514.96;726.32;807.60;93.19;722.08;636.50;505.97;461.40;974.78;533.75;1668698522874;1668698522872;1668698522084
